class,mean_spectral_flatness,mean_spectral_centroid,low_mean_amp,low_max_amp,mid_mean_amp,mid_max_amp,high_mean_amp,high_max_amp,mean_mfcc_0,mean_mfcc_1,mean_mfcc_2,mean_mfcc_3,mean_mfcc_4,mean_mfcc_5,mean_mfcc_6,mean_mfcc_7,mean_mfcc_8,mean_mfcc_9,mean_mfcc_10,mean_mfcc_11,mean_mfcc_12,mean_mfcc_13,mean_mfcc_14,mean_mfcc_15,mean_mfcc_16,mean_mfcc_17,mean_mfcc_18,mean_mfcc_19
engine_idling,0.003923484335091223,3131.3770236517794,1.0736217481173889,4.5006146,0.6690482136304683,4.8012547,0.06563406451533606,2.4414213,-338.84802,150.49959,-69.20828,29.649572,-28.395689,12.344133,8.339916,12.56451,7.776705,10.6460705,-8.408563,-5.414815,0.9598564,11.339401,0.5633919,-2.5658631,5.773622,3.4502206,-9.339821,3.1457276
engine_idling,0.003809339635289631,3121.8610945571636,1.0657842910846356,3.9818926,0.6832858152469891,4.5996685,0.06697704118006612,2.40821,-337.84235,151.3434,-70.17885,30.03874,-28.282175,12.142669,9.370637,11.828157,5.5144043,10.721249,-6.896783,-6.056172,0.36180183,11.128963,0.41431865,-1.9154776,6.1867275,3.590543,-9.957068,3.12693
engine_idling,0.003813441131917879,3187.1016557411895,1.0529459918855775,4.123623,0.5808440536205695,3.9624102,0.062494793224516065,1.5610522,-348.4523,151.16727,-72.28192,35.501194,-28.114574,13.787925,9.955915,9.820031,6.006209,11.896198,-5.427104,-3.4989078,-3.3978531,8.921623,2.1009872,-1.2049224,6.809358,2.3301842,-8.393125,4.3187385
engine_idling,0.004004518285658745,3215.4955258196137,1.0064200829906085,3.6279883,0.5732800071437619,3.960453,0.062300039472631845,1.8826615,-349.2003,150.19914,-71.99353,35.450825,-28.24361,14.1041,9.58128,9.90832,5.7255735,12.38888,-5.4565344,-3.2315497,-3.3874602,8.223119,1.5939243,-1.3572303,6.4907136,1.741925,-8.610549,4.0635786
engine_idling,0.0040115271332708405,3215.581614382498,1.0071403888306287,3.8864539,0.5766330465263086,4.6463604,0.0625060440503135,2.962587,-348.6993,150.07274,-71.89951,35.03791,-28.290377,13.778658,9.282794,9.533994,5.9442754,12.393952,-5.4012685,-2.9556463,-3.1646028,7.989184,1.4156498,-1.6672924,6.794365,1.6146698,-8.579459,4.5121565
engine_idling,0.0038749765709384363,3179.9362767709404,1.0246154727936054,3.7582138,0.5903089844746843,4.274223,0.06288592353084446,1.8162088,-347.45438,151.40561,-71.98271,34.82249,-27.776585,13.541041,8.969059,9.423224,5.693418,12.164717,-5.611344,-3.3734941,-2.9344206,8.1443405,1.3163736,-2.2157648,6.786653,1.3820518,-8.818445,4.6327276
engine_idling,0.003889806650980237,3180.667526226165,1.025158012243996,4.0169497,0.5998469855283702,4.2411733,0.06335483422631168,1.8774563,-346.56058,151.25699,-71.77107,34.309574,-28.201653,13.340015,9.147578,9.39293,5.7790475,12.294304,-6.0510025,-3.8100014,-2.78581,8.746651,1.8538055,-2.132545,6.803842,1.1950648,-8.982193,4.5944076
engine_idling,0.003941060684155673,3198.9724951421913,1.0401539378447224,3.8626125,0.6035506745136223,4.01078,0.06375407036984751,1.6846032,-345.49112,150.6134,-71.56494,34.12312,-29.105785,13.195881,9.431796,9.193134,6.0781083,12.092415,-5.980747,-3.4246197,-2.626626,8.878896,2.2566903,-1.9525896,6.898218,1.39307,-9.016696,4.4213767
engine_idling,0.004036139635532659,3207.3378638595937,1.0151722660545814,3.8272867,0.6052990391794886,4.275752,0.0637340942889823,1.6550467,-345.40082,150.38548,-71.611565,34.115963,-29.181377,13.276576,9.274201,9.25139,5.678305,12.043677,-5.5567183,-3.3618917,-2.4058716,8.410781,2.3061266,-2.0996094,6.623013,1.3673359,-9.244648,4.16293
engine_idling,0.004139934509170261,3219.2472465002024,1.0046162280500657,3.670844,0.5983576229954245,4.5158057,0.06344706708241914,1.732462,-346.1344,149.70271,-70.86791,34.221355,-28.859438,13.016386,9.381332,9.45626,6.1175447,12.062087,-5.8562875,-4.071892,-2.5270712,8.260815,2.1645148,-2.0120287,6.652092,1.26546,-9.446459,4.5569367
drilling,0.0006146359093628015,5095.036391122943,3.7472638942877925,13.1001425,8.113657986212676,44.516434,0.6558659989785258,27.45717,-169.48993,188.37643,-104.00942,53.634933,-47.01571,15.714121,-6.50428,-12.277492,2.9838715,1.8995714,1.3166316,-10.385145,1.5126077,-10.586281,-3.1397808,-4.009535,-6.6375666,-3.9951868,-5.1065254,-3.566195
drilling,0.0005715644655091323,5100.616622349716,3.5209036212779097,13.1001425,8.185800307655962,39.03066,0.6689025685380475,26.236927,-166.5793,188.82623,-106.11593,55.05827,-47.139595,15.488189,-7.1876445,-12.365829,1.9788738,2.0191414,0.06599705,-10.709749,1.9237409,-9.816316,-3.0051293,-4.0759907,-7.544269,-5.240479,-6.2646914,-3.8377495
drilling,0.0005625201513475805,5184.503166321129,3.1098122481287107,13.815571,8.753338828769184,44.317825,0.7238774957066504,25.159473,-160.6714,187.07365,-108.139175,55.51949,-49.467304,13.621942,-8.664113,-12.25299,2.0848243,2.16761,0.10197655,-11.826978,0.88503414,-11.01128,-3.956459,-4.973672,-6.794486,-4.908461,-6.0693774,-4.7247725
drilling,0.0005512516616583838,5251.87064422559,2.9332698501361913,13.815571,9.321400848480538,45.449078,0.7727539568498025,28.190271,-155.21631,186.47499,-108.85886,56.198174,-51.90372,12.388428,-10.390242,-12.641476,2.4637597,2.6817894,0.11333599,-11.340192,-0.13209893,-12.362877,-4.842531,-5.406796,-5.3130693,-3.4675615,-5.433417,-5.2782583
drilling,0.0005664982208340353,5267.872213708349,2.8227574155213295,11.233037,9.02166196102327,45.449078,0.7556282717432187,28.190271,-157.83983,185.6183,-108.528755,55.897003,-51.450592,12.677337,-9.889716,-12.33478,3.353095,3.0267184,0.21654375,-10.820351,-0.7438849,-13.616401,-5.892595,-6.0010414,-5.280849,-3.0962932,-5.075429,-4.8236165
drilling,0.0005804265380530716,5252.997424332971,3.294477071475669,16.744831,9.382818218311266,41.627796,0.806923891482778,33.57962,-156.12213,185.44992,-113.70246,52.399292,-52.706387,16.331686,-3.9840434,-9.811038,-0.76567394,-0.32046953,0.5232009,-8.461727,5.091077,-6.676953,-3.0238848,-4.092264,-5.235169,-3.5480034,-3.1149294,-1.8328698
drilling,0.0005285543666395437,5242.578588302388,4.2017910595371895,13.319212,10.104046760225032,43.196354,0.8226704530770269,31.609789,-149.27954,188.2381,-112.02435,54.259377,-54.480507,16.476442,-3.0485392,-7.78655,0.8835235,-0.092858486,-0.1218382,-8.775345,6.99415,-4.3712034,-1.5876936,-3.1029377,-4.8338423,-3.4935243,-2.9283712,-1.4744234
drilling,0.0005659896683288284,5200.740306936535,5.0124513412292515,14.097094,9.186915406064129,43.196354,0.7526502489679369,33.52106,-157.53423,189.57503,-107.60359,56.459877,-49.997696,17.462067,-2.4762146,-9.388744,0.74534327,-0.8988176,0.49239597,-7.0696864,8.924032,-1.9663157,0.061083045,-1.2572038,-3.5748591,-1.9665004,-2.4966676,-0.89558566
drilling,0.0005767736523105241,5110.371670095508,5.6065998410383955,18.133741,8.36202566023665,33.243652,0.6856347256771099,33.52106,-164.80353,191.65724,-105.11018,57.420326,-46.08236,18.35343,-2.0662274,-11.054225,0.8537549,-0.9922912,1.1146079,-5.239526,9.957984,-0.67192435,0.41359818,-0.57272166,-3.4680004,-0.8949779,-1.5714307,0.47941867
street_music,0.000255101363124951,2640.9743376293177,5.828816969302514,134.09406,0.8869328035862065,57.28501,0.07405359128757609,18.920164,-337.3631,136.46019,37.072403,26.623203,-7.0155897,38.115944,-0.27298677,9.939923,-5.2870727,15.358639,0.9933792,4.8452635,-1.6911197,-3.3289793,5.3989897,-5.670761,2.8435137,-4.316477,-2.0837173,-9.153916
street_music,0.0002872426316347285,2571.3286546822774,5.1743377010495255,94.19359,1.2067674205842516,150.54155,0.0712837905193623,8.095406,-318.14825,145.3256,31.695454,14.706578,-11.72417,34.251404,-2.9081876,8.837262,-6.7352962,11.642788,-1.2172852,1.8632041,-0.3674016,-1.6019707,6.277987,-6.228973,2.763171,-0.8724146,0.5371267,-5.697007
street_music,0.0021602243558331595,1979.70737839415,2.313414906452114,11.1502075,0.4998230811645935,7.104529,0.01917693395654836,1.3996093,-407.5608,172.17097,7.0705185,39.427692,-21.953657,34.409897,-16.337503,18.716673,-22.941652,13.442827,5.588283,7.0815654,-1.8540548,-1.6624075,11.697703,-3.736318,5.7744884,-3.0612016,4.362682,-9.610315
street_music,0.000123875882537913,1664.8223860780456,3.352799196517284,26.604967,1.3931162075202352,68.4544,0.0399599451080108,5.6529226,-339.16034,171.80151,17.0675,28.447107,-13.870093,13.855685,-12.703558,-3.4011953,-14.344565,6.2619014,2.2984943,-0.40450156,4.031981,2.167484,8.399093,0.63888943,6.6320467,4.516586,3.3755474,-4.3300076
street_music,0.00020719922678862518,1902.3774127060321,3.691553043783035,40.997704,0.7878339243827621,26.899914,0.02784607184174204,3.1875598,-367.24637,164.0577,16.090237,29.219812,-16.961483,32.93294,-5.3396387,6.5528746,-17.37011,9.906638,3.5881853,6.0523744,4.339891,-3.5406954,4.7953806,-6.80913,1.2862968,-2.7750008,2.3821201,-4.4112105
street_music,0.00015415173930059478,1623.8194012826991,4.058861413452829,40.95991,0.8735825313471719,26.735783,0.02334743278443715,3.3461375,-376.98633,171.30455,24.761261,30.473059,-13.972718,29.5948,-7.460326,4.767552,-16.424067,8.782261,2.5738769,3.2924426,1.9369693,-3.6476357,4.266152,-7.379874,0.7077003,-2.9328043,3.1705585,-2.489242
drilling,2.5229980009397776e-05,2170.5470485140336,0.15853566673707686,1.6864295,5.934018041502069,55.150063,0.4397963936598456,41.476513,-268.51086,183.03816,-135.35559,-31.244558,-25.650902,-24.991428,-24.932314,-13.632448,-10.118078,-13.831509,0.73516643,-8.495322,-2.063981,-1.8121696,-4.251043,-5.2083154,-3.2784894,1.5422777,0.72867554,0.4322214
drilling,0.01400332158377421,4920.737030498311,0.25838212174322944,2.1072404,0.36224761095842967,3.893801,0.17072615985664674,5.2034526,-318.2234,57.146675,-103.90115,33.09866,-23.901688,24.624046,-23.703804,19.881477,5.270266,6.531455,-10.264794,16.264719,-7.3799367,12.91811,-0.13433962,19.60337,-10.012585,16.68202,-6.009934,7.319111
drilling,0.009232676709475725,4542.81618527621,0.6118004451487281,5.39786,0.7123686278832485,6.6858125,0.27820248353650584,8.263727,-261.09308,79.03373,-102.30426,38.841267,-24.399757,24.984812,-30.490393,21.173828,2.7228122,3.2786727,-15.119638,13.18422,-12.667605,12.052097,-3.0272214,17.870066,-11.705825,15.58213,-8.545593,7.820965
drilling,0.004972751279854202,4075.1509095565607,1.864347394366706,52.344032,1.3486294690087655,28.258778,0.43039626653112806,13.237134,-206.75131,96.50858,-95.27547,43.259342,-18.072449,16.52853,-24.38687,14.38091,5.793689,-2.4641323,-12.630337,2.7678022,-7.563876,1.4461417,2.266575,8.742351,-5.239483,8.915197,-5.0360847,2.9545813
engine_idling,0.0007517367845294041,2143.5735659896527,18.534573365269278,64.55386,4.43821839824066,36.33733,0.3645709315212055,19.044313,-168.84344,185.13625,-51.930603,46.458183,1.988191,10.37976,-18.04719,18.195896,5.691313,5.394787,4.008823,4.885974,-5.3719053,2.4570742,3.8732288,2.5046484,-1.2787457,1.6885619,2.860819,3.2026432
engine_idling,0.0006739192162290527,2086.98229315628,18.202898012601878,62.687122,4.327416830026432,36.795242,0.34588125674855863,19.593824,-174.45702,187.59799,-51.163673,45.717857,3.4415686,10.569337,-18.427061,19.472641,4.7104583,5.9284043,4.707536,3.8744192,-7.0550227,2.7029824,3.7158592,1.4073428,-1.2003411,1.8400503,2.5884635,2.7520258
engine_idling,0.0006071932878493247,2022.1783151724137,19.725557252589667,65.1513,4.400823682655793,33.72934,0.3325940351510113,18.394075,-174.71196,189.13837,-48.24671,43.000183,4.3580575,11.382533,-18.99067,21.009228,4.3431754,4.0230603,5.860297,4.4162636,-7.4701486,5.922009,4.662411,0.6249925,-0.018016906,2.9207587,2.7794845,1.1703309
engine_idling,0.000594455626517803,1991.2984019649402,19.848752398133314,65.73455,4.48078254874726,37.223568,0.31257967872807196,17.86,-175.53761,189.87798,-46.41607,42.61777,2.5906732,10.238482,-16.79546,22.011871,3.3200777,3.2098472,6.0609884,4.535822,-7.633694,4.551509,4.9536166,1.7576232,0.20510475,2.6834853,2.8196943,1.2350104
engine_idling,0.0006099636488447976,2037.1466863070527,19.894473521432996,75.12251,4.447573795734446,38.955738,0.32499198026081194,17.856916,-174.4286,188.35931,-47.175068,44.857567,2.249309,8.951869,-16.413597,23.623497,3.147943,2.0824416,6.4343886,4.635992,-8.412091,4.9079804,5.3681817,2.1964529,0.3111422,2.4328876,2.932717,0.64036214
engine_idling,0.000624228977106581,2067.285623427508,19.853330596488842,68.524956,4.381922848380867,40.424892,0.33518611095289763,17.628439,-174.02843,186.98402,-47.503212,46.01925,3.3398159,8.456495,-16.356285,24.486105,3.3570154,1.501603,5.954683,4.178867,-8.401875,5.495921,5.4318833,2.3299794,0.1992836,2.3555284,2.4536426,0.5401023
engine_idling,0.0006244509958707297,2033.834388368087,20.03103016451195,66.42057,4.449572513757297,55.48377,0.32335392082507786,18.885277,-174.1353,187.77951,-46.090378,44.300823,3.1314852,8.59654,-15.995759,23.967905,2.6545532,2.03126,5.8370275,4.684568,-7.905424,5.460078,5.4456086,2.9712782,0.20479697,2.6017394,1.483406,0.8393517
engine_idling,0.0006442396697047058,2034.9480167386469,19.814279362048524,64.48366,4.44810041724369,36.372353,0.318096188522061,16.319218,-174.06154,187.5224,-45.74365,43.68354,2.6941228,9.526016,-15.847699,23.094109,2.4611976,2.4232502,5.745676,4.8166437,-7.84624,5.316678,5.467572,3.0362353,-0.19385658,2.581226,0.80867213,0.5156236
engine_idling,0.000656484414031048,2049.4747560051405,19.54465978950632,66.65808,4.433770219138024,37.90542,0.3211384710803177,14.544364,-174.08192,186.91997,-45.92281,44.677433,2.3792489,9.356391,-16.279478,22.875893,2.8023622,2.723888,6.3328013,4.19816,-8.091277,5.205025,5.7996974,2.411183,-0.3350547,1.963609,0.9014787,-0.3524695
engine_idling,0.0006750480139437949,2071.0564402882187,19.21903182508371,68.56439,4.427290065444778,34.080853,0.3297033724228175,18.423292,-173.61903,186.74783,-46.618763,45.746998,2.0777326,8.25377,-16.632835,23.098778,2.8433883,3.4134457,5.8421125,3.7558043,-8.31721,5.36765,6.274653,2.1504512,-1.0294108,1.8752042,1.3062373,-1.0498669
engine_idling,0.0007105626356589826,2094.2031804986264,18.799930467616534,60.16308,4.438660418446475,40.209568,0.33843022743071227,18.701267,-172.87506,186.66887,-47.447624,46.192818,2.0439804,7.9003506,-16.265295,22.713991,2.4242516,3.3938463,5.13087,3.9263155,-8.169701,5.587582,5.3111897,1.0490135,-1.7907456,1.9711999,2.049311,-0.3177278
engine_idling,0.0006957716433386482,2078.249618394977,18.402798764893113,67.646965,4.422769324476768,40.861626,0.3241406734342864,18.712664,-175.01675,187.1506,-46.43952,45.390938,1.3532093,8.836217,-16.61516,23.196848,1.844588,2.8232744,4.9225125,4.208694,-7.9268475,5.268695,4.3853583,0.9447228,-1.7727362,1.8254917,2.2043524,0.33854514
engine_idling,0.0006866808561561753,2095.425471749816,17.870929493672456,63.762268,4.363135563684176,58.68412,0.3503570313756521,21.135454,-174.03229,187.91464,-51.682167,45.32851,3.440559,10.329634,-18.174364,20.060827,4.610168,5.612653,4.9440875,2.9684124,-7.735175,3.9124029,3.839796,0.21824151,-0.9990526,2.8543468,2.4356012,1.5459751
engine_idling,0.0006909314543008804,2074.6821836751155,18.44438903494991,59.61853,4.38909865714823,35.6797,0.31933760390680477,15.69284,-175.73317,186.98631,-45.831028,45.46095,1.2728463,9.507431,-17.070637,23.652723,1.8195622,2.3598592,5.06618,3.948748,-7.898322,5.173475,4.6370087,1.5931728,-1.3547187,1.750249,1.4994521,0.27008158
engine_idling,0.0006820251242157959,2079.345916344003,18.92422611572192,82.12738,4.397769673074993,34.80874,0.32742941960914046,17.810331,-174.18163,186.16951,-45.64034,46.000748,1.9427438,8.372861,-16.499432,22.760809,2.6330419,1.5875355,5.8478875,3.4585574,-7.682164,5.3587875,5.6222415,1.598912,-0.120443,1.492942,1.8074261,-0.10926067
engine_idling,0.0007005078960959354,2104.7583019707504,17.91126480226505,62.163124,4.4298665935895345,37.223072,0.35107627777798267,18.78179,-172.72633,187.57634,-51.32982,45.57133,2.6317577,9.916035,-17.444193,20.13611,3.7326348,4.7034397,5.4771,3.1527278,-8.061773,4.678364,4.309805,-0.14927451,-1.1265281,3.5682542,2.0372636,0.5925499
engine_idling,0.0007043817312613952,2104.0471928632014,18.1238898253927,60.46804,4.527101741874951,36.01368,0.3544345171343213,18.127214,-171.44902,188.06694,-51.303627,45.016922,2.3313231,9.52178,-17.21927,20.517859,3.0031557,4.508857,6.065784,3.5970685,-8.500459,5.161739,4.2711883,-0.4091064,-1.1885669,4.133128,2.054813,-0.02037995
engine_idling,0.0006912862088242075,2097.098535663813,18.44347821423937,56.360756,4.5392052670303356,35.366993,0.35363380523461874,19.476719,-171.67111,188.59175,-51.09395,44.938625,2.0689812,9.125755,-17.330353,21.282026,3.1428196,4.7014585,6.7874794,3.8827589,-9.277677,5.757583,4.2069874,-0.81716186,-1.5757763,4.261824,2.3946571,0.112306006
engine_idling,0.0006852749816158742,2082.023748903298,18.550540160269414,64.8611,4.489231962225593,33.249554,0.3484318706608405,16.714891,-172.80629,188.66539,-50.294117,44.395,2.4083314,9.73483,-18.17001,21.326666,3.308174,5.4691796,7.257392,3.417835,-9.136601,5.854631,4.26552,-0.99125427,-1.6011639,3.7672799,2.4021893,0.2124885
engine_idling,0.0006903265424470907,2083.6584350681533,18.27385542389164,58.8462,4.395072281215196,33.68667,0.3462446248574604,20.337482,-174.09483,188.11133,-50.297855,44.208183,3.3579237,10.687605,-18.509287,20.62351,3.032154,5.6592264,6.6028256,3.3402061,-8.913804,5.353485,4.108563,-0.53791934,-1.0780697,4.1688375,2.3528323,0.3895922
engine_idling,0.0006648715684701877,2067.1750555659137,18.213698783399533,78.54264,4.397323645159498,35.000275,0.33429499060660783,20.881107,-175.14832,188.62573,-49.938217,43.810566,3.1003928,10.574067,-17.281845,20.583258,2.6792092,4.564343,6.6763473,3.7659361,-9.138382,4.6148996,4.3179464,-0.431416,-0.6783753,4.179645,2.4630084,0.5954768
engine_idling,0.0006288443179615338,2052.144698344342,18.89327152848935,62.802063,4.423612797162649,33.640865,0.33851148020333777,19.998035,-174.29791,189.17148,-49.86242,43.32389,3.6620786,10.777471,-18.386333,20.71741,3.599947,4.2506495,6.9711733,4.399417,-8.606792,5.5074425,4.382939,-0.60868883,-0.23819807,3.2528195,2.770004,0.9894465
engine_idling,0.0008842843034220463,2202.375663113206,20.226531522675476,75.80557,4.869959348616797,39.028816,0.40376172888447287,19.848774,-157.08205,181.80067,-49.85631,46.875134,0.2648273,9.073566,-17.413382,19.782372,2.8193254,7.4157457,4.684306,2.486357,-4.8778687,5.445552,3.3279788,3.1704369,1.138779,2.1169264,1.3211404,0.6332279
engine_idling,0.0007142393595208984,2116.483524239417,19.748882444863163,70.71062,4.842863350030984,37.796627,0.387994198582083,18.85394,-161.90587,186.53407,-51.433666,46.12043,2.2710197,8.606969,-17.896,19.117523,2.5286078,7.1769056,5.3812413,2.1840463,-5.7379613,5.203473,3.9649925,3.8957253,0.112375885,1.8995734,2.1909091,1.0558562
