class,mean_spectral_flatness,mean_spectral_centroid,low_mean_amp,low_max_amp,mid_mean_amp,mid_max_amp,high_mean_amp,high_max_amp,mean_mfcc_0,mean_mfcc_1,mean_mfcc_2,mean_mfcc_3,mean_mfcc_4,mean_mfcc_5,mean_mfcc_6,mean_mfcc_7,mean_mfcc_8,mean_mfcc_9,mean_mfcc_10,mean_mfcc_11,mean_mfcc_12,mean_mfcc_13,mean_mfcc_14,mean_mfcc_15,mean_mfcc_16,mean_mfcc_17,mean_mfcc_18,mean_mfcc_19
drilling,0.10192094960230146,6964.356243825922,0.32231241230600804,2.2878442,2.217567053991626,17.672064,0.8098420672795462,15.248137,-138.0109,24.399559,-65.07602,-9.159338,-30.05272,-7.404891,-22.229315,4.7258196,-6.0603166,-2.4659626,-6.4731,2.490142,-11.001813,8.157335,-6.1206274,5.8288407,-3.9590173,8.634579,-2.1906402,11.121077
drilling,0.0906207274962613,6763.954939067251,0.2818645922717067,2.3108404,2.023427308659392,16.056942,0.723153367823851,16.22302,-149.87444,28.43576,-67.83149,-8.989393,-30.7146,-6.3718405,-23.559862,6.947261,-5.8395433,-1.2458167,-7.1557593,2.2159128,-9.743073,8.034148,-6.1407223,3.057994,-6.076483,4.1812134,-4.062063,8.241938
drilling,0.0860998774680527,6711.221128597983,0.2750884067284656,1.8057101,2.0915575312513353,17.280107,0.7492613291522658,24.502031,-147.3481,29.606548,-68.2303,-9.222921,-31.607437,-6.7009478,-26.376194,7.8599463,-5.053511,-0.13359717,-7.320094,2.1503325,-11.007153,7.5606337,-6.3075995,3.548759,-5.9609036,4.6999254,-2.9050915,9.238275
engine_idling,3.351140735551955e-05,925.419700079433,18.82827911355236,67.79017,3.859985120513338,84.43295,0.0750172830886133,6.2344713,-278.279,216.82393,-10.364259,50.651638,28.59289,18.561407,8.658999,2.3588645,6.7067456,-19.726707,-21.72653,-9.190233,0.814664,6.66019,2.6130905,-0.17330933,5.425137,1.3564609,-2.590234,3.2744212
engine_idling,3.531369020009229e-05,933.5600468420402,17.688731352640048,54.80932,3.8833624414681753,80.32332,0.07405108930041741,5.4900193,-279.86148,219.11479,-11.692113,49.65332,27.95393,18.748621,6.8546505,2.1416335,5.511891,-20.06429,-21.50997,-9.717904,1.6784749,7.2086577,2.9445162,0.47622964,5.890216,1.5198945,-1.502559,3.637779
engine_idling,3.4846634696108636e-05,903.4719132204061,15.837294954382187,50.896557,3.4596673779833393,64.75083,0.06025914990670586,3.5557392,-293.01242,222.08163,-10.008426,49.06595,25.686178,17.31784,8.539282,2.0537503,2.907594,-20.077494,-19.570133,-7.984138,1.8218523,8.588651,3.9408119,0.23348552,5.8775725,1.4849379,0.34742752,4.320549
engine_idling,3.235337214846368e-05,889.6299092091743,15.886075580335675,56.113667,3.5272752670656535,62.142696,0.059721030798013344,4.139144,-294.14456,224.8898,-10.872857,49.00994,25.519344,17.745707,7.788165,1.6949052,2.5026603,-20.35804,-19.551674,-7.546785,2.313781,8.7743845,3.967533,-0.314519,6.003331,1.4440147,0.075745896,3.884011
engine_idling,3.30493262578223e-05,896.4031342850271,16.109870200451933,52.09773,3.5911584421505602,66.95102,0.06174874021877215,4.0862546,-291.70224,224.26758,-10.677064,49.511364,25.151358,17.547945,7.4900436,2.0331728,2.741972,-20.515974,-19.983616,-7.607144,2.8712313,8.747038,3.7897894,-0.5154328,5.7622194,1.3110474,0.4073434,4.302852
engine_idling,3.1783303307612245e-05,889.8487604396577,16.190929979797417,53.016716,3.691452972789825,69.715935,0.06221520498867155,4.5443993,-290.6491,224.22972,-10.227298,49.41396,25.922035,17.24958,7.701564,1.5125849,2.5289316,-20.365797,-20.263218,-8.362007,2.7021253,9.014719,3.8562822,-0.3672991,5.2114882,1.2493125,0.5641546,4.7120886
engine_idling,3.0557623381113486e-05,882.4924645102703,16.37578082858064,50.400837,3.7805171178983685,75.52251,0.06235422198675584,4.8979154,-289.13956,223.609,-9.229354,48.731693,27.413223,16.41812,7.9900303,1.0820206,2.2774317,-21.011175,-20.319427,-8.2055855,2.5694723,9.557392,3.8964689,-0.21369816,4.9550686,1.5100855,0.44915727,4.499859
engine_idling,3.403607001686435e-05,902.6843766647295,16.5940890825616,54.362907,3.707516111840039,71.06092,0.06387291891047821,5.8249035,-287.10556,222.25702,-10.032211,49.26683,26.031553,16.931654,7.8605146,1.5286295,2.3213139,-20.562256,-19.492283,-7.1989017,3.2689898,9.227428,3.6117554,-0.5658917,5.246777,1.2505251,0.24814802,4.432992
engine_idling,3.4547032577335055e-05,908.7801275299555,16.488672134679348,54.298588,3.684674904552655,68.58159,0.06429662429281188,5.6131253,-287.79593,223.64102,-11.472447,49.922432,24.61896,17.715168,7.3775816,1.734599,2.045196,-19.916523,-19.325676,-7.5932097,3.8013306,9.327375,3.5894668,-0.8488588,5.6601458,1.2959199,0.12536845,4.3598204
engine_idling,3.321848651060638e-05,899.9000032547992,16.275596462720006,53.77383,3.8483058164516897,68.489174,0.06407555809764343,6.091533,-286.53275,223.70842,-10.722096,49.444275,24.966688,17.225233,8.064438,1.6189526,1.788395,-20.8638,-20.055063,-8.228761,3.0582883,9.558247,3.776873,-0.55283,5.9544053,2.1976073,0.7115301,4.3749
engine_idling,3.201543922067627e-05,883.735127939234,16.10380072204124,51.142246,3.8965591888032423,74.04603,0.06066159908455871,4.913706,-286.68585,222.583,-7.7808914,47.13731,25.477533,15.674862,9.71208,1.0070723,1.2729081,-20.956127,-19.97717,-7.928785,2.2904332,9.852982,3.5509527,-0.40403864,5.851934,2.7751772,1.0238498,4.5407515
engine_idling,2.8899007537937846e-05,872.5937087398628,16.131218884424964,55.613834,3.9654514577920574,75.120705,0.06063907952308084,4.7506623,-287.21497,224.29672,-7.85367,46.781696,25.794922,15.195328,9.089529,1.2817119,1.6472243,-21.31955,-20.519445,-8.079673,2.3935897,9.544412,3.5748284,-0.012254116,6.111462,3.020183,1.2631567,4.9312763
engine_idling,3.5253137900539555e-05,932.7810085359149,16.636844336614317,60.690296,3.790402568085801,74.985435,0.07077122981468804,5.5636835,-283.72153,219.38104,-11.358534,49.087242,28.220905,17.442995,6.0715256,1.6133244,4.68763,-20.175295,-21.010357,-9.248843,2.4375608,7.9471807,2.6045206,0.5790443,6.1857133,2.2442782,0.025303394,4.537915
engine_idling,2.824341172381924e-05,866.9853682059634,16.821849200729414,57.25846,4.026528250510527,77.19863,0.06103768187647165,6.5776033,-285.57343,224.93504,-8.103161,47.31411,25.300396,15.78163,8.84608,1.3787509,1.3018843,-21.506433,-19.751049,-7.5408015,2.5277474,9.265937,3.478814,0.056071334,6.367888,3.3803036,2.1121387,5.584462
engine_idling,3.5540854795765476e-05,927.8716056019688,16.272203628854786,62.343292,3.6445089661618146,72.82065,0.06767874427142319,5.539134,-287.2332,219.26134,-10.770242,49.500427,28.103256,16.847576,5.955004,1.480919,4.616667,-19.943354,-19.943594,-8.840925,1.9529865,8.591825,3.139877,0.6711467,6.436721,2.4592328,0.40741962,4.634698
engine_idling,3.658621592857092e-05,926.6787137780933,16.296980218811363,50.05783,3.4629482524849395,66.14294,0.06527498644656343,4.7251763,-290.41815,220.13568,-11.204835,51.18145,26.80931,17.49844,5.6422834,1.6638923,4.0642877,-19.708694,-18.579372,-7.8712296,2.5907178,8.887202,3.036247,0.048902065,7.2048683,2.633411,0.435364,4.2222357
engine_idling,3.594412677112485e-05,916.3257952343672,16.35296063129984,53.123245,3.4236921640350717,63.0725,0.06315600920983847,4.029818,-292.8668,221.68459,-11.497938,52.215176,25.620647,18.182709,5.25424,2.1473355,3.8829885,-19.420662,-18.80926,-7.8673115,2.9527419,8.135186,2.8147898,-0.1945982,7.5202084,2.620336,1.031994,4.5634108
engine_idling,3.5212046772686975e-05,907.6870371204953,16.335107737668302,53.298008,3.447017296183091,62.504875,0.06225527557484943,4.190951,-293.1747,222.10196,-11.196752,51.570515,25.597898,18.320093,5.862571,2.506624,4.2355924,-19.239838,-19.079842,-8.680784,1.770264,7.502838,2.9728804,0.26875702,7.6643977,2.6078434,1.1439149,4.5394783
engine_idling,3.491681671588827e-05,907.8966427142492,16.21824890987758,48.112846,3.3957860535684974,62.534206,0.06220756694572065,4.482952,-295.26657,223.25154,-12.459085,52.765606,24.932753,19.06835,5.8407617,3.377446,4.1161547,-19.288452,-19.3661,-8.791736,1.6152134,7.258735,3.1463742,-0.13098171,8.02406,2.6392548,1.106357,4.137218
engine_idling,3.359766492636443e-05,901.4697121292718,16.073109543403515,51.285908,3.418462447830715,59.109154,0.06192729709650191,5.2752633,-295.59436,223.8098,-12.244241,51.75724,25.815586,18.441647,6.4977937,2.81007,4.042089,-19.447866,-19.879066,-8.579386,1.3424994,7.0292287,3.2702832,-0.25309184,7.4869137,2.6857271,1.0295074,4.282953
engine_idling,3.5006874973174836e-05,905.848909324987,15.956883360175047,53.040863,3.4299576196298234,64.31575,0.06110945714173273,5.5356903,-294.11407,222.85484,-11.245629,50.755817,25.215036,17.958214,7.6143293,2.6862762,3.4468546,-19.680471,-19.784307,-8.469145,1.6002399,7.710428,3.8060076,-0.08546854,6.40965,1.9445584,0.72636884,4.475512
dog_bark,4.231089557069409e-05,1350.8768707955396,1.7984792656548645,35.65052,4.392935645400719,123.229904,0.078966000334001,65.72397,-283.17596,205.27649,-18.384232,-32.58683,-28.900017,-0.30668104,-10.790792,-12.75907,-0.2422837,-0.064777054,-3.6215823,-4.9842114,4.174411,2.135594,0.2585047,-1.9037954,5.575767,16.829391,4.4653697,-1.883022
dog_bark,4.9682049058796166e-05,1368.9270412854823,1.3429389359669732,22.3253,3.87185715961117,118.08108,0.05742884640435225,5.22587,-278.83362,208.08295,-28.575878,-23.105778,-24.735672,-10.91303,-11.998698,-9.749815,-6.4602523,-8.72384,-7.2346816,-2.5512054,0.03104186,-2.2094867,2.9539926,1.5938793,0.75427663,10.342686,11.519785,4.8143826
dog_bark,6.713597236291431e-05,1298.2267953487724,2.054200120024599,35.418564,2.7433748378386675,54.123196,0.03265041457507027,10.397357,-320.53235,212.4142,-11.877322,-14.297004,-34.222748,0.21534821,-4.532669,-1.2674919,-9.600146,-1.9028335,-5.858989,-2.2550614,-0.7834835,-1.293347,-1.2034969,0.9939507,9.190105,11.820481,7.955633,-0.6721922
dog_bark,4.6029163713947e-05,1445.704557073582,1.8936313034329508,23.282202,4.668296323906678,172.21194,0.11247231737109722,97.03946,-270.7661,204.39787,-27.77767,-34.069378,-19.591585,0.5592858,-14.376217,-11.985402,1.6264942,-1.1837208,-4.6045957,-4.051321,5.387617,2.0317397,1.7342848,2.3240106,3.2952137,6.2681904,-1.1624603,1.8250074
engine_idling,8.866534752017077e-06,1064.605341524137,67.90265246888254,203.45398,4.753328229058008,108.729805,0.05740171297603202,2.590709,-288.78488,208.11543,22.05494,38.25332,22.20761,5.158294,19.491282,8.177972,12.695241,10.2593,3.3920307,9.921576,3.4338064,3.9644134,3.5327396,-1.3232806,6.080117,2.0398488,-0.34444243,4.1672955
engine_idling,8.851116567911692e-06,1062.588463807894,68.71183983486557,206.03476,4.799346518112953,97.54926,0.057354165562020054,2.813259,-288.19138,207.8347,22.71106,38.632824,21.889128,4.851486,19.427704,8.552851,13.272015,10.684664,3.5961707,9.595706,2.886505,3.512181,3.2261877,-1.3669057,5.964009,2.041174,-0.11397493,4.1656985
engine_idling,8.941770656977493e-06,1066.8931098324,69.10027476186441,210.73335,4.819308966300744,94.20112,0.058190454241955604,2.813259,-287.3819,208.06924,22.19394,38.26487,21.659292,5.1310396,19.629648,8.274921,13.295885,11.035417,3.8438933,9.793368,3.2262032,3.7521007,3.048974,-1.7114061,5.5166464,1.3765584,-0.4946926,4.449518
engine_idling,8.986748316880273e-06,1070.7106414469615,67.60328331641932,199.95409,4.735293195526306,99.1564,0.057642518810740055,2.6171162,-288.97467,208.43887,21.446484,38.551888,22.04557,5.1607,19.75435,8.014913,12.668288,10.174507,3.2413454,9.8920965,3.441535,4.1159177,3.6548238,-1.1614624,6.134096,1.8657513,-0.45338923,3.9275303
engine_idling,8.798089175070102e-06,1061.6514808153734,68.6135220510094,205.4363,4.760584838990038,98.81048,0.05726441914390287,2.7606184,-288.55618,207.77843,22.580914,38.60668,22.106155,4.9787693,19.504942,8.493454,13.072172,10.583132,3.537884,9.60902,2.9285753,3.6081052,3.3920774,-1.2453877,6.2090044,2.168481,-0.20584932,4.192004
engine_idling,8.842107668660005e-06,1061.4756591851833,69.36916557872263,205.4363,4.8466298692208065,98.81048,0.05781513181821037,2.7606184,-287.6322,208.24947,22.563915,38.493458,21.626991,5.055831,19.577955,8.350701,13.481627,11.138352,3.7842255,9.545082,2.9325986,3.5901253,2.935106,-1.894752,5.3572454,1.3207698,-0.47931376,4.567552
engine_idling,9.11877675653171e-06,1074.9848350393165,67.38160237416764,204.576,4.739022578478197,97.16312,0.057733328145400505,2.6106932,-288.2722,207.91426,21.917526,38.224785,22.007235,5.1338606,19.56805,8.124979,12.782423,10.330324,3.1893215,9.735576,3.429681,3.9478457,3.6100843,-1.2246672,5.795711,1.7301563,-0.4269588,4.0293922
engine_idling,8.804296508502392e-06,1060.8321256329127,68.6824568276518,203.82626,4.778147591505582,111.44076,0.05741869090912399,2.6839726,-288.5608,208.13924,22.316162,38.61689,22.256361,5.127608,19.537453,8.405375,12.91399,10.314129,3.6317034,9.987309,3.1132016,3.7609692,3.3734074,-1.5102336,6.056601,2.0472884,-0.3703809,4.1992364
dog_bark,3.708023143103457e-05,916.821103194787,49.977691470315214,297.3913,15.290737293652,450.8086,0.3498012976998715,64.533936,-173.78128,203.54323,-3.1121244,6.6808157,-0.59947807,0.52552253,1.8684118,-4.091517,6.5681405,11.11609,9.225514,4.035299,2.4695556,7.1588936,14.567508,9.950575,-1.2285757,1.9647276,9.768191,17.613672
dog_bark,1.5538342030627144e-05,691.6749804902577,48.80466116341031,344.40018,10.842092207351364,553.3116,0.1759245015515075,51.591442,-224.96861,181.37076,23.063469,14.874156,7.720805,7.617908,8.395239,1.4487289,6.0438533,8.305402,6.161984,5.039927,6.454704,8.175822,10.213377,7.974976,4.6021867,7.9350514,10.317802,12.164854
dog_bark,0.0025305767915142496,2195.025521019669,3.316935002315505,48.7808,9.237330568293252,463.9984,0.16339373885351743,17.094177,-239.0667,159.02101,-15.860771,-6.369365,-10.933623,-2.9066792,-0.9699671,-14.165756,-2.442678,-5.2227726,-8.22679,1.4734837,2.39459,-3.7236948,-3.0477881,2.7056413,5.7738233,9.980906,12.393355,12.003058
drilling,0.1277552515260192,6948.033307152921,1.2315632602275866,9.234955,5.908918365154139,38.35087,2.8148633766743507,44.542904,-50.961536,29.40126,-42.881252,22.226294,-32.842293,9.415873,-17.25049,-9.577194,-26.511919,3.5327654,-16.131027,0.80447227,-4.8313932,-4.15727,-6.552952,8.8049965,-0.45503125,-1.6776619,-7.9650483,1.4957776
dog_bark,0.0019016130073396197,2311.7832001806137,13.66886326511063,141.49864,12.070710635070562,279.46402,0.6449326989528238,65.28981,-167.97414,162.54845,-22.476826,22.901426,-8.754153,3.6189115,-0.4651139,-1.2959068,-4.170243,2.6673703,-1.942289,-0.000210495,-2.5920293,0.7683485,-2.2251344,1.5172763,0.040561926,5.549983,7.3129997,9.908939
siren,0.0004324865290244275,1997.0583057853896,1.3894366534772005,9.681217,1.955946044146051,77.0807,0.06977178008985252,13.9667845,-325.39313,170.58218,-70.61438,-20.841663,-11.045224,-0.7099551,16.515648,41.114426,24.708488,-2.9399946,-9.6876955,13.644248,13.978888,1.28767,-11.439266,-17.510864,-0.96523166,9.73212,2.2762256,-0.6406198
siren,0.00019115789828915233,2025.825250929282,0.9566538234917528,5.4763203,3.807015599065184,106.72268,0.1355617679994405,25.117128,-289.75443,159.0626,-91.789185,-21.034866,-27.108492,-5.9565063,19.942884,38.90309,31.07384,-3.7324986,-10.106266,14.652779,14.397034,0.5695126,-12.99179,-17.282986,-1.9195737,9.616345,3.8785584,-1.0246099
