class,mean_spectral_flatness,mean_spectral_centroid,low_mean_amp,low_max_amp,mid_mean_amp,mid_max_amp,high_mean_amp,high_max_amp,mean_mfcc_0,mean_mfcc_1,mean_mfcc_2,mean_mfcc_3,mean_mfcc_4,mean_mfcc_5,mean_mfcc_6,mean_mfcc_7,mean_mfcc_8,mean_mfcc_9,mean_mfcc_10,mean_mfcc_11,mean_mfcc_12,mean_mfcc_13,mean_mfcc_14,mean_mfcc_15,mean_mfcc_16,mean_mfcc_17,mean_mfcc_18,mean_mfcc_19
drilling,8.002817793241603e-05,3829.0328997479064,5.583697133416313,33.99453,4.005232984299133,56.671085,0.29770619814227245,45.84084,-252.00905,207.14366,-95.57825,33.551895,-4.290875,-0.57210547,5.4434314,-12.140465,5.5834618,3.9942584,4.2179008,1.957638,0.36178008,-0.5548053,5.684336,-0.24753866,-5.3356957,0.78840894,-5.6545835,-1.5116359
drilling,8.973899073343843e-05,3904.3070003429802,10.510128528687275,82.405815,4.856180317788088,44.2371,0.3793004847085225,23.17055,-222.29163,199.57797,-91.26431,35.934227,-0.53283644,5.0625167,9.050091,-8.008894,4.4510016,-2.8215914,2.198626,5.629881,1.0446402,-2.7921886,3.2737157,-2.5507498,-4.442538,2.2406483,-4.5911713,-2.2051458
drilling,5.25338361189346e-05,3596.638586760923,5.360226165844169,68.49623,4.573390427681798,45.645485,0.3143014080749368,18.011494,-241.9557,208.71822,-99.52341,28.750473,2.0939593,-7.2036705,5.600322,-12.2138815,2.5188372,-4.4438133,1.393252,3.7472966,-2.6077414,-2.0707724,-0.047971275,-4.8141103,-6.5868464,1.5881273,-3.2844083,-3.1181185
drilling,6.115701784651132e-05,3682.535178451325,6.798941239827845,68.49623,4.348510862166506,45.645485,0.30671694754981704,25.391813,-242.46143,204.33424,-95.905685,33.486423,2.53521,0.5403283,9.421568,-9.889521,4.8454614,-2.93161,2.3763027,1.8154606,-3.7595866,-2.322025,0.7564236,-6.6808424,-8.276292,2.2480054,-4.8278985,-4.2914433
drilling,6.858507857228425e-05,3750.5739260161736,6.3086449536915925,49.31193,5.188474899497704,62.838108,0.3379849645412028,18.414572,-233.65866,205.73866,-92.32146,41.513935,0.6629568,1.3194195,3.5699556,-13.148258,6.1491838,-1.608602,0.9802481,-2.3598998,-6.3720293,-5.548243,-0.47627497,-7.4487257,-9.534377,0.18552257,-8.201806,-3.1215975
drilling,6.30353045946174e-05,3540.8713014862624,7.406417694198744,75.343216,4.990577671293986,72.042755,0.30492936781467955,28.733702,-236.77185,207.3857,-87.404335,34.57365,3.5222292,0.095262714,5.97007,-11.32272,7.0086317,0.18312052,1.1395916,2.246924,-1.0713469,-1.2434666,-0.47167042,-7.0273676,-7.156731,0.9773403,-6.3200765,-4.2663593
drilling,5.8523449782983084e-05,3573.2948859982484,8.202844091465314,71.33502,4.537467589897151,54.225353,0.30232849836899667,43.313805,-240.46402,205.9435,-92.782936,32.74065,3.1685376,1.4879929,8.140792,-8.477857,9.586192,-1.555514,-1.7048151,0.6000096,-0.56395006,-1.7730569,2.019211,-3.0889235,-8.5125,-0.7057023,-6.940338,-4.1307235
drilling,6.288009306629098e-05,3691.9439431008395,7.827984854404426,108.21277,4.7124812539954855,56.178776,0.32799634462263916,43.313805,-231.19965,196.02264,-89.423,23.238752,3.157716,-2.3857093,9.974891,-6.806916,5.0547533,-3.7194378,-3.3189745,3.2153869,-1.387274,-3.6760287,-0.026362311,-4.7520623,-5.637881,0.08528676,-4.949085,-3.0836911
drilling,7.167013444851617e-05,3636.294502735433,8.75724977307473,108.21277,4.582391018321504,56.178776,0.3240036867620335,28.447912,-233.6262,196.8212,-86.6386,22.715652,3.3830614,-1.6387304,10.556467,-6.3543243,4.244791,-2.5713162,1.0070388,6.8745837,-0.68485266,-3.5482352,-1.2211019,-4.151222,-3.184069,0.23325992,-3.647942,-1.7460152
drilling,0.00010502561198809999,4060.856866210351,13.790724129356771,93.57187,5.6143888111435905,53.285374,0.38546690290792823,51.051357,-211.57843,194.98994,-80.70754,39.11268,-8.410521,7.7133293,5.0362825,-4.206421,9.753698,-0.55963856,3.2443018,5.572466,5.1767244,-6.43963,3.4200692,-4.0149646,-9.078893,1.1468017,-8.030704,1.2842597
drilling,5.7497695255123196e-05,3524.288256662759,5.46854595684731,108.97107,4.500138774624437,41.79797,0.3135225836812081,21.497047,-234.47499,200.84308,-91.460075,18.386581,6.7343283,-6.3124676,10.474412,-6.9714274,1.673035,-2.7065258,2.7719362,7.4314,-1.4904307,-0.8264035,0.2659805,-3.9645667,-4.470746,-0.7796878,-2.4212072,-1.5433923
drilling,5.255273484480217e-05,3531.746652724824,6.0014202751626025,81.284744,5.2563003941675825,50.207687,0.32694555392481783,20.520649,-231.40898,209.46304,-92.786316,29.000494,-0.85238856,-11.949931,1.6086881,-14.420494,3.792457,-0.28914076,2.7896078,5.0181427,-0.2957578,-0.54241085,0.87716484,-1.3885057,-2.736856,2.9858963,-2.8143368,-4.679924
drilling,7.80262392153855e-05,3732.8549745440346,5.162439110231977,74.904655,3.790730580353211,63.615337,0.2941502963869905,31.935621,-258.39087,194.42897,-100.23348,17.4632,0.46937174,-3.87274,5.642685,-7.937511,5.68652,-2.334026,-0.55453944,0.48212576,-3.6550982,-0.9353257,2.2229967,-1.2772452,-2.4594712,0.049638975,-3.4908416,-2.0068698
drilling,7.302968765392102e-05,3759.034890450986,9.32960623589542,66.09451,6.178303295643386,64.30167,0.39720227074743086,25.994976,-215.2086,208.79317,-90.259926,42.998177,-5.532157,5.1078186,0.04294754,-11.607312,7.980959,-3.4864116,-0.50009745,0.6333264,1.8979653,-3.0825446,0.9840716,-2.8161442,-4.0940003,1.0824474,-6.181641,-2.159238
siren,8.252699343216406e-05,1563.8738169568942,0.8119345505316944,4.919308,1.519931887076347,62.84401,0.035312888734876806,10.140467,-396.77402,168.44887,-20.075739,0.8583347,-20.789448,-19.202705,1.0477686,13.47454,30.364199,18.984253,-4.7734823,-12.883696,-16.548555,-3.7951424,11.680503,16.451279,9.641729,-3.092024,-5.1216516,-5.3092546
siren,0.0006337399456282109,2186.5500974445354,0.9139115003701569,4.926645,2.7480528701415956,130.72217,0.16716499589005474,24.618568,-299.6454,137.87126,-33.92949,5.244281,-30.372034,-15.549162,-1.7747645,10.997602,20.48175,17.136013,-3.0226026,-6.949042,-15.748097,-4.564181,5.806097,10.213601,6.8203793,-4.5529165,-6.7121744,-5.110284
siren,0.0015548097536536617,2725.135091827109,0.9292074077483267,7.017279,3.5626764500770856,129.05765,0.32618111010926326,37.51552,-242.09753,121.87532,-53.541203,10.907785,-34.35668,-11.553743,-7.290103,8.99874,15.781703,16.554497,-1.4982747,-3.8179908,-15.849516,-6.926656,0.3029014,6.615596,4.6867824,-4.7367187,-9.103714,-3.962289
siren,0.0015721432583592578,2447.2161743946076,1.2361066784212986,12.394872,3.5526315547966054,275.013,0.2640010964276016,38.855907,-251.73315,120.72038,-38.89427,4.105749,-20.686419,-12.885847,-4.885235,9.933134,21.561628,17.800735,-1.1734374,-6.9232974,-17.36504,-11.530634,1.0765554,10.600051,8.973251,-1.9050092,-6.00838,-4.004003
siren,0.0011064487691618378,2186.8947229876694,3.1670691543050866,46.20264,5.391972521238135,326.8879,0.18486641721566163,28.105486,-230.40532,132.45883,-23.360664,5.2480307,-16.390156,-6.1299987,-2.2193215,14.231241,19.36727,16.365818,-4.8314295,-10.964683,-19.87125,-11.045595,4.7819705,13.54769,12.553161,0.00065457996,-2.4167325,-5.6457143
dog_bark,0.0003085142352223885,1407.9355628676406,2.58447184247071,37.177418,0.710903611702962,51.110344,0.01284242659967978,10.025267,-454.6056,183.41505,7.568113,-9.336349,-4.5108547,0.8838442,5.4366946,2.739938,-3.158999,-0.41249278,9.909904,8.281063,5.185112,6.1130943,7.3351283,11.3169155,7.113288,6.3803225,6.851925,8.042384
dog_bark,0.0004394352635235338,1485.0433864181052,4.041170466060466,33.375465,1.2168441134807657,23.169596,0.02666416065304429,7.621508,-372.4691,204.69914,-16.579882,6.526428,-10.493368,-3.3194196,9.838068,3.4348469,5.272474,5.490663,3.2342224,7.098285,2.5950038,10.350794,4.0094423,9.534531,5.017982,11.063775,1.325347,4.3291936
dog_bark,0.00033356742537617195,1455.0390838410367,3.8479613729176854,84.992134,1.1063979519396065,29.82906,0.02216667118666,4.2821975,-386.28265,193.55214,-11.577769,0.06794341,-13.181194,-1.2571514,13.809591,0.766791,-0.9910801,5.2768593,1.0993485,0.8957372,7.9158726,9.65824,4.5146155,8.624932,9.142655,12.719683,8.888272,4.3801236
dog_bark,0.0002554834356362064,1389.8605173080157,2.703850213643857,46.172897,1.4020430319290291,35.63984,0.02037635812771753,2.9582548,-388.3332,214.25328,-10.708285,0.06365577,-23.591547,-18.202587,7.98411,-10.224168,-4.4195914,5.4902687,0.42886811,5.3192277,5.8876376,8.440685,1.3511859,3.9246192,6.2726016,15.203599,10.988034,8.889318
street_music,0.004404518280421473,3506.411184920529,9.327030942169005,92.845894,0.8528554743812637,32.712154,0.12014243186314286,11.730211,-312.9859,120.88553,27.1042,40.051098,-6.1938167,37.505184,-9.405666,13.905811,-6.3137174,-2.1288252,6.5317163,-4.6394477,16.300379,-2.4106128,12.634873,-3.7977574,10.88753,3.9210753,6.0700183,11.710683
street_music,0.004363917964856491,3145.1521746156013,3.844506303208553,47.913235,1.2133030326486185,98.13266,0.0950591513074234,9.384397,-306.985,141.51639,0.6456756,18.649147,-3.671887,29.010473,-21.3224,5.2628727,-11.981331,-5.5710444,1.6223696,-5.3374166,13.839782,-3.7363515,6.529506,-9.058315,8.087912,2.7959146,3.68658,9.724839
street_music,0.004267711047736078,3108.498136447599,5.964659442228385,81.63236,1.2090030139092531,54.724236,0.09980135929450916,7.96928,-305.55734,136.32497,3.9637504,32.017242,-6.5663357,23.486824,-17.660168,11.873078,-9.930527,-6.077818,2.3012636,-6.111512,10.475834,-1.8613242,14.58854,-5.040454,6.4907694,0.79716736,6.313118,12.729282
street_music,0.0019473429979225856,2465.6975939209,10.586122662818829,231.33577,0.9698771505902145,49.348713,0.08282273936927527,8.110697,-320.6642,126.73562,31.342617,21.119429,0.9887175,25.313423,-6.103144,11.395225,-0.030150129,-0.63270193,3.9203858,-1.7138814,15.841675,10.097584,10.893621,-4.977972,7.7217984,4.137292,3.3779604,10.621439
street_music,0.0036691022084372545,2960.95826263728,5.02637714954498,70.57541,0.9801108269022378,43.056683,0.08270957435143428,6.687112,-322.86557,136.55647,2.5974667,30.995384,-5.544217,26.731476,-15.998242,7.9459224,-9.741352,-3.2921076,2.593035,-4.8821416,13.24796,-2.8709366,11.948367,-3.0851808,11.048194,2.5175552,3.4223678,9.834334
street_music,0.00769917923563575,3467.847639102806,2.1489237759780626,44.630016,0.6906569104677904,10.785514,0.06459722699405757,3.9094288,-345.26898,135.99828,-4.9128137,19.01789,-15.090407,26.212652,-15.3776045,10.911545,-10.501543,-9.250446,2.2062213,-7.3710995,12.630415,-5.8877077,7.128653,-7.600691,10.7785635,3.278619,4.9178658,10.583359
dog_bark,0.04481045256252401,5848.624316367908,0.09788759403376152,2.2093782,0.8508665064281608,127.79504,0.04178043794492509,26.860878,-500.91205,51.31507,-20.126427,-18.115953,-3.7065446,9.692985,6.8347387,9.164109,8.713329,2.6394756,-1.5911163,-2.0854428,0.98331946,4.3450246,3.577283,6.995225,4.1836257,2.1720536,1.4835193,0.6663329
dog_bark,0.050287411077390085,6452.8101919856435,0.0865921071443565,0.9876515,0.5006364521792123,53.694515,0.02901057858970196,46.54865,-574.8797,62.361595,-3.4709508,-8.850106,0.73265755,11.736162,8.187839,9.256679,9.081473,4.753597,1.5360864,1.0956514,2.1513336,3.5780225,2.1380339,5.2593594,3.4187648,2.256319,2.457308,3.1073165
dog_bark,0.027026097477742993,4358.857009569688,0.12527773904112954,1.3538214,1.4468706804473834,140.77106,0.06970702432844111,40.899517,-446.221,81.83462,-29.529953,-34.50038,-14.040093,9.456557,3.7348144,7.0523925,8.395521,2.3926682,-3.9955373,-3.4132993,0.36409867,4.3932333,0.45821506,2.413434,-2.012172,-1.2908508,0.6609048,2.1846402
dog_bark,0.04227426211671074,5893.226129704563,0.09814462371442156,1.3015306,0.5298821285376428,79.12009,0.026592248185396315,23.140163,-547.99365,66.28186,-0.94345134,-11.693456,-2.3817317,9.28269,6.4369864,8.65116,8.767895,3.4279149,0.9942964,2.5870807,2.6538863,1.5991051,0.8908249,2.9282799,-0.49010482,-1.1886162,0.4862616,2.042435
dog_bark,0.0008892537449171051,2459.493094050614,0.39798668821171884,6.081405,2.0881749474723668,242.96358,0.03219620471692712,14.417942,-443.29538,66.53485,3.1963832,-9.652943,-15.685933,3.2811177,7.0149555,-4.73758,-2.8905528,4.8760757,4.2611036,7.4773197,6.69659,1.1916581,1.3115007,6.2525163,9.075065,7.1119914,6.335495,4.5447125
dog_bark,0.0015804199259999195,2959.700251004257,0.3757022328991308,4.8151007,0.8921137487268093,140.09657,0.016607339934509163,6.101437,-485.64258,82.58452,20.838564,0.24891269,-16.143103,4.6222177,4.5639806,-2.7246206,1.2038984,5.1442,2.8132513,5.104591,3.944751,1.1154183,1.5368769,6.323089,10.997856,9.352292,8.846868,8.01917
dog_bark,0.0002196784684547706,1363.5685562160932,0.45744366968453837,6.021324,1.1785144316121627,140.07487,0.01225664059846793,6.034623,-487.14944,82.11977,30.150229,11.539987,-1.9333899,5.72973,8.273236,-2.5168083,-4.803237,0.32325634,-1.0252872,1.4800787,3.744998,-1.20845,-2.5305138,0.34281307,4.0216794,3.9669702,3.2256851,3.6332057
engine_idling,0.004131465588959501,3499.770405643548,18.647735652711944,79.25058,1.7141451943763966,37.432823,0.24546848271579252,6.41042,-208.66917,110.5299,24.633232,56.800793,-10.1273985,31.167377,-14.822306,13.812587,14.601101,15.9539995,1.3105311,10.794352,9.680633,4.8507624,6.175837,0.8436871,-7.1608,6.6771145,-5.40251,-5.6836467
engine_idling,0.0038406876293753368,3425.207186083556,18.78928108551364,73.37107,1.7900586209630212,36.668446,0.24084299258340558,6.5188723,-208.20125,112.24427,24.893501,58.439888,-9.630185,31.877592,-15.45551,14.100943,14.597379,16.995098,0.6758213,11.560237,8.547791,4.395102,6.1385098,-1.0982583,-8.121482,5.699821,-7.243443,-6.0138273
engine_idling,0.004000533941923978,3493.595746146734,15.117947795257189,71.94093,1.4713284399762738,34.706055,0.19918338083094161,6.1011486,-229.89442,111.3845,22.95903,58.617634,-10.801407,32.755733,-15.290639,14.29861,14.309231,16.273281,-0.8213106,11.674852,9.071306,3.9064305,4.519805,-2.079412,-10.25808,4.4151506,-8.839634,-6.061317
engine_idling,0.005321798758392317,3798.835692105802,11.223371559554252,55.053257,1.1506577849186597,28.7049,0.18388870579003827,5.254739,-243.33562,106.99207,19.067104,55.03718,-13.805903,32.422985,-14.934228,15.762643,14.886897,15.344834,-2.8094728,10.745338,10.922458,5.1568213,3.4259202,-1.475174,-10.851435,4.730903,-8.3596525,-6.592132
engine_idling,0.005840842229435626,3918.6766917529158,11.238462852834575,55.97404,1.1493016246060486,24.383081,0.1948108957528471,5.5236654,-239.29865,104.866936,18.782469,54.794567,-14.145918,32.338093,-15.162259,15.420525,14.270785,14.85491,-2.7216096,11.351232,11.44619,6.7200027,3.5389805,-0.88864446,-10.036959,4.688128,-7.243712,-6.7192554
engine_idling,0.006250687437536924,4000.169140051769,11.622558463630469,52.6128,1.173695080219864,25.962048,0.20742364116358097,5.794125,-235.35611,102.34052,19.569132,55.393463,-13.482878,31.262121,-16.135925,15.217909,15.29827,15.183656,-2.6586628,12.165788,11.3831625,6.529089,4.66875,0.26311696,-9.314106,4.4605045,-7.177831,-6.513324
engine_idling,0.006148458726407177,3986.6291809721033,12.41873063525428,53.480007,1.2388163173086622,35.51305,0.21915788014907128,8.46723,-231.26762,102.10421,20.178314,54.91962,-13.363027,30.994942,-17.049908,16.036394,16.757166,16.455868,-2.3415372,11.7023,10.831099,6.043773,4.63671,1.082772,-8.565612,3.9643235,-8.068222,-7.0585585
engine_idling,0.0060049344532434705,3961.6291127032882,12.191571718525628,50.105583,1.2542621084901657,35.864716,0.2151243549596135,9.414274,-232.3538,103.52858,20.953403,54.421127,-14.116416,30.844559,-17.439758,15.689672,16.869709,16.675747,-2.6769624,11.210925,10.559964,6.154225,4.5629916,0.9374885,-9.016918,3.6748593,-8.9844885,-6.904273
engine_idling,0.005757831536449384,3898.707845647963,12.128888570458992,54.147068,1.2180584121841418,28.766603,0.2044397102649511,8.025878,-235.23238,104.31156,20.33329,53.50352,-13.371128,31.130415,-16.11404,15.768244,16.65435,16.351622,-2.9579916,12.055585,10.991342,6.333768,4.749172,1.0933172,-9.702635,3.7456188,-9.476037,-6.0616255
drilling,0.00014958881947677583,1563.022423468576,9.435582968484935,49.326874,5.802437575307099,42.28968,0.21153570254799275,22.533518,-217.76619,235.09079,-75.12405,-5.4458246,-13.358518,33.217228,-0.013480189,4.21613,18.748987,2.3302274,20.273369,-7.311487,3.3241887,13.730845,-4.3615727,-5.873383,-0.119280696,0.6936679,-11.536688,-12.895161
drilling,0.00015508962121954108,1637.7766641137832,10.703732447040847,56.937744,7.3225746284837925,52.383533,0.27826570768489456,28.555511,-191.64212,231.73242,-82.504814,-3.2583985,-17.046198,34.78416,-0.5981659,5.8295593,17.953747,2.7173724,21.222095,-7.7386365,4.8187933,13.417337,-4.459915,-7.509758,-0.26971337,0.38531715,-13.354351,-14.149465
drilling,0.0001393784904697289,1618.4015201999014,9.95554647079372,54.776688,6.549195844667321,46.58496,0.2546562904003398,39.46301,-202.0967,230.60928,-79.74889,-1.8557667,-16.514849,36.596783,-0.95366335,4.5776935,20.027655,0.65401524,19.105412,-9.86831,3.5489576,14.506799,-2.6238835,-6.6487184,-0.8538027,-0.029121134,-14.707027,-15.945284
drilling,0.00013628789178176743,1592.2073973545662,9.787986380743805,55.674553,5.983760414330309,45.74238,0.2274974735446624,39.612785,-211.61621,230.60222,-77.51629,-3.4892776,-14.626702,35.587627,-0.13443427,4.878593,20.947147,1.4735696,19.373678,-8.642885,4.1960464,14.908141,-3.061652,-6.4187727,-1.8898388,-1.0917244,-14.799183,-17.163593
drilling,0.00013104477349796967,1553.8870053609448,10.134272930196392,53.95804,5.672259586065571,42.12716,0.20498422643892525,29.603472,-218.05875,231.20078,-76.09936,-3.8912938,-12.969855,35.940647,1.5901215,6.757807,22.407448,3.0241246,20.108395,-7.634293,3.8119771,14.189814,-4.06804,-6.417632,-1.5073521,-2.5524511,-15.681941,-17.038647
drilling,0.0001810054564080876,1663.5986491039112,12.170702266915553,56.190876,8.54643809352703,59.85584,0.3290712692476285,28.64494,-174.17743,227.96642,-82.84838,-2.0742934,-18.803719,36.827034,0.11658292,7.191908,16.369408,3.9290829,19.061516,-8.152818,4.6247168,13.538294,-4.148933,-8.531714,0.32047132,0.062676795,-13.832779,-14.671708
drilling,0.00020822939978392823,1691.5753535155513,11.733670767610217,54.669907,8.957875497620055,60.02084,0.3579520875866233,33.003525,-166.88159,225.04013,-82.43118,-1.5910057,-18.582848,36.81795,-0.8613796,6.5617967,14.952599,4.6362367,17.836653,-9.057879,2.5322838,12.879021,-4.518701,-8.922567,0.7035532,0.3249925,-13.447037,-14.465119
drilling,0.00021772746503289007,1708.270459121266,11.362791470779728,59.964466,8.718870574939018,63.21165,0.35080045677106314,34.658585,-168.10817,224.66496,-82.963165,-1.7583786,-19.04814,35.5551,-2.6032581,5.8600035,15.143897,4.555102,19.177904,-7.7278676,2.645766,11.498125,-5.095335,-8.44451,1.8207399,1.4283001,-12.538329,-13.523485
drilling,0.0001920154443275575,1673.7859697001059,12.00484068316826,62.040382,8.119645228378587,52.327816,0.31244576395853224,30.753157,-175.89499,226.6269,-81.82079,-0.3581893,-18.58622,36.170135,-2.1765864,4.6000786,15.553909,3.538145,20.934118,-5.531408,5.0739074,11.431192,-4.144159,-7.092637,2.7524748,1.4319578,-13.491492,-13.996459
drilling,0.00016666149180230645,1634.8710441585647,12.291322127752196,59.5389,7.264640785874716,53.518795,0.2764345041173257,27.490572,-186.7103,228.31114,-81.0296,1.3647966,-16.973665,35.842056,-0.6511472,4.6356783,17.101105,4.373389,23.05237,-4.623762,5.8953133,12.373527,-3.1219504,-6.150699,3.240293,0.6705061,-14.7491045,-14.206668
drilling,0.00016564513894938527,1662.385219489543,11.056717123598725,61.62844,6.813796427138234,46.787064,0.2720976261977196,31.642223,-191.70308,226.48357,-82.41383,0.115832254,-15.351507,34.32927,-1.2217689,4.863827,17.677858,4.46908,23.184454,-5.700649,5.13658,13.328449,-2.4015112,-6.502734,2.1709626,-1.2697835,-15.903148,-14.030647
drilling,0.000176546979628915,1716.2719386012948,9.76658641860402,55.897167,7.174602375889396,49.44151,0.2978830212630645,32.517708,-187.52103,224.67975,-85.40336,0.14526033,-17.663895,34.981583,-3.9309833,5.011895,16.34283,4.3925076,22.19484,-6.4687634,4.412874,13.687395,-2.3800087,-7.743457,2.331682,-2.1727045,-16.42792,-15.094653
drilling,0.0001659328755720154,1687.9075855309784,9.65062742537171,54.83595,6.934521457205847,52.256336,0.28543512329493786,38.681995,-192.50165,226.86751,-83.42669,-0.16488928,-17.55237,35.901142,-2.877273,4.293691,17.31892,2.195448,21.100311,-7.7185397,3.8654542,14.773025,-2.3407626,-7.257038,2.0494118,-0.33931908,-15.122416,-14.762274
drilling,0.007839091945493567,3126.981226651632,4.610224417981447,31.73928,3.018679033825865,28.98036,0.2920588969337327,9.858721,-175.67183,141.27736,-48.76586,32.113224,-18.231771,19.141735,-15.242257,7.526084,-3.913974,3.0627904,2.3990586,3.3026805,5.9323573,-2.5079534,-4.5986257,-2.0082772,-1.945706,1.3616599,-1.4996396,2.007349
drilling,0.008405338245295529,3200.8286149070677,4.349755726627149,23.303366,2.8299623625066768,28.013098,0.27582197248634893,9.288981,-179.73216,138.49869,-44.87617,32.575897,-19.20181,19.234966,-16.87792,5.265973,-4.690925,5.259091,3.330727,2.911105,4.0483546,-3.2225204,-6.0112405,-1.8230308,-2.2686155,1.8094614,-2.057759,1.2910559
drilling,0.008218471470383414,3206.0427673257855,5.206712706542263,32.756947,3.536416128200225,61.063286,0.32888251807270547,13.402108,-158.67932,137.91875,-43.470448,30.950048,-19.582895,20.0882,-17.43399,5.1327224,-5.8658266,5.2956862,1.5132177,1.3894802,0.16093157,-6.327429,-7.2334876,-1.0236084,-3.10749,1.0499699,-3.387568,0.04051339
drilling,0.007704177391512887,3202.304746853315,5.192676958238396,32.844234,3.5323410297111875,61.65449,0.3263637135479046,13.181774,-160.40448,137.63976,-45.120518,31.039122,-19.556456,21.19165,-17.453283,3.9811013,-6.930249,5.6578608,2.7158206,1.463794,-0.10464663,-6.572593,-5.8016763,-0.97777367,-2.9240842,-0.42851323,-5.503918,-0.33265504
drilling,0.01090506058510231,3390.657462131415,3.1348169913701374,17.723034,2.781763027742068,22.426355,0.2812416770497237,6.488009,-178.18904,132.88077,-48.644825,30.865835,-23.251589,20.35966,-15.193441,1.2834215,-8.500878,1.5518337,1.0817517,3.5580602,1.359329,-2.1093726,-6.2275157,-3.5165145,-2.1618686,2.0004191,-1.2314416,-0.57744366
drilling,0.0112515887690951,3440.7306290582674,2.527437154517207,15.950788,2.3340889389543094,17.434874,0.2541699055716663,8.376195,-192.93376,131.37074,-50.681854,31.937151,-23.622976,19.368267,-14.403776,0.04269471,-8.909439,0.7649145,1.5985808,1.8970183,1.389511,-0.823956,-4.04472,-3.778049,-2.1924324,3.1775858,-0.93274295,0.15271284
