class,mean_spectral_flatness,mean_spectral_centroid,low_mean_amp,low_max_amp,mid_mean_amp,mid_max_amp,high_mean_amp,high_max_amp,mean_mfcc_0,mean_mfcc_1,mean_mfcc_2,mean_mfcc_3,mean_mfcc_4,mean_mfcc_5,mean_mfcc_6,mean_mfcc_7,mean_mfcc_8,mean_mfcc_9,mean_mfcc_10,mean_mfcc_11,mean_mfcc_12,mean_mfcc_13,mean_mfcc_14,mean_mfcc_15,mean_mfcc_16,mean_mfcc_17,mean_mfcc_18,mean_mfcc_19
air_conditioner,0.0004896833013871388,3056.163379239949,12.739239494391866,46.251976,4.515330915859186,26.222103,0.7368878934412151,25.143345,-122.05274,153.16357,-89.560295,57.93467,-15.626424,39.47059,-16.82795,28.246365,-6.2156334,7.0219827,-3.4583602,1.4788707,-1.2156544,1.4462883,0.3337172,2.6267295,5.867465,-4.721398,8.803088,-3.774363
air_conditioner,0.0004904957974930227,3065.502201920395,12.896596355087013,49.52557,4.474492997301459,28.25514,0.7395298703950695,19.752844,-122.67763,152.402,-89.99471,58.947052,-14.904119,41.162193,-16.521898,27.9851,-6.7828126,6.56487,-4.0301538,1.2899929,-1.0625544,0.69268876,0.23731762,2.5653806,5.6453,-4.873768,9.069094,-3.801425
air_conditioner,0.00038081810103587644,3010.5870093454055,12.689951876009125,49.93591,4.477937233144775,28.942932,0.7180548255433896,19.493584,-124.64411,154.84645,-90.25048,58.838478,-14.859749,41.18432,-16.696096,27.183237,-6.66965,7.3231125,-4.3352594,0.19572678,-0.5123161,-0.26394746,0.39676014,2.1268942,6.040264,-5.6617494,9.942711,-5.2471957
air_conditioner,0.0004111417520713682,3027.5051473059393,12.09783191723884,46.512867,4.510923670123861,28.905802,0.7142577174736439,25.715826,-124.43369,154.45721,-89.61192,58.42143,-15.30467,41.194626,-17.531017,26.984802,-7.115932,8.05643,-5.529978,0.99662036,-1.570905,-0.0047317175,-0.74319804,2.1787078,5.8956747,-5.6614285,9.794017,-5.598602
air_conditioner,0.0004246351565150004,3028.048342001921,11.85236123199696,49.644333,4.531242674862943,27.549856,0.7266918886983043,66.40029,-123.70076,154.0812,-89.95259,58.00393,-14.531145,40.99517,-17.281977,26.102552,-6.286614,7.5788116,-5.006182,0.5064201,-0.77592546,0.03758733,-0.98802793,1.4873196,5.1369085,-5.695875,9.343361,-5.770861
air_conditioner,0.0004067937260581369,3035.3525669291885,12.090913940008893,53.486557,4.522905307381491,33.476315,0.7416478246381473,63.414974,-122.66361,153.77301,-90.20831,58.462738,-14.458127,41.4438,-17.591541,25.979368,-6.1013446,7.8765306,-4.332593,-0.2489207,-0.4438142,-0.22858949,-0.6382658,0.94204366,4.634714,-5.497213,9.628968,-6.1478353
air_conditioner,0.00037180815297820053,3046.168727555139,11.979535476063797,60.60933,4.557742148360294,33.678337,0.7331675255499669,33.17107,-121.75471,152.69432,-88.20331,58.17472,-14.171218,40.32801,-17.013844,25.672628,-6.3605604,6.8476815,-4.5287995,-0.10836677,-0.8224891,-1.2862092,-0.8205332,0.99451286,4.4700484,-5.7746162,9.038778,-5.5622396
air_conditioner,0.0003722999248302717,3030.084960578612,12.03404956476412,48.136993,4.576623907707787,37.40208,0.7185693720586533,16.746544,-124.502075,155.36813,-89.84883,60.832146,-15.989054,42.252964,-17.809265,26.782251,-7.760823,6.679955,-5.4644694,0.30255327,-0.6761457,-1.6237644,-0.7744813,1.1414789,5.0043535,-6.799601,8.814322,-5.4636025
air_conditioner,0.0003885404228745703,3035.9557536674392,11.94480740249184,61.27892,4.606388812283321,36.400795,0.7161805035181634,16.944426,-122.59703,152.7201,-87.45683,58.157066,-14.35304,40.446693,-15.550503,24.827154,-6.6403036,5.074606,-4.26311,-0.1962945,0.56847537,-1.8578671,-0.64771146,1.1953548,4.796914,-6.432478,8.472279,-4.9215913
air_conditioner,0.0005888899724569469,3101.543115036417,12.23902915964092,73.324646,4.659901451221982,34.75774,0.7374264035955083,21.000423,-119.15183,149.99243,-85.406815,57.338554,-14.6460085,39.949684,-16.076721,25.19073,-7.149863,5.72748,-4.7812643,1.5247748,-0.12181016,-1.4707361,-1.3003274,1.6704607,4.3197584,-6.2116423,7.755882,-5.13822
air_conditioner,0.0005102612374711485,3010.5173637332814,12.384565588675331,50.72126,4.697993213845075,28.733612,0.7251623175028175,39.179035,-119.80824,152.4521,-85.85738,51.413467,-11.421483,38.612827,-17.967957,29.656878,-9.589371,9.680159,-6.741797,2.0694425,-4.186803,4.1052904,-0.3497417,1.6157167,6.3310165,-5.571589,9.972847,-5.552487
air_conditioner,0.0010046618357486348,3178.00392345722,14.160068916199,76.13525,4.680288477274452,35.283592,0.7937876710838468,26.143175,-114.64744,147.5219,-84.738754,58.683083,-15.278437,41.825916,-17.468386,27.11307,-7.2708993,7.8407516,-5.5110364,3.196097,-0.9288811,0.1712113,-0.69607615,2.8187284,5.079968,-5.825882,8.450477,-4.5646873
air_conditioner,0.00048539118826105865,3005.6843538461953,12.678585511932987,47.33107,4.776521558937688,29.554296,0.7431415143149486,26.365356,-118.960464,153.56296,-87.83954,53.400703,-12.546306,39.467907,-18.21871,28.729832,-9.325663,9.028812,-6.3352447,2.450395,-3.5559387,3.713628,-0.66853493,1.6353508,6.977776,-5.7905307,9.766722,-5.011058
air_conditioner,0.00044017483162241513,3011.72898461821,12.681421611487217,51.787613,4.8026827181490885,29.938011,0.755970646175443,30.333958,-117.937546,153.145,-88.40223,54.046383,-12.673059,38.952538,-17.52988,28.217793,-8.374655,8.604298,-5.4111404,1.8422197,-2.9998524,3.306267,-0.7484708,1.9820089,6.9269786,-6.416581,9.401798,-4.666327
air_conditioner,0.00045984062991287234,3039.9706091197,12.283849178951138,50.715897,4.7637267490672945,30.856005,0.7575328313413022,21.786434,-118.4279,152.67693,-88.981735,54.801258,-13.359615,39.744774,-17.992607,28.30497,-9.021047,8.66853,-5.5086665,1.6675324,-3.1411972,3.217131,-0.7393613,1.633543,6.811772,-6.876019,9.4537325,-5.0278687
air_conditioner,0.0005542927967853494,3102.35849119611,11.645402897325196,47.814426,4.962923034876409,67.68778,0.8038306479784486,66.76252,-114.21995,148.28447,-87.65325,52.074223,-12.251845,39.21677,-16.343407,26.003187,-8.960375,6.7728543,-4.3417826,1.2935634,-3.4698024,3.0618577,-1.044144,1.752463,5.7581615,-5.755755,8.727101,-4.370037
air_conditioner,0.000534659073868618,3085.740743704597,11.80717001059889,46.84536,4.966229495702606,66.308334,0.7997216477707154,64.300735,-114.55885,149.34117,-87.93753,52.316204,-12.93026,38.764225,-16.46144,25.825521,-8.441415,6.936165,-4.0693984,1.0067092,-2.9145865,2.8938532,-1.2009392,1.5861506,5.9301596,-5.8810525,8.777448,-4.340404
air_conditioner,0.0004729810513748342,3045.2917607702498,12.712487649893847,48.384975,4.779897769064268,30.619495,0.7634159262043734,30.6847,-117.875046,153.37405,-89.40885,55.95392,-14.878572,40.5002,-18.38234,27.963377,-8.619196,8.549289,-5.739524,1.9143139,-2.1144218,3.0052557,-0.9245301,1.3840873,6.591317,-6.6483355,9.624826,-4.9916153
dog_bark,0.014527224862961938,3861.664981405014,0.2126249686789237,5.5938387,1.1761812100437596,149.70349,0.0109317102189202,6.9168816,-501.4516,61.21533,18.268286,7.1334515,-3.03167,-0.16276336,3.2880228,-3.4030447,-5.0351396,-0.5484507,-2.3126125,-5.3656616,-0.40824556,2.3314087,0.5960282,0.56226724,1.8330308,-0.28077358,-3.3636537,-0.15867057
dog_bark,0.0196686779673181,4478.887035672567,0.14094006710546042,4.8030763,0.936364014875932,217.8086,0.009540429759728224,7.410965,-498.01276,42.63046,11.245738,1.0303178,-4.583139,-0.8855005,0.083691634,-2.5321715,-2.3065245,0.08966945,-0.7537681,-2.8759732,-0.36405563,1.1358576,1.0148011,1.8184286,1.8667135,0.12847276,-0.8886035,0.9717412
dog_bark,0.012360078888377757,3261.2081085329273,0.2986506204932484,5.207132,1.8095986674724982,132.45473,0.02071466567121822,8.204438,-469.61734,91.16829,19.48814,4.9756413,-11.10963,-2.8117764,-0.9875082,-6.8145156,-7.7778645,-3.6730008,-4.424904,-8.386059,-1.8957592,2.1090777,-0.15718792,0.092534006,1.6519834,-0.36365288,-3.4032369,0.08810478
children_playing,5.739577816426107e-05,2663.09781941643,0.16252571819949072,1.8399742,0.3016905121497836,61.783363,0.44027705153769753,269.55734,-383.2963,64.330986,-90.79005,-0.26776335,45.483925,15.952727,-13.7528925,-17.785559,2.5277963,16.475637,7.5901523,-16.519491,-15.039817,14.22872,22.325989,3.4123087,-7.088519,-2.4040873,2.047997,6.2541523
jackhammer,0.04753552128331385,5095.0450577925685,1.4443863784077753,5.5861244,1.0295834402198576,6.497221,0.34876125345043013,14.73664,-213.2933,74.38639,-46.259415,35.522335,-15.538943,4.544182,-5.9653535,18.639988,0.74195,13.219387,-9.72686,3.478512,-1.2198159,4.3692355,-1.538086,-1.8753914,-1.3768808,1.1074368,-3.89648,0.6435935
jackhammer,0.028147833712695948,5648.067080210951,1.4820876059322146,5.8484745,1.2787672091048397,10.991482,0.7395587551427735,68.57727,-168.28,44.49744,-58.353645,35.996647,-11.773899,11.082321,-8.62803,26.579817,-1.3636212,10.12774,-13.960963,3.5216007,2.953234,7.7779493,-6.697287,4.399287,3.9144442,0.3047455,-14.1220255,-3.4093254
jackhammer,0.039309189914037354,5149.930556936263,1.4173832791838525,5.70588,1.7058855492163236,13.015292,0.5786295625721786,31.849613,-181.8374,63.33211,-65.99606,30.08989,-16.10996,17.192871,5.4201713,23.256643,-8.065209,2.5277617,-14.184752,9.834839,-4.9574137,9.995951,-2.4442453,-0.6384007,2.8804398,2.387546,-5.5003304,-1.776759
jackhammer,0.03858140117448309,5265.952758032226,1.4632807098769083,5.734099,1.7254246335047971,11.566949,0.6444651195772573,37.079475,-171.94809,59.880005,-64.38974,29.836645,-17.70912,13.148815,4.3941984,23.021694,-9.548852,6.566048,-10.368088,5.9315343,-1.2829736,8.221198,-2.3479466,-1.211478,4.4271836,3.8888898,-7.9428854,-1.1167047
jackhammer,0.042989524264914404,5265.293747815371,1.5047962789386646,6.7429514,1.6295106456087005,9.679106,0.6396051890941585,28.044842,-170.01591,63.26285,-58.225594,32.677597,-15.341358,6.386287,-1.3046424,18.826866,-8.436931,5.300605,-11.29818,6.755424,-2.6041806,7.399781,0.6779634,-0.59161925,1.6090844,7.144107,-4.4048214,-1.7287215
jackhammer,0.03853482917437087,5267.052215347435,1.4063117755397114,5.720332,1.8501172602067224,13.539693,0.6156370354884724,20.951065,-174.05533,60.245907,-66.25216,27.413548,-17.708176,18.496283,6.3391767,24.602503,-10.044108,2.3875954,-15.979449,9.2130785,-4.1982517,9.881081,-1.2870411,2.3135839,4.6543646,-0.9739343,-8.175933,-0.91679335
jackhammer,0.03709915407487879,5200.514908514612,1.4048483262931257,5.7120295,1.8691721467006095,14.715959,0.6091014214801995,20.9505,-175.42952,61.16923,-67.71524,27.348856,-17.626972,18.767483,7.156673,25.729841,-8.845683,1.6859112,-16.611174,9.534224,-4.815928,9.818704,-2.2317162,1.8942754,4.886852,-0.5760262,-8.634562,-0.26367894
jackhammer,0.04533914183468922,5466.407843594829,1.5457998901299552,6.101119,1.3262252853305008,11.010578,0.635453972432191,26.419765,-175.09158,56.762417,-53.469612,34.78064,-6.7236667,8.8864565,-5.0203986,12.548962,-10.964681,8.6521225,-12.085759,8.521098,-0.7138904,11.800884,0.13754761,-1.0244269,-0.39621875,3.2415266,-3.6600785,-2.9499831
jackhammer,0.053725474047056146,5657.346739542485,1.5003454041852198,5.709129,1.532965864382204,9.873959,0.6388307350468527,21.827326,-164.57327,55.49067,-51.3141,28.232632,-17.318697,8.61251,-5.8901587,18.28163,-5.6499176,8.455418,-10.904656,8.906333,2.4743476,9.710046,-2.0366907,0.22161318,-0.74741554,2.5814693,-11.600905,-3.3949566
jackhammer,0.053987410556578984,5207.684349073915,1.532081750016592,5.682846,1.0200048123865812,6.9407163,0.40181790773511245,8.410869,-211.19963,70.243385,-46.678993,37.422123,-10.433155,11.554571,-5.5652246,16.625742,0.6306448,14.1721525,-14.539396,-2.2308166,-8.046314,4.0638456,2.875754,5.2908034,-0.33202744,0.07445178,-0.5066809,1.2857184
jackhammer,0.0315402597013483,5240.4829083309905,1.4675845452508065,5.642828,0.9470021843485393,9.072141,0.39977462336359615,34.50698,-210.60274,61.209545,-52.061543,36.34746,-6.148327,15.083961,-4.629032,20.350996,-1.5289068,7.36761,-11.623466,9.590805,2.0554545,6.517281,-7.5897827,-4.817824,-0.22802237,-6.250279,-6.8336864,11.029148
jackhammer,0.03921364865711202,5366.479619846915,1.4227564700598747,5.7973847,1.0989554435925557,7.110163,0.41779647072360343,37.96476,-200.96313,61.38674,-50.84574,31.639145,-9.56188,17.190067,-4.002618,18.377094,-1.6557012,5.4138126,-15.299408,7.459392,1.8963655,8.24916,-5.813899,-2.2157366,1.8136159,-3.7117813,-5.067365,5.171582
jackhammer,0.037866725019462734,5431.6608988871785,1.4174492547318231,5.5169587,1.111243540163433,7.943694,0.4288524860968883,29.444426,-199.28537,59.764545,-51.048115,31.184027,-9.884627,19.594336,-3.0995796,18.33323,-2.9696488,5.0866075,-16.405046,7.0417857,1.4998293,8.593056,-4.3431106,-2.3927734,1.577121,-3.1570034,-6.442932,6.7881637
jackhammer,0.05040512072813252,5578.33616797473,1.2959197406013212,5.8182077,0.9762457761777832,9.046757,0.5035686846173,27.612936,-200.90746,51.754128,-54.406574,36.98403,-1.9688045,19.179142,-6.508675,15.279789,-7.1774755,8.143437,-13.885789,0.7953914,-2.4533794,5.8078794,-1.6690937,0.5838048,5.256908,1.1620036,-3.4781408,3.768339
jackhammer,0.06249795807120593,5386.058204777998,1.3326164159224625,5.5716786,0.765008621385231,6.6331277,0.36621699362730126,12.208803,-230.44165,62.40171,-45.0322,44.08992,-0.16894142,14.163533,-5.6462684,13.538329,-5.4557905,10.111463,-14.382759,-0.8595459,-6.700719,3.8080146,1.0902517,5.4364433,-0.7774395,-0.19718313,0.41581187,5.7887077
jackhammer,0.05947243118307729,5346.248044442328,1.3909198141273489,5.8439755,0.851297291322867,7.1206203,0.39235840325256244,14.3278885,-221.24239,64.62712,-44.689552,43.011387,-4.350029,9.97692,-5.5829563,16.007055,-4.0681996,8.945508,-15.188632,-1.2611059,-4.6891503,4.038877,2.1646004,7.7350407,-2.6296854,-0.5207025,1.9599004,4.891236
jackhammer,0.06999151007528755,5450.899524903122,1.3193802206209468,5.426625,0.7673364926578816,6.1109276,0.3497655666647548,9.718996,-231.75038,62.33983,-43.073864,40.66033,-0.19256318,14.542575,-3.5497413,11.472123,-6.837958,10.98442,-14.083893,0.07109261,-3.886557,6.2604976,-0.12095975,5.703419,-3.6079628,-2.2064514,2.1143608,6.330566
jackhammer,0.04534934860640678,5553.12741178769,1.3877057444595773,5.5837784,1.3136569188993605,8.942214,0.6502708681321179,33.503685,-174.04839,52.2965,-56.08956,33.775528,-10.567955,10.916801,-10.646599,18.365873,-2.7939014,12.025686,-7.5787883,1.2340472,-4.826181,3.9671896,-3.9773898,4.2824063,6.7493434,-0.4442727,-11.088662,-3.869183
jackhammer,0.044482378982871336,5257.184102726093,1.3223225401725918,5.8811917,1.4445045149006077,7.980888,0.5909500750991468,20.112974,-175.13383,63.332146,-59.997746,30.711182,-16.461214,7.48835,-9.625802,18.315458,-0.9676066,11.969066,-10.950284,6.3039227,-2.864385,4.0444603,-6.2656984,2.2975166,4.701953,2.1986306,-8.601677,0.21787684
jackhammer,0.045860540065104545,5237.779547734033,1.3485977349316944,5.7305818,1.4717251218141807,8.103499,0.589839272646574,17.175491,-173.91422,64.435646,-60.533016,30.919535,-16.791893,8.342638,-9.397776,17.729136,-1.3040569,11.48253,-10.502089,6.1930776,-3.3614128,4.253011,-5.5446954,2.4199855,4.503844,2.2972834,-7.372094,-0.2725034
jackhammer,0.04361268701976624,5380.076571937916,1.3449775016660113,5.302553,1.5018043468598656,14.697956,0.6506975047915248,31.258087,-168.14294,58.665054,-58.718952,28.130064,-15.378476,8.81314,-11.450578,17.251764,1.3125237,13.127042,-10.374702,6.1860895,-4.588168,3.199688,-5.9176717,2.113049,6.2656145,0.20254818,-10.807588,0.875881
jackhammer,0.04199585762360822,5322.842803638257,1.3546372977848016,5.4668756,1.5283975295483352,10.426445,0.6608923532308659,31.656437,-166.91261,59.89666,-60.08793,27.787987,-13.955335,9.119397,-12.59501,16.70739,0.7964965,11.215894,-9.778539,8.377007,-4.520248,3.6839454,-6.068813,2.825344,5.9180274,0.69300574,-10.6504345,0.99904406
jackhammer,0.04055361619246179,5270.694746043677,1.3585628027248744,5.895149,1.5447190994697855,9.423265,0.6697076481852764,21.141565,-167.09105,60.4637,-62.05864,27.565025,-12.764088,10.854686,-12.646742,16.655375,-0.03139946,10.102708,-10.978574,9.068504,-2.9119494,2.9360058,-6.0748267,3.272899,5.908453,-0.03362257,-9.741788,2.2635314
jackhammer,0.028126219396843857,5454.980710752865,1.4290635672369567,5.66519,1.2791061764231855,10.610268,0.7371958380822639,45.738808,-190.60838,51.91172,-58.96103,42.037857,-9.981156,20.266397,-7.89985,16.030285,-8.576809,6.745189,-6.3625617,7.632286,2.3023143,5.7150283,-6.558823,0.8714598,1.3601929,2.5520377,-8.5768585,-1.4311453
jackhammer,0.030562569365661214,5693.119931513127,1.3748524806335352,5.5352993,1.3487248419588642,10.048731,0.8162115368738934,43.45416,-167.60797,45.07265,-63.03288,42.270535,-13.10124,19.783743,-10.665743,14.719112,-9.228517,6.788656,-6.96938,7.641642,3.9477694,6.4939384,-8.521483,0.15700614,1.8522204,2.5494382,-9.0085,-1.1181862
jackhammer,0.039432946673553924,5425.725676928523,1.3829575992506538,5.5743237,0.9194269356588417,5.411528,0.6308382287640557,15.887245,-202.44656,54.199806,-60.860146,48.5232,-7.4141984,27.608398,-11.721127,12.703827,-2.179555,6.698153,-14.01288,3.1016881,-2.7082736,4.6138625,2.0976746,2.550394,-4.1320257,4.5155535,-3.450339,0.6518975
jackhammer,0.035910479808766126,5037.400000060147,1.3536098710276132,5.5938215,0.975899236781639,8.298868,0.5057299803840637,16.101168,-219.1496,66.77569,-60.43184,43.823742,-9.253353,22.831518,-6.004583,15.20626,-3.5059886,8.416464,-12.448687,2.0526392,-2.0854878,6.333925,1.9361036,0.28703758,-4.8152933,3.4085379,-2.7519667,-0.13747638
jackhammer,0.03852448263677998,5321.293113401429,1.4071241488871906,5.5105443,0.9999088379273281,6.5113297,0.5838902694681473,15.820677,-200.33794,58.28809,-59.085175,45.68238,-8.876735,20.319698,-9.821746,14.40521,-5.5008926,10.115375,-11.972764,3.2374568,-0.23471087,7.2057333,-1.4947878,2.3197045,-0.04315904,1.6294968,-9.758582,0.64001936
jackhammer,0.037946088968411736,5236.910914551564,1.4257086131484855,5.872758,0.9405947426164574,6.459835,0.5867841563378923,15.034402,-204.88759,59.846817,-61.07195,49.502457,-9.058633,22.261318,-7.7713923,13.295767,-5.233923,7.907867,-13.098098,0.3139387,-1.0373226,7.9138727,1.9745827,0.26937512,-1.0161984,4.417955,-5.1149917,1.4830061
