class,mean_spectral_flatness,mean_spectral_centroid,low_mean_amp,low_max_amp,mid_mean_amp,mid_max_amp,high_mean_amp,high_max_amp,mean_mfcc_0,mean_mfcc_1,mean_mfcc_2,mean_mfcc_3,mean_mfcc_4,mean_mfcc_5,mean_mfcc_6,mean_mfcc_7,mean_mfcc_8,mean_mfcc_9,mean_mfcc_10,mean_mfcc_11,mean_mfcc_12,mean_mfcc_13,mean_mfcc_14,mean_mfcc_15,mean_mfcc_16,mean_mfcc_17,mean_mfcc_18,mean_mfcc_19
gun_shot,0.0076911996362494725,2973.8988111920607,11.256111698348803,133.05336,5.271963171458447,74.12002,0.5295123305972205,38.74588,-259.61523,134.89124,-28.244637,14.591321,-2.656594,3.6952112,-5.046382,3.667207,-2.0474126,5.5429993,1.4026598,3.9680748,1.7129734,5.047723,-0.8698123,-0.3134536,-1.2589116,-0.46475512,-1.188893,-1.1060404
dog_bark,0.004107096887620834,2614.170935306595,2.5141642679336624,114.39318,6.846768093116968,591.0634,0.33210181325646204,82.623055,-277.00052,101.98079,-22.376062,-10.275407,-0.7724787,-7.4780135,-15.838056,-12.260712,-5.524694,-7.414556,-9.4357395,-4.083348,-0.28385463,2.3349056,6.173276,5.003622,0.9440214,1.7606199,4.9954095,7.8066545
dog_bark,0.010608439959891046,4106.842903634623,0.6667613819847559,15.826262,1.6000767182164168,166.86107,0.03736976882704278,29.840935,-436.84924,95.01319,13.6132555,-2.5366192,-7.290238,5.3991456,1.8270929,-5.733967,-0.7297076,0.5789855,1.2674254,7.9698725,4.363796,2.0368962,6.7239203,9.177439,10.0476,3.485188,-2.263638,-2.9000578
dog_bark,0.010187475972750269,3995.442668184617,0.5892125636318772,13.5484495,1.4024296678610908,81.40513,0.03460952846701537,41.183697,-456.62735,123.91394,7.3278646,-13.8254795,-6.6571846,6.740163,3.8145292,-7.2914248,-2.5332448,0.6376791,1.8837279,9.145542,2.4946887,2.268421,6.973463,9.69078,5.1149926,0.79661363,-1.5537446,1.1023259
dog_bark,0.012027429976402293,4606.698771369329,0.5928749684818709,11.429408,1.4323105210102962,105.79371,0.0346579718745916,39.55623,-474.7307,102.91105,15.584682,-0.22788228,-2.5227087,9.5693865,6.561469,-2.5396852,0.63118917,1.9049712,1.5491425,6.471025,2.3337624,1.7828654,5.6520796,7.122072,6.325783,3.3907022,0.22286448,0.01992736
dog_bark,0.010294969741058278,4244.548448350108,0.599149902401816,13.077491,1.2446861442995758,113.838104,0.01961196286625284,16.635603,-482.14447,111.12392,27.608252,-1.6810497,-5.8618855,6.4935226,4.351529,-3.4073207,-0.15576808,0.58539474,-2.4620516,5.115584,6.7396793,2.715959,4.3997254,3.9113135,4.8234267,8.7024765,3.0487077,-0.32987767
dog_bark,0.0001235142132063102,1178.5889372397276,2.0903659044243934,18.020433,2.822989048751384,79.613495,0.02535735366022289,18.626877,-364.26172,232.38243,23.496508,-54.522724,-28.516842,2.6485286,-11.053835,-11.5743475,1.1566045,12.785127,1.0953735,-1.5322634,0.98467124,10.86624,7.2645345,2.0979517,-4.073366,3.9258158,11.653203,12.481386
dog_bark,0.00039374352934143077,1455.5500737477987,2.332369687369336,22.603056,1.4628031187475428,70.545135,0.015866717699473298,8.520663,-412.42606,196.60553,42.183315,-23.446335,-18.18281,3.108293,-0.5931649,1.8074831,3.563264,6.6021047,-2.166279,2.7271109,5.195217,8.734544,3.4099464,3.0094953,0.027970377,4.8839912,6.6563597,8.019308
dog_bark,0.0003115315183437644,1330.865849363382,2.529904885229155,20.4621,1.9334479498330088,69.84482,0.01713257542861769,11.393911,-396.09247,210.41856,39.52435,-34.586742,-27.88938,1.6187804,-1.6096762,-3.7117028,0.516064,11.916429,5.8165536,5.4119143,2.312918,6.744582,4.900866,4.385274,-1.1511524,3.6446571,6.961672,7.78826
dog_bark,0.00029989699039857523,1355.7608049909538,1.9145465071399466,19.706398,1.655287331158071,64.52668,0.015995572597180437,6.7358937,-408.5424,211.02821,33.699333,-41.221676,-29.349253,0.19998443,-1.9229491,-1.3076522,6.3363495,14.659598,5.016224,1.9975945,3.343919,9.239551,7.893109,2.2610369,-4.914136,-0.7721972,5.3744884,6.8645444
dog_bark,0.00015345199389349033,1881.9096919206324,12.232555207008145,217.65929,4.427151823106139,178.78767,0.17442158396144716,11.96698,-191.28732,176.30128,-28.911945,24.1446,-16.239494,16.430733,-15.655811,5.8488116,2.7420547,-4.9809527,9.599236,4.7708817,8.47328,3.5373833,6.7113967,5.383122,2.0781643,-0.50537634,-5.5657306,-3.1349397
dog_bark,0.0008841157063558796,2427.1109977582364,17.9308043037193,175.07268,8.621254818476782,211.89667,0.6270981268933224,29.596142,-103.24854,165.17722,-48.39495,18.044004,-17.351208,22.438425,-13.17201,9.932757,0.5512835,5.752061,0.43462393,6.101367,7.7807455,4.913237,-4.3726215,7.478875,1.7667643,2.3269355,-1.516183,-1.669976
dog_bark,0.00010247021951806307,1718.5651085887125,20.355084576540342,197.46916,4.9242212652922674,244.58855,0.21609252982976504,16.483427,-170.00336,182.77504,-35.875126,14.5759325,-8.211551,23.015211,3.9006195,9.46093,7.5646567,2.4892602,11.687942,-0.067785576,4.262076,1.2666488,3.42705,4.658045,1.7360026,-0.67326784,-0.8647606,-0.69882774
dog_bark,0.00016452901321220754,1468.4828514210567,5.005023440658182,92.3173,2.5020855237434043,243.88547,0.05477994315244046,16.26208,-284.00995,175.72906,-7.074067,-7.2111363,0.89731765,2.477018,1.1415861,-0.14927165,4.6438794,3.062547,2.5024698,3.5680566,6.1973653,3.0147865,4.034674,5.873727,1.0346458,0.40370014,-0.40288898,-2.3550138
car_horn,0.0009598235316265014,2810.1913693394217,0.37046626800109134,2.4029286,3.28964453940822,63.921356,0.22628975587489328,57.741814,-310.65964,109.78614,-49.126907,17.990278,-6.624174,11.19699,-0.9887775,-11.422166,-11.9209585,1.2500874,-18.285341,-25.991728,-2.0929174,-11.090466,-21.230772,-20.119041,-13.507519,-9.094513,-6.682043,4.838343
dog_bark,0.004801458964646198,2016.0583706901493,8.05836770406477,56.864586,16.385807555201332,402.00955,0.6421926056894199,89.18829,-206.55656,161.7213,3.5927591,0.22952318,-12.934975,-6.2217393,-6.176482,-7.8611536,-6.912871,2.8718796,-3.1409276,-3.2073703,-4.088782,1.5008097,-1.8603932,-6.873745,-10.432506,-4.4767833,3.5990684,10.4595995
children_playing,0.002001461748010985,2221.471967461568,1.005051911178271,8.3237095,1.5139934172749039,55.891254,0.05925397470408206,7.656507,-317.5483,166.37604,-34.552532,13.489846,-13.790443,-7.0567236,-15.875026,5.504825,-11.479312,-8.316894,2.461217,2.4423103,6.817677,6.540073,1.2011663,3.1808126,5.201559,1.2136594,-1.1076391,0.6950098
children_playing,0.006200677370045172,2829.230870222505,0.8180804552363259,3.4990146,1.0046861034693426,34.35631,0.055826635074883856,10.745971,-331.19894,144.49744,-32.260727,6.1966047,-18.233625,1.2193948,-12.963753,12.92263,-8.787943,0.7871575,2.163779,2.8629115,3.7722628,6.9415336,7.3822975,1.7813329,3.15983,0.36671686,-2.2219334,2.3403516
children_playing,0.002179476397408955,2624.5966461827643,0.9025131175681768,4.1990647,2.1123927808850755,129.04163,0.14087070348075054,35.54535,-271.34723,145.4223,-64.116066,3.1701484,-19.457623,-2.4942694,-7.8402267,5.670013,-8.870255,2.3894584,6.8725247,2.4920168,7.919263,6.468801,10.353937,-0.935309,-0.45695367,-0.7605578,0.29943427,-1.4034145
children_playing,0.0064449695292421606,2635.8377629081738,0.974428798707769,8.39307,1.2202051691100435,78.74445,0.05531975271631381,13.05007,-341.05963,152.62163,-30.995838,5.334431,-12.620963,3.9869926,-10.321007,6.6858273,-5.493911,-1.458047,2.441388,0.52257043,5.4561234,8.6050205,6.910206,0.9823568,6.6395407,3.9891272,0.21399973,0.5413041
children_playing,0.003000186264862482,2450.0114813472196,0.950332284607533,4.0432773,1.1398754352891678,34.02574,0.051222550494295395,7.6296473,-327.83713,156.5274,-33.144638,7.4159193,-12.223475,6.203118,-9.774043,10.750331,-8.428222,-5.0388446,-0.7923559,-1.4025829,-1.0890602,0.9135307,2.9860995,2.178581,2.825922,0.96346277,0.82003987,4.431226
children_playing,0.0037456629991841814,2450.430605656207,0.9457297857740069,4.613862,1.2778884694051709,43.663227,0.05476777445515133,4.324168,-324.93652,156.17242,-28.237122,13.022106,-15.488024,-2.3774602,-20.014233,4.2983103,-6.8760147,1.8316063,5.7868714,2.7494168,2.7974627,7.3581777,3.763629,-3.138169,-0.22769563,2.6784422,0.3035058,3.6854591
children_playing,0.0036666357675077988,2370.9473154731313,1.1408580629075573,5.6961823,1.284639453922976,67.4697,0.048782961663938466,4.598828,-323.45197,155.94418,-21.863049,9.841385,-17.704172,1.6928339,-15.982266,1.695696,-9.985915,0.984773,4.2680516,3.9362192,9.61055,8.346528,6.1629033,1.7793187,3.8915308,1.6882514,0.08216995,2.335414
children_playing,0.0027116285955370574,2199.785667880604,0.9670554266938775,6.7404017,1.5112275202288274,81.85292,0.0570274822225403,7.1375847,-321.63593,160.21518,-27.822968,12.667785,-14.335364,-7.1560235,-21.57651,1.711334,-8.281742,-6.306509,4.7056565,3.3501878,9.731327,10.407903,6.0670366,0.49025932,0.28462923,-0.48982403,-1.2946007,-1.1882268
dog_bark,0.007689214536666673,4577.120779886001,0.08225128991087903,1.0578146,0.7405125351043071,60.002262,0.00894335466048617,3.1684911,-540.7304,101.446396,20.811472,0.650471,-18.647518,-10.232232,1.7557329,0.9383641,1.1381682,-0.83231527,0.73411363,-4.357765,-4.835211,0.11027933,2.0933757,7.4912615,4.006437,0.34186983,0.18287127,-3.4401567
dog_bark,0.013211149287207399,4439.962894819066,0.08386017316547353,0.91167897,0.9467325415452419,127.73405,0.01633288993200302,8.341018,-489.95154,84.452774,2.688394,-4.893853,-16.227468,-11.886005,1.7394332,1.1605933,0.33776549,2.8569605,3.3253303,-7.048663,-8.633865,1.4377857,4.5852532,5.035671,3.435232,2.9159675,3.205295,-1.3041226
dog_bark,0.008514175726142464,5090.858051661629,0.07876188881513733,0.6678618,0.6794432765008935,84.71006,0.008880012077543629,3.4383364,-538.06085,84.82095,18.444069,3.5301638,-11.269617,-5.713987,3.9175189,2.2390404,2.0679965,1.0056211,0.47201237,-5.487225,-6.0943913,-1.2658942,-0.13930495,3.5824888,3.3743625,3.0964262,3.4158826,-0.9707815
dog_bark,0.0008457936340178888,1576.3925861995424,2.147481373125421,16.443832,0.7263945245444843,23.566528,0.010686182774449876,1.1330038,-436.74857,177.71002,32.070732,4.470133,1.7610887,4.939608,5.8216195,0.8935415,0.31243017,-1.1272547,-3.7976263,-1.5733572,2.4661384,7.4420104,5.6471033,0.69907457,1.0323966,5.369252,3.1009176,-2.2932303
dog_bark,0.0001742646775780416,1079.6998309125388,4.462587991041633,38.871742,0.9166876893556556,74.56608,0.010836370260648143,1.2349309,-423.25015,187.77957,37.74135,9.228124,2.5931158,7.505782,13.587642,2.3732097,-3.9013658,0.59224415,1.1177565,0.55577725,1.1879413,1.0388744,-0.94996744,-2.1999314,-1.1771915,2.2953706,6.256241,6.3098297
dog_bark,8.147380755365072e-05,914.0004154544175,2.732551327290443,13.962766,2.6048479015748396,110.85194,0.014376861399799127,1.2287958,-372.2095,214.59422,38.74146,-4.4410124,-2.1295054,4.625341,6.8823667,-7.277926,-7.7036033,-2.0034184,-7.8163815,-11.240253,-8.922346,-8.453554,-10.078958,-9.3372555,-5.316829,-0.17183883,5.445586,6.975663
dog_bark,9.204069148071922e-05,1053.10242698447,2.238229270549896,17.24997,4.766582361108672,233.94522,0.024043517294717723,6.8051505,-321.00348,202.8981,26.967997,-44.952843,-22.955214,2.3834126,0.57068425,-9.188544,-7.279485,-0.54633135,-1.7429394,-2.2268677,4.025361,5.506373,0.31117705,-0.16783217,3.5798135,2.5009103,0.2654904,4.5435276
dog_bark,0.002258981461636722,2410.9089924922027,0.7495087553952665,14.417238,3.2104256468338983,161.5887,0.16124962120810912,34.526817,-311.74838,133.75613,8.746229,-12.137055,-22.242395,-16.833918,-16.247173,-24.472597,-20.718225,2.5358613,-4.1541295,-0.7484722,-0.27368677,-2.7254071,-12.728322,-6.95165,-1.5063765,0.9930087,1.1719127,2.7270508
dog_bark,0.002080241069124895,2098.466421292615,0.12378774895961396,0.88235605,1.5412349009729434,150.34702,0.03402105180988111,19.533405,-413.53864,117.1032,11.401023,-8.295608,-28.462034,-35.87986,-24.986912,-26.560808,-16.622253,12.189544,8.798504,8.856259,10.919128,0.6646254,-9.925531,-7.302894,1.6750674,4.283024,8.293044,9.7267885
dog_bark,0.0016560560709169498,1873.8206485866876,0.309697023765572,5.062712,2.3253658622253464,130.5683,0.06082715893547431,22.003292,-373.19324,138.27597,6.656913,-11.487815,-31.048288,-30.677643,-17.411865,-26.765562,-25.023937,5.821443,9.1613865,8.54709,10.34107,5.34717,-6.363081,-9.965127,-2.720646,-0.12358277,1.7125571,1.7043056
air_conditioner,0.0003505245593049145,2082.6620831547057,1.8222538429209152,12.35052,1.4383441878167462,14.517724,0.05065487135857512,3.4532914,-312.92328,189.48157,-41.3888,9.703765,-24.941565,42.223095,-15.237673,18.824286,-22.847206,16.526577,-4.687759,1.5658872,4.029236,-10.930115,6.133245,-8.590896,0.0800797,-5.18694,-1.8339541,-9.82777
air_conditioner,0.0003656589658930898,2107.887860221997,2.2480886678136565,13.916304,1.2897421885645743,14.365498,0.049628518227095346,3.0419824,-316.39795,187.35675,-40.902145,15.298273,-21.482761,42.61195,-13.432102,21.993677,-24.429432,15.675481,-3.1949646,4.8848357,5.0180287,-8.554073,9.199374,-10.340044,2.8603988,-2.9320176,-1.5017143,-9.404586
air_conditioner,0.0003499337342530624,2081.1882747970253,2.356406520160617,12.724364,1.2563217286087274,14.357587,0.04697905175263413,1.8708148,-319.23392,188.18466,-39.5023,15.048477,-21.935337,42.943657,-13.436062,21.746788,-24.396057,16.74305,-2.1352274,5.252741,4.929021,-9.205368,8.201237,-10.166689,4.373681,-1.8769612,0.32914773,-7.2672377
air_conditioner,0.0003533095140364426,2067.743533069754,2.210931350135732,15.076582,1.2975069944464444,14.525459,0.04751776974466289,1.7322466,-316.84814,188.85498,-39.79844,13.022523,-22.01366,39.757805,-15.299386,20.259247,-24.354494,15.478012,-3.4312232,4.44151,4.9177265,-8.885379,7.778605,-9.586024,4.9100266,-2.46219,-0.59494644,-7.445752
air_conditioner,0.0003624405973823741,2109.830328316454,1.9926220738723117,14.927894,1.296030681585768,14.929999,0.04857228955543415,2.1123552,-316.90863,186.81506,-42.28503,12.119326,-21.455471,40.45869,-13.718662,22.275158,-23.749723,14.596746,-3.7380254,3.7908754,3.9803548,-9.775974,6.0725336,-11.8664875,2.3679001,-3.7464695,-1.4872774,-8.41708
air_conditioner,0.00033395959570939803,2086.9514408290765,1.9123787743317981,14.423805,1.3513770760150676,17.045473,0.048992295600711035,3.3989377,-315.6593,186.05077,-40.271065,11.052149,-19.716278,40.588764,-13.887648,20.249355,-23.54251,14.295174,-2.8868344,3.875353,3.8842971,-10.619737,5.588003,-12.640505,1.8776467,-2.7632673,-2.1763616,-9.569225
air_conditioner,0.0003204250454723808,2086.590900330999,1.8711405629522937,14.369587,1.372574698954615,17.70885,0.049566642689195785,2.547679,-315.0082,186.30333,-40.27861,10.0315695,-19.292835,41.32236,-14.3526945,19.318436,-23.676447,13.751554,-3.3228636,2.4683213,1.8551631,-11.467004,5.850039,-12.455415,2.7279067,-1.4923561,-3.1968367,-10.521312
air_conditioner,0.00031370521085235576,2068.4345747945363,2.0474167507458385,15.76769,1.3911890363320383,14.079311,0.051540908627781115,5.8038225,-313.67316,188.8505,-41.532852,11.42621,-19.012518,42.412315,-15.881553,20.382626,-23.552658,14.590121,-2.8498855,2.8032963,1.4846648,-11.089688,7.4984055,-12.239337,3.219048,-2.5223007,-4.565902,-11.253793
air_conditioner,0.0003438902726950313,2110.2014159262594,1.9907562761954571,16.028019,1.3827819119350748,16.334381,0.05392050218581105,5.7805724,-311.37512,187.72351,-42.377525,12.152522,-18.0756,40.547016,-17.237398,19.94633,-24.87513,13.030633,-3.712173,2.6929824,2.847277,-10.339017,7.87982,-11.714078,3.7972455,-1.3602263,-3.4232366,-10.019467
air_conditioner,0.00033990996392052353,2104.3510992135452,1.9360956836470227,15.869168,1.4059366440054832,16.423367,0.05153610193373959,2.9827633,-311.99136,188.09126,-41.46667,10.364117,-19.776981,40.23235,-17.425669,20.77683,-24.674389,11.468653,-4.6081343,3.8787866,4.1389008,-10.410996,7.309377,-11.260989,4.3099275,-1.4089906,-3.633509,-9.214236
