class,mean_spectral_flatness,mean_spectral_centroid,low_mean_amp,low_max_amp,mid_mean_amp,mid_max_amp,high_mean_amp,high_max_amp,mean_mfcc_0,mean_mfcc_1,mean_mfcc_2,mean_mfcc_3,mean_mfcc_4,mean_mfcc_5,mean_mfcc_6,mean_mfcc_7,mean_mfcc_8,mean_mfcc_9,mean_mfcc_10,mean_mfcc_11,mean_mfcc_12,mean_mfcc_13,mean_mfcc_14,mean_mfcc_15,mean_mfcc_16,mean_mfcc_17,mean_mfcc_18,mean_mfcc_19
engine_idling,8.856940379739675e-05,1208.4469037004674,4.744639867333251,18.159227,0.5245309086438619,6.239593,0.01810305282800923,0.5728279,-407.96613,210.11395,-32.78234,25.050205,3.128766,14.008216,9.131941,14.209595,12.8532715,10.671878,17.819366,4.8521914,5.8834853,0.5757185,1.0985103,-4.728216,-2.8900075,-0.87356836,-4.228507,-0.2476391
engine_idling,8.774377738518524e-05,1201.774061936213,4.513700178435902,19.50169,0.5017548736420356,6.545337,0.016795020550111582,0.6041131,-413.50647,211.3756,-32.073387,23.766825,2.0975685,13.9098,9.288334,14.206805,12.912986,10.86905,17.255163,4.2963843,5.9634237,0.55114806,1.4582332,-3.847533,-2.8089302,-0.97996974,-4.046967,-0.4034225
engine_idling,8.957502445035913e-05,1217.1878098347638,4.297373538328208,20.08314,0.483762766144736,3.9732041,0.016271284362727078,0.57810605,-415.30368,209.72444,-31.00532,20.952192,2.4358733,12.533063,9.57219,14.541326,12.761194,9.887599,16.00003,4.29444,6.405615,0.8819886,1.0931052,-3.6597388,-2.7037032,-0.89067173,-3.3108907,-0.15885039
jackhammer,0.03824430861716172,4757.815611424747,1.4156457748439542,5.468078,1.0628113547399245,9.308333,0.3453503073086342,17.692146,-226.3269,81.911766,-48.445976,37.65763,-12.131066,8.084534,-4.467174,15.245442,-1.9559209,10.494887,-10.740223,4.11221,-1.6945037,3.4223452,-0.6038905,0.3086183,-3.3980207,-0.792218,-1.60861,0.8893895
jackhammer,0.0425859700942385,4859.275457471587,1.3964606943605737,5.4427686,1.0713194226292013,5.7410836,0.33223360915477895,8.525171,-217.26189,81.321976,-47.398182,35.92523,-14.9525175,3.7957938,-6.274012,14.49547,0.5267938,12.19986,-10.663202,4.6805153,-2.010373,3.5026112,-1.0221986,-0.5829552,-4.1397395,-0.18074887,-2.1125407,1.1744096
jackhammer,0.0427831451314083,4837.596994854745,1.4199627624753106,5.833163,1.1136640727747331,6.0603466,0.3353049672578481,8.719561,-214.21542,81.74685,-47.687126,34.44184,-15.058472,2.3280156,-4.977787,15.4507885,1.1981535,12.09375,-10.690971,4.922743,-2.094834,3.5451536,-1.6094939,-0.59093374,-3.2466762,-0.5073705,-2.0140603,0.7984552
jackhammer,0.04314792977942937,4869.70762281011,1.4586824937836491,5.8560953,1.1475498935926667,6.0796647,0.3480785124636931,9.495953,-209.56244,80.85534,-47.891735,34.040237,-15.713566,2.6568182,-5.9755635,16.278948,0.60687906,12.188865,-10.437825,4.1885676,-1.3558086,3.968733,-1.9365045,-1.4278911,-2.49875,-0.72341585,-2.046966,0.3496162
jackhammer,0.04212063043445781,4884.912562398218,1.4824006376548144,5.6680584,1.1704378773132413,7.6688523,0.3555797779016028,11.439282,-208.02048,80.17109,-48.305843,33.442356,-16.022223,3.004062,-6.4908204,17.524614,0.43820146,12.984675,-10.071356,3.7828054,-1.4046038,4.056391,-2.1581273,-1.8846018,-1.7986662,-0.24180165,-3.2214522,0.5493506
jackhammer,0.04128097096809011,4880.098984770125,1.4618143212186523,5.5235615,1.1933051651748219,7.29199,0.3609295772309007,11.050465,-206.56581,80.412994,-49.13189,33.679184,-16.89095,3.3546274,-6.8745246,17.989687,0.2536133,12.768011,-10.17491,3.3164265,-1.6179368,4.033237,-1.6736001,-1.9720564,-1.5597041,0.7753278,-3.909784,0.5103879
jackhammer,0.03643252905222007,4698.754002824391,1.3924292382253738,5.530191,1.1190047419531282,8.73539,0.3407339623472964,13.69174,-227.74884,84.73044,-47.836536,36.30961,-15.094039,6.12833,-5.8367257,17.935244,-1.628448,10.623485,-9.009531,2.8398335,-1.0751679,4.0174966,-1.9879655,-3.0204525,-0.6955516,1.3171802,-4.414415,0.8290769
jackhammer,0.02653511930392056,5193.4438334109045,1.4486530003553608,5.2110124,1.4105330603152924,13.885507,0.7017613558603675,31.537098,-186.8091,59.9756,-62.494785,41.01287,-10.54674,15.392344,-5.712392,16.591064,-9.139658,4.2796545,-10.038757,7.225384,3.5184743,8.813777,-3.8956943,0.40332207,-0.5532307,3.2434762,-3.3160408,-1.151701
jackhammer,0.02874596151050882,5406.872468111143,1.4586312323490132,5.595848,1.6155870299292778,14.6157255,0.8312069503335078,39.132202,-159.79243,53.32979,-64.8642,38.277927,-12.614004,15.281485,-9.898403,17.080784,-11.3658695,3.7182376,-9.72651,7.3463264,4.6003275,9.328148,-3.7121005,-0.46399403,-0.84697604,3.5041966,-2.218476,-1.5351945
jackhammer,0.0315787217863228,5271.013543196151,1.6608363723134,7.1832676,1.5911340208869849,17.877123,0.720556548407829,33.146683,-171.41718,62.300632,-61.72532,37.42143,-15.528527,21.191072,-11.930962,12.981373,-5.3834634,7.870713,-7.479693,9.22133,2.8184435,3.0430686,-3.8611426,3.9939694,3.0511966,1.4538767,-7.126738,-3.0104322
jackhammer,0.030189730729097905,5280.562618558623,1.8441464365997176,7.335138,1.6759328902950057,18.579155,0.7364709819524703,25.450537,-168.55971,62.03262,-61.929924,38.23467,-14.539911,24.237024,-9.880781,14.295185,-6.168352,5.990689,-7.498279,10.449316,5.154177,3.9198208,-4.8344116,1.2904787,2.1785734,1.968048,-5.2914214,-3.0969832
jackhammer,0.02841362073963535,5227.555303913707,1.8576968851457418,7.6229835,1.8564215876057406,18.328152,0.7776864203764461,27.860945,-164.46951,60.92235,-65.00669,38.608624,-13.670913,24.490246,-7.305589,15.067088,-9.814134,3.7964625,-5.534825,12.19711,6.9927835,4.510638,-7.474748,-1.5470257,1.7535912,4.0355806,-2.3857033,-3.3458626
jackhammer,0.027467224601170293,5190.323658996382,1.8172165294016536,6.5876427,1.8708219665507422,17.50097,0.8013243292482812,31.646706,-164.36053,61.05414,-67.38972,39.441795,-13.986454,23.711346,-6.8155684,15.053817,-10.950397,3.672187,-4.655412,13.023508,7.0450463,4.528598,-7.572232,-1.6537257,0.99979573,5.4345737,-2.2324278,-3.0264382
jackhammer,0.02695054543218103,5474.859624446321,1.4631083914868372,5.4808397,1.7335008690194185,16.109674,0.9181063481661331,51.139053,-150.74002,51.67072,-66.81858,38.56871,-15.184967,16.830624,-12.706516,14.7969475,-10.713298,5.541036,-8.358842,8.733349,4.2041283,6.171302,-5.6455398,1.2559184,1.8547063,5.2886887,-5.334278,-3.072015
jackhammer,0.025220558244357073,5474.244982990872,1.4745921156404243,5.9006867,1.7765504366852434,15.038386,0.9506880468438956,52.808403,-149.77396,50.391148,-68.19726,39.132965,-15.68621,17.139053,-11.703675,12.789782,-9.160952,6.987837,-7.647563,10.071705,6.764011,4.9678755,-8.264918,-0.1289154,2.8669786,5.98049,-7.5879254,-4.0716767
jackhammer,0.023867466059121965,5478.539293790126,1.4350821831240235,5.768842,1.737274447643584,16.852755,0.967807772410659,52.65949,-151.47185,49.014633,-68.83386,39.866474,-15.542343,17.55256,-10.966723,12.343116,-8.444477,6.9837656,-7.5860095,8.522034,8.7614565,5.460309,-9.383702,-1.0282323,3.1980307,4.8055754,-9.07738,-3.6863723
jackhammer,0.02614938452758867,5513.267164750239,1.4239998377487364,5.3068023,1.740822815193377,16.8782,0.9265930785768915,54.080997,-153.13455,49.63114,-66.934944,38.70254,-16.96,17.706686,-10.255688,13.2100525,-8.788726,5.876817,-7.6564693,6.810655,9.528347,6.58947,-9.452295,-0.71866715,4.078351,3.478917,-8.657313,-3.410924
jackhammer,0.031317945124338505,5472.670769764083,1.465396599768175,5.6062384,1.7466550344975948,17.119688,0.8256846647835918,34.87498,-157.43173,53.10684,-64.3552,36.023006,-16.638887,17.325293,-10.002579,13.695836,-9.412372,6.142871,-7.7563095,7.6207414,9.636143,6.356928,-8.174134,0.2036507,3.768769,2.2861664,-7.197881,-4.3450375
jackhammer,0.03181303227995185,5435.043112333497,1.541707872328335,5.894937,1.739140934158235,15.993342,0.7888874056579908,33.75075,-159.47646,55.006153,-63.34459,34.91703,-15.459525,18.18364,-10.353493,14.371272,-8.9389715,6.361732,-8.432392,9.013654,9.564399,6.009535,-8.069074,0.3126041,3.0887125,1.6414586,-6.81163,-4.8523474
jackhammer,0.031361558215449684,5396.984361621307,1.5246983432545886,5.447882,1.6979986075624252,15.397216,0.7709317975969708,24.683151,-162.5644,57.02462,-63.23853,35.380184,-15.813533,18.736498,-11.473131,14.600543,-8.135985,6.3428864,-8.034293,9.208561,7.3433976,5.518825,-7.1109104,0.61940455,3.2211351,1.4991945,-7.150825,-4.3479457
jackhammer,0.03251921474879635,5320.576238288832,1.515080603094488,5.5511823,1.6306309969281518,12.81824,0.7437469653944703,32.755287,-167.90561,60.148003,-62.88478,36.3828,-16.031528,19.019348,-12.443895,13.538516,-6.9541354,7.29591,-7.5049067,9.046551,3.0737033,3.6906257,-4.5293546,2.8734162,3.277982,1.5514882,-7.4755936,-3.6276386
jackhammer,0.026141710588843493,5267.93493431275,1.5920515719286261,6.155877,1.463681454306858,12.095655,0.7073014230976766,49.800426,-171.79079,57.73956,-58.37101,36.36607,-13.550086,9.918572,-9.683138,23.561855,-0.24398991,8.480569,-14.418921,2.099419,2.3453996,7.8576655,-5.374991,4.409584,3.9214568,0.57589424,-12.253384,-2.8615665
jackhammer,0.024725777279261663,5439.974834450949,1.4932844701939705,5.8107986,1.4845192010285306,12.318151,0.7654633485265405,51.732174,-161.6156,50.57089,-61.351772,34.16027,-13.43427,9.831934,-9.743027,25.748438,-1.8119262,9.52601,-14.405154,3.1365821,2.5797246,7.6539035,-6.81048,4.4398847,4.0399494,0.28690854,-14.181287,-3.502636
jackhammer,0.03375660256496158,4953.9647685454875,1.4214656059371613,5.461711,1.9810928514115551,14.852137,0.6026062725275119,35.11642,-174.91985,68.8742,-69.11794,28.21079,-17.464014,16.42213,4.7967196,22.725855,-8.855108,1.6528617,-14.771759,9.380339,-5.098014,9.675657,-2.7043867,-0.44104075,2.9459033,1.9455059,-6.2160883,-1.9545274
jackhammer,0.03627621180553367,4963.973654937367,1.4534558243061537,5.3106894,1.798013546867092,15.399075,0.5760521518345019,35.50796,-178.3619,70.04227,-65.999275,29.488607,-16.267015,13.608206,1.8069092,20.982666,-8.626835,4.243488,-11.993023,8.882446,-4.7759657,9.064428,-0.8930127,-2.620079,0.30820644,4.976704,-2.6104867,-3.3735723
jackhammer,0.03382787471907078,5025.020204395371,1.4585399981485376,5.4514194,1.9059965829067524,16.955978,0.6298821587541699,41.585922,-170.64775,67.29509,-67.261665,28.155203,-17.753914,12.451865,2.0473788,22.59102,-8.439168,6.45856,-11.946272,7.146125,-3.820444,7.5888677,-1.7581165,-1.1956354,2.5622945,3.9374557,-5.7856903,-2.7823114
jackhammer,0.03306729514286786,5060.987168677362,1.4587391887872438,5.42002,2.0071424794355215,13.805601,0.6692741262774047,38.56735,-165.24936,65.70547,-67.75313,28.06139,-19.189312,12.279159,3.7043633,22.340246,-10.115615,6.076735,-10.924854,5.5834827,-1.5178668,7.934344,-2.9038253,-1.2671742,4.5612607,3.494752,-8.346687,-1.3134785
jackhammer,0.036102277394114195,5097.8999685818035,1.4881359395189413,5.486064,1.995044817898786,12.12303,0.6674359317131126,29.678274,-163.909,66.341324,-64.244804,28.066673,-19.003908,9.909023,2.144388,21.202412,-10.853272,5.169747,-10.221963,6.0400143,-0.7160686,8.205323,-1.0136654,-3.1434214,2.573836,5.69221,-5.845048,-0.8811357
jackhammer,0.037381587520349716,5055.15358560491,1.518421986858644,5.435101,1.9042409345833025,11.524874,0.6619101778502078,30.128046,-163.4054,69.179016,-61.5725,30.437925,-17.093006,5.6403456,-1.7116543,18.480642,-9.263428,4.8437,-11.654011,6.4073257,-2.6466672,7.219848,0.6515245,-0.88572997,1.4659361,6.9165416,-4.402271,-1.6696265
jackhammer,0.038680971914605386,5056.145359074942,1.5260513312235455,5.48881,1.7182200993878773,11.26871,0.6596231105758983,21.747375,-169.04953,69.69187,-59.038124,34.61299,-13.818079,4.817753,-3.9446056,15.051087,-7.435996,5.102259,-12.950161,5.7848825,-5.4780045,6.940574,0.59342444,1.301237,2.3934765,6.2949586,-5.2185893,-2.950729
jackhammer,0.024678808818503782,5375.591765167716,1.4526594565403006,5.3202453,1.4605018848343683,10.264076,0.7404276609726457,74.18464,-165.25313,52.239834,-62.239414,34.234806,-12.875228,9.786428,-8.0144825,25.853058,-3.418201,10.208695,-14.825368,3.0922332,3.3286884,6.992479,-7.418537,4.6916566,2.695167,0.37886068,-15.318303,-3.0046642
jackhammer,0.027072253129512502,5283.209930786272,1.4231020241638348,5.3801622,1.40286660780883,10.652172,0.6787646641253533,68.84832,-173.4258,55.49919,-63.09948,34.16072,-12.539284,10.465669,-5.996787,25.534178,-1.698315,9.872623,-15.465509,3.6661851,1.9444339,7.4131484,-7.057729,3.3381305,1.8403382,-0.14236705,-14.910056,-2.6897511
jackhammer,0.03742529989044736,5253.946451431649,1.4744350955793903,5.373585,1.5248863423579504,16.574003,0.6254739841534975,51.025578,-176.02779,59.675922,-61.682472,30.962744,-12.1716,13.22923,-4.627213,23.097898,-4.0509796,8.601046,-13.474841,5.1289806,-0.7957557,6.4027753,-3.8666468,3.209578,0.9420265,-0.57655907,-10.631319,-1.5258735
jackhammer,0.038489486877738996,5231.660344469721,1.5040527923316087,5.41036,1.9166247959952254,16.32708,0.665365572775687,39.17255,-166.36653,61.48815,-64.22925,26.654135,-15.312634,16.359318,-0.8268714,21.77783,-8.9404125,5.3740172,-14.04593,8.990887,-1.2601808,7.3580165,-2.2742362,2.602032,1.0199544,-1.1072105,-10.038158,-1.5991257
jackhammer,0.031638941773469896,5281.158004129926,1.4552670035922928,5.2716084,2.059362838923329,23.295885,0.7236967404128527,40.18127,-158.91785,59.05202,-66.21912,26.31201,-18.263313,16.361599,1.4105057,21.295382,-9.345069,3.8408625,-15.539818,10.849468,-2.1870337,9.803663,-2.5917718,1.8734357,1.9885728,-1.1662843,-12.924984,-2.7310882
jackhammer,0.03282401598854989,5252.019733066923,1.4212891771307592,5.3927855,2.0804814860670953,18.421188,0.7008013014581744,37.63984,-160.993,60.617687,-66.68842,26.525806,-19.287556,16.412523,2.9777553,21.596973,-10.04815,3.2877278,-15.877538,9.911346,-3.7074609,9.918538,-1.8093352,2.124437,3.467324,-1.3127699,-10.833878,-2.6304758
jackhammer,0.0331434081538,5061.8493996495445,1.4231758505699859,5.4844155,2.1511793624903075,15.045916,0.6405763853959806,24.916302,-166.9911,66.04242,-69.10136,25.609098,-19.334066,17.326115,5.3568244,23.81164,-10.801466,1.973092,-16.528372,8.839752,-4.379358,9.765198,-1.5384774,2.1036885,4.5910735,-1.187725,-8.186521,-0.85001105
jackhammer,0.0320822332634766,4990.163208478581,1.4195488822100468,5.4645615,2.159580725780741,15.836544,0.63060667028913,22.262661,-168.75621,67.17148,-70.65504,25.471956,-18.833723,17.627655,6.2343645,24.836359,-9.621531,1.4325944,-16.935577,9.134213,-5.040403,9.432807,-2.445844,1.8085973,4.6807985,-0.8629475,-8.46457,-0.28523353
jackhammer,0.03993248259783655,5236.247284697354,1.5533576844234789,5.8240695,1.527368336451268,12.242089,0.6557422008919366,26.71947,-169.41757,63.18681,-56.53345,33.13237,-7.8869834,7.8245974,-5.669769,11.917895,-11.595011,8.202452,-12.355313,8.09543,-1.2488987,11.360386,0.034415193,-1.2820271,-0.66075397,3.00745,-3.71559,-3.0417438
jackhammer,0.04294842652760554,5386.827456132996,1.5629258280047689,5.6936755,1.6496373723196824,13.078589,0.6884012131089002,25.172451,-159.82051,60.167515,-55.624653,30.19362,-13.054679,7.995844,-8.019719,15.443336,-8.48298,7.92455,-11.692069,9.121676,0.9831411,11.030338,-0.853169,0.18755545,-0.11936924,2.6273415,-9.057018,-3.6221786
jackhammer,0.04713268440918646,5433.9823977880915,1.5002400337066502,5.447265,1.7736975458639255,11.859174,0.6610119236663705,24.794107,-157.81693,61.1882,-54.355457,26.364824,-18.64995,7.5158515,-6.8138685,17.574211,-6.2777944,7.9004636,-11.375254,8.484051,2.1329396,9.404393,-2.3260791,0.05256341,-0.8055203,2.4751656,-11.65332,-3.5297647
jackhammer,0.04736978349586328,5413.782957624421,1.42092200552358,5.4353223,1.8150480247738359,15.914342,0.6512655720528491,24.938204,-158.92459,62.092922,-55.30759,25.674473,-19.37658,7.4012313,-6.2250643,16.827555,-6.930449,8.130193,-11.72946,9.202199,0.93435127,9.248169,-2.4318073,-0.35427037,-0.78008115,1.8857912,-11.385537,-4.125791
jackhammer,0.04362032744439616,5459.981639376476,1.402166783813846,5.2888417,1.7951595783579208,16.047815,0.6935067321687288,36.456062,-157.80643,59.811035,-56.363564,27.652027,-19.51656,9.692598,-8.119899,16.485895,-6.87468,7.1955757,-11.9866905,9.155893,1.0789642,9.485898,-2.770523,-0.019163966,-0.30110747,1.4634467,-10.786104,-5.6381035
jackhammer,0.04252756029313457,5475.60448691907,1.4140522540474068,5.5157065,1.773549542904428,14.722075,0.7168177401610768,39.915813,-157.21654,57.80703,-56.67316,28.463196,-19.425343,10.472362,-8.407516,15.848069,-6.192406,7.9639974,-11.599954,7.648214,1.8792487,8.251304,-3.1774433,0.069356315,0.90394235,1.352401,-12.068587,-6.4303145
jackhammer,0.04417380099657221,5477.803655599827,1.4179878566956714,5.320655,1.7412458947423721,15.444952,0.7092720198819985,31.714008,-158.1432,56.753635,-56.237133,28.202734,-18.331392,9.071731,-7.519503,16.875128,-6.104599,9.972324,-11.444813,6.3036747,2.2103374,6.809978,-4.205682,0.50920886,2.525544,0.7912667,-13.438143,-5.6689677
jackhammer,0.04279088837135097,5436.040284820752,1.4051336946916104,5.516753,1.7704026636060817,18.452719,0.7035412283054886,33.097446,-158.3308,57.403748,-56.96061,27.789062,-18.4496,9.019354,-6.7062373,17.791855,-6.3584566,9.060316,-11.6293,6.336512,2.501475,7.0287633,-4.396935,-0.39936373,2.5924244,0.465613,-12.411886,-6.064067
jackhammer,0.035710695048919,4983.26676240896,2.380618584774421,12.7002945,1.2464097175264501,9.081729,0.5037301675316628,40.653965,-188.7937,72.2488,-51.889046,41.481068,-7.973174,9.280501,-2.8274393,18.28266,-0.59590304,13.468214,-14.819135,1.6334131,-5.2261076,7.9032936,1.218671,2.1146734,1.3327929,3.2101965,-3.628094,-0.4067995
jackhammer,0.04473235538040382,5017.71368959487,1.9701387275066362,12.772794,1.2635180435653914,9.9319725,0.44354541440769213,12.665607,-196.1831,75.65741,-49.26439,37.068638,-12.815059,10.591525,-4.8278933,17.139563,0.2028656,14.746674,-14.259985,-1.3539579,-9.057694,5.501061,3.4354606,3.6679811,0.1501177,2.0886006,-1.9307305,-0.8746385
jackhammer,0.0474945362009432,5028.42335683769,1.563907146170095,5.8121862,1.1769434788865376,8.226395,0.42330098019699475,9.036426,-203.3314,75.22198,-49.48578,35.532112,-11.878877,10.63945,-6.363249,16.21515,0.42622688,14.371333,-14.873002,-2.535317,-8.437537,3.3321564,3.055266,5.112195,-0.7764452,-0.024704179,-0.2957928,0.930085
jackhammer,0.046917386161352416,4917.494144074723,1.480821319979251,5.284415,1.1961590241774887,7.7301044,0.3985442201223993,9.41886,-207.59698,79.34599,-48.34366,36.958054,-12.361945,8.500637,-7.1158648,13.31179,-2.499275,11.695468,-12.197072,-1.3554809,-6.9817834,3.9509082,0.8511305,4.046243,-0.69391763,-0.6973433,-0.6045559,3.0157824
dog_bark,0.011165268340908818,2792.9484780814205,0.19558218618701537,4.3180227,1.273422460731819,81.0351,0.021529492756263563,10.727634,-499.55435,101.783554,-2.4638193,-19.719948,-20.673851,-5.140728,-14.032058,-15.245266,-3.0059447,-0.8263025,-1.4313852,0.5306127,-5.3249345,-2.5351126,4.7915874,3.9452782,4.9464364,9.953975,8.113054,4.556986
dog_bark,0.017723861506011615,4144.705791559051,0.10484719515119673,4.122833,0.480095616658125,65.93304,0.008120491560896326,7.0395265,-583.21313,53.73359,3.0774717,-6.4357343,-6.988038,-0.6019008,-5.142375,-5.891819,0.6516073,2.667991,1.6439968,2.1610036,-0.9652363,-0.26739725,3.001426,2.6485608,4.417002,7.4407797,6.3517804,3.9118168
dog_bark,0.00828457105189819,3037.1293488992965,0.2316655483795851,4.6472335,0.8635326655986096,119.341576,0.01619079049539012,15.3972,-512.1127,71.81768,9.653309,-3.8960228,-3.7264466,2.122751,-7.8941684,-11.253887,-0.95938045,3.6293826,3.055673,2.5075526,0.26840803,1.5989166,5.0941234,5.2594647,4.446188,5.291949,3.1830192,0.54068834
