class,mean_mfcc_0,mean_mfcc_1,mean_mfcc_2,mean_mfcc_3,mean_mfcc_4,mean_mfcc_5,mean_mfcc_6,mean_mfcc_7,mean_mfcc_8,mean_mfcc_9,mean_mfcc_10,mean_mfcc_11,mean_mfcc_12,mean_mfcc_13,mean_mfcc_14,mean_mfcc_15,mean_mfcc_16,mean_mfcc_17,mean_mfcc_18,mean_mfcc_19
dog_bark,-501.4516,61.21533,18.268286,7.1334515,-3.03167,-0.16276336,3.2880228,-3.4030447,-5.0351396,-0.5484507,-2.3126125,-5.3656616,-0.40824556,2.3314087,0.5960282,0.56226724,1.8330308,-0.28077358,-3.3636537,-0.15867057
dog_bark,-498.01276,42.63046,11.245738,1.0303178,-4.583139,-0.8855005,0.083691634,-2.5321715,-2.3065245,0.08966945,-0.7537681,-2.8759732,-0.36405563,1.1358576,1.0148011,1.8184286,1.8667135,0.12847276,-0.8886035,0.9717412
dog_bark,-469.61734,91.16829,19.48814,4.9756413,-11.10963,-2.8117764,-0.9875082,-6.8145156,-7.7778645,-3.6730008,-4.424904,-8.386059,-1.8957592,2.1090777,-0.15718792,0.092534006,1.6519834,-0.36365288,-3.4032369,0.08810478
children_playing,-383.2963,64.330986,-90.79005,-0.26776335,45.483925,15.952727,-13.7528925,-17.785559,2.5277963,16.475637,7.5901523,-16.519491,-15.039817,14.22872,22.325989,3.4123087,-7.088519,-2.4040873,2.047997,6.2541523
jackhammer,-213.2933,74.38639,-46.259415,35.522335,-15.538943,4.544182,-5.9653535,18.639988,0.74195,13.219387,-9.72686,3.478512,-1.2198159,4.3692355,-1.538086,-1.8753914,-1.3768808,1.1074368,-3.89648,0.6435935
jackhammer,-168.28,44.49744,-58.353645,35.996647,-11.773899,11.082321,-8.62803,26.579817,-1.3636212,10.12774,-13.960963,3.5216007,2.953234,7.7779493,-6.697287,4.399287,3.9144442,0.3047455,-14.1220255,-3.4093254
jackhammer,-181.8374,63.33211,-65.99606,30.08989,-16.10996,17.192871,5.4201713,23.256643,-8.065209,2.5277617,-14.184752,9.834839,-4.9574137,9.995951,-2.4442453,-0.6384007,2.8804398,2.387546,-5.5003304,-1.776759
jackhammer,-171.94809,59.880005,-64.38974,29.836645,-17.70912,13.148815,4.3941984,23.021694,-9.548852,6.566048,-10.368088,5.9315343,-1.2829736,8.221198,-2.3479466,-1.211478,4.4271836,3.8888898,-7.9428854,-1.1167047
jackhammer,-170.01591,63.26285,-58.225594,32.677597,-15.341358,6.386287,-1.3046424,18.826866,-8.436931,5.300605,-11.29818,6.755424,-2.6041806,7.399781,0.6779634,-0.59161925,1.6090844,7.144107,-4.4048214,-1.7287215
jackhammer,-174.05533,60.245907,-66.25216,27.413548,-17.708176,18.496283,6.3391767,24.602503,-10.044108,2.3875954,-15.979449,9.2130785,-4.1982517,9.881081,-1.2870411,2.3135839,4.6543646,-0.9739343,-8.175933,-0.91679335
jackhammer,-175.42952,61.16923,-67.71524,27.348856,-17.626972,18.767483,7.156673,25.729841,-8.845683,1.6859112,-16.611174,9.534224,-4.815928,9.818704,-2.2317162,1.8942754,4.886852,-0.5760262,-8.634562,-0.26367894
jackhammer,-175.09158,56.762417,-53.469612,34.78064,-6.7236667,8.8864565,-5.0203986,12.548962,-10.964681,8.6521225,-12.085759,8.521098,-0.7138904,11.800884,0.13754761,-1.0244269,-0.39621875,3.2415266,-3.6600785,-2.9499831
jackhammer,-164.57327,55.49067,-51.3141,28.232632,-17.318697,8.61251,-5.8901587,18.28163,-5.6499176,8.455418,-10.904656,8.906333,2.4743476,9.710046,-2.0366907,0.22161318,-0.74741554,2.5814693,-11.600905,-3.3949566
jackhammer,-211.19963,70.243385,-46.678993,37.422123,-10.433155,11.554571,-5.5652246,16.625742,0.6306448,14.1721525,-14.539396,-2.2308166,-8.046314,4.0638456,2.875754,5.2908034,-0.33202744,0.07445178,-0.5066809,1.2857184
jackhammer,-210.60274,61.209545,-52.061543,36.34746,-6.148327,15.083961,-4.629032,20.350996,-1.5289068,7.36761,-11.623466,9.590805,2.0554545,6.517281,-7.5897827,-4.817824,-0.22802237,-6.250279,-6.8336864,11.029148
jackhammer,-200.96313,61.38674,-50.84574,31.639145,-9.56188,17.190067,-4.002618,18.377094,-1.6557012,5.4138126,-15.299408,7.459392,1.8963655,8.24916,-5.813899,-2.2157366,1.8136159,-3.7117813,-5.067365,5.171582
jackhammer,-199.28537,59.764545,-51.048115,31.184027,-9.884627,19.594336,-3.0995796,18.33323,-2.9696488,5.0866075,-16.405046,7.0417857,1.4998293,8.593056,-4.3431106,-2.3927734,1.577121,-3.1570034,-6.442932,6.7881637
jackhammer,-200.90746,51.754128,-54.406574,36.98403,-1.9688045,19.179142,-6.508675,15.279789,-7.1774755,8.143437,-13.885789,0.7953914,-2.4533794,5.8078794,-1.6690937,0.5838048,5.256908,1.1620036,-3.4781408,3.768339
jackhammer,-230.44165,62.40171,-45.0322,44.08992,-0.16894142,14.163533,-5.6462684,13.538329,-5.4557905,10.111463,-14.382759,-0.8595459,-6.700719,3.8080146,1.0902517,5.4364433,-0.7774395,-0.19718313,0.41581187,5.7887077
jackhammer,-221.24239,64.62712,-44.689552,43.011387,-4.350029,9.97692,-5.5829563,16.007055,-4.0681996,8.945508,-15.188632,-1.2611059,-4.6891503,4.038877,2.1646004,7.7350407,-2.6296854,-0.5207025,1.9599004,4.891236
jackhammer,-231.75038,62.33983,-43.073864,40.66033,-0.19256318,14.542575,-3.5497413,11.472123,-6.837958,10.98442,-14.083893,0.07109261,-3.886557,6.2604976,-0.12095975,5.703419,-3.6079628,-2.2064514,2.1143608,6.330566
jackhammer,-174.04839,52.2965,-56.08956,33.775528,-10.567955,10.916801,-10.646599,18.365873,-2.7939014,12.025686,-7.5787883,1.2340472,-4.826181,3.9671896,-3.9773898,4.2824063,6.7493434,-0.4442727,-11.088662,-3.869183
jackhammer,-175.13383,63.332146,-59.997746,30.711182,-16.461214,7.48835,-9.625802,18.315458,-0.9676066,11.969066,-10.950284,6.3039227,-2.864385,4.0444603,-6.2656984,2.2975166,4.701953,2.1986306,-8.601677,0.21787684
jackhammer,-173.91422,64.435646,-60.533016,30.919535,-16.791893,8.342638,-9.397776,17.729136,-1.3040569,11.48253,-10.502089,6.1930776,-3.3614128,4.253011,-5.5446954,2.4199855,4.503844,2.2972834,-7.372094,-0.2725034
jackhammer,-168.14294,58.665054,-58.718952,28.130064,-15.378476,8.81314,-11.450578,17.251764,1.3125237,13.127042,-10.374702,6.1860895,-4.588168,3.199688,-5.9176717,2.113049,6.2656145,0.20254818,-10.807588,0.875881
jackhammer,-166.91261,59.89666,-60.08793,27.787987,-13.955335,9.119397,-12.59501,16.70739,0.7964965,11.215894,-9.778539,8.377007,-4.520248,3.6839454,-6.068813,2.825344,5.9180274,0.69300574,-10.6504345,0.99904406
jackhammer,-167.09105,60.4637,-62.05864,27.565025,-12.764088,10.854686,-12.646742,16.655375,-0.03139946,10.102708,-10.978574,9.068504,-2.9119494,2.9360058,-6.0748267,3.272899,5.908453,-0.03362257,-9.741788,2.2635314
jackhammer,-190.60838,51.91172,-58.96103,42.037857,-9.981156,20.266397,-7.89985,16.030285,-8.576809,6.745189,-6.3625617,7.632286,2.3023143,5.7150283,-6.558823,0.8714598,1.3601929,2.5520377,-8.5768585,-1.4311453
jackhammer,-167.60797,45.07265,-63.03288,42.270535,-13.10124,19.783743,-10.665743,14.719112,-9.228517,6.788656,-6.96938,7.641642,3.9477694,6.4939384,-8.521483,0.15700614,1.8522204,2.5494382,-9.0085,-1.1181862
jackhammer,-202.44656,54.199806,-60.860146,48.5232,-7.4141984,27.608398,-11.721127,12.703827,-2.179555,6.698153,-14.01288,3.1016881,-2.7082736,4.6138625,2.0976746,2.550394,-4.1320257,4.5155535,-3.450339,0.6518975
jackhammer,-219.1496,66.77569,-60.43184,43.823742,-9.253353,22.831518,-6.004583,15.20626,-3.5059886,8.416464,-12.448687,2.0526392,-2.0854878,6.333925,1.9361036,0.28703758,-4.8152933,3.4085379,-2.7519667,-0.13747638
jackhammer,-200.33794,58.28809,-59.085175,45.68238,-8.876735,20.319698,-9.821746,14.40521,-5.5008926,10.115375,-11.972764,3.2374568,-0.23471087,7.2057333,-1.4947878,2.3197045,-0.04315904,1.6294968,-9.758582,0.64001936
jackhammer,-204.88759,59.846817,-61.07195,49.502457,-9.058633,22.261318,-7.7713923,13.295767,-5.233923,7.907867,-13.098098,0.3139387,-1.0373226,7.9138727,1.9745827,0.26937512,-1.0161984,4.417955,-5.1149917,1.4830061
jackhammer,-207.8938,57.31464,-59.972134,50.50353,-9.395147,24.309967,-6.4198647,13.776651,-5.097466,6.630735,-13.791299,0.15489379,-1.3624649,7.686952,2.3637369,0.013780633,-0.2640952,3.679498,-5.0934095,2.9316998
jackhammer,-193.70248,56.691124,-52.77063,36.682106,-5.7756042,16.346561,-5.8318515,16.64257,-7.6106834,3.7178693,-14.176697,5.614672,0.90040046,10.008001,-2.8365927,3.1988437,2.7860174,-0.7656626,-11.475696,-0.37108323
jackhammer,-197.86568,58.69207,-51.78437,37.75467,-6.7590637,16.390738,-7.3243484,16.440844,-7.5350857,3.371162,-14.950485,6.5777054,-0.85004485,10.405792,-2.1551428,3.6636386,3.2829335,0.27610177,-11.944055,-1.0641139
jackhammer,-181.06326,44.277306,-51.784912,38.6393,-13.467338,14.241346,-8.94004,23.30175,-4.598425,11.020121,-6.3153234,3.1400993,0.3533781,1.1912374,-7.730906,3.1565819,0.9773744,1.5373979,-11.026511,2.7877147
jackhammer,-187.34663,57.633354,-55.70775,35.523785,-9.554513,13.62333,-2.6605072,18.898226,-8.245818,5.484997,-11.915844,5.21783,0.024029542,6.9810123,-3.5508916,2.3963447,1.8205489,-1.5339433,-10.6848955,1.716381
jackhammer,-202.26964,62.295334,-64.72368,38.92996,-5.420902,23.195595,2.6242027,16.03047,-6.853197,5.877955,-18.579767,3.2681649,0.6523036,7.0778675,-4.8449144,0.34383646,-2.4326904,2.8903823,-3.1891418,1.7205902
jackhammer,-182.86353,53.27125,-67.15152,39.42469,-12.0940275,23.728678,1.580341,19.101398,-8.033722,6.5064034,-20.377188,1.7101247,1.506521,9.400607,-7.876504,0.8552204,-1.215401,4.46564,-5.137759,3.096108
jackhammer,-187.39539,59.08862,-69.797516,38.894615,-13.581669,26.822548,2.3228352,18.279226,-8.443775,4.6707816,-18.25918,0.4556404,2.440034,8.222148,-7.3515906,-1.237336,0.53722775,2.3591528,-3.9233952,5.31971
jackhammer,-186.99199,58.727932,-69.903404,39.55063,-13.896124,27.190535,2.3797843,18.09421,-7.711119,3.3495662,-17.660698,1.0161871,3.476648,7.9231443,-8.345148,-0.17303759,0.63355744,2.2711155,-4.1330795,5.8447576
jackhammer,-191.40878,59.991287,-69.83907,39.306087,-14.598475,26.610304,3.9589798,18.848598,-7.0896482,2.970947,-18.337015,2.757149,3.1015506,7.3406696,-10.368049,1.0397425,1.2952375,2.2445333,-4.6264415,5.5966787
jackhammer,-197.9621,60.925217,-69.348,38.94372,-15.356621,26.928782,6.1070113,19.846277,-7.507954,3.2091758,-19.268526,3.0992422,2.2126384,7.833727,-10.84894,1.0918869,1.9769621,2.8131642,-5.3535657,4.8993335
jackhammer,-192.00589,52.78782,-52.908836,38.075356,-8.597516,12.068795,-10.22747,19.046698,-2.3645902,16.133854,-5.4436183,7.1916895,-5.6126156,1.5374635,-8.7020235,-1.6549468,4.667536,4.3671017,-5.4449687,1.4041318
jackhammer,-188.95131,55.25263,-56.41114,37.76885,-9.831752,13.542874,-7.964388,19.618805,-2.6566563,14.686328,-6.419393,4.417847,-9.606503,1.1301408,-6.9331217,-1.019054,5.7434835,5.6089563,-4.7356915,2.7331245
jackhammer,-190.9914,59.071392,-58.634815,37.533714,-8.402402,14.21244,-4.1057267,20.401281,-4.6365633,9.42989,-11.331774,3.1243207,-9.070932,5.5524244,-3.6607592,-0.2352603,3.9216855,6.567315,-1.9848524,2.3252027
jackhammer,-179.38931,58.936935,-53.32808,32.768055,-16.24884,9.238442,-8.40418,21.486895,-1.0315818,11.216125,-10.426126,3.6175683,3.104838,5.0752964,-10.423316,-2.9684095,2.9023907,0.45836836,-4.302924,2.3453305
jackhammer,-212.30077,67.581635,-43.50266,39.17542,-13.721352,8.186657,-8.066869,20.186157,2.2746167,15.770233,-9.408024,0.69695365,-3.9564378,5.250501,0.18375681,-0.45831198,0.4499268,0.36594215,0.61363584,3.6393902
jackhammer,-209.37099,67.364,-42.780376,38.14569,-12.708402,5.62086,-11.537904,18.584581,6.8590565,17.500338,-10.510394,0.23688672,-6.786168,4.904444,0.8399143,0.3722898,-0.35771984,-0.056753375,2.5168266,4.0927277
jackhammer,-195.75656,56.724133,-46.646534,36.39447,-9.443351,12.230729,-3.9877186,20.315916,-4.3726473,9.518273,-11.383049,5.161889,-3.023407,7.5208135,-0.12732947,4.389097,3.6650596,0.85208637,-3.6704235,1.7107744
jackhammer,-215.83813,62.446854,-47.904633,42.161324,-6.3670483,11.009561,-4.4849553,19.047407,1.3263421,10.094499,-14.301449,3.8146722,-2.3824475,5.550414,1.5756097,3.1371667,-3.3746307,-1.4708827,0.6424627,7.090378
jackhammer,-218.2827,61.874554,-47.503284,40.52565,-5.675002,9.993453,-6.4222975,20.497883,0.8270098,10.365708,-15.336844,3.1580029,-3.9317877,4.3384256,0.66162694,2.9922228,-2.9878118,-4.4832296,0.8690612,5.50644
jackhammer,-223.15593,66.08081,-48.046288,46.35458,-3.6603148,12.015163,-2.5659654,6.5305867,-13.515195,9.430285,-12.902186,10.486813,4.033249,9.551811,-0.09670612,3.7079172,-5.9926696,-1.5207356,0.12138726,-2.3971622
jackhammer,-222.03107,66.45903,-46.25516,44.62922,-5.1341777,11.474356,-3.6975296,6.3380194,-11.950719,8.461069,-12.39518,9.424398,3.580918,9.006238,-0.77012664,4.0429487,-4.455502,-0.83876705,0.9039455,-1.7553757
jackhammer,-217.31963,66.40994,-43.79832,42.150177,-5.6375837,11.392149,-5.907786,5.6477265,-11.153286,6.4433794,-11.015015,10.663799,1.6724663,6.8136764,-1.3123538,5.150448,-1.9954476,-0.100371495,2.3378608,-1.0294137
jackhammer,-206.4041,66.67494,-46.246143,41.069122,-6.2785454,12.055226,-6.442162,6.227178,-11.409033,2.0399308,-12.885178,9.074546,0.7790338,9.492652,-1.9822195,3.4489427,1.3799357,4.3008113,3.0473342,-1.4118828
jackhammer,-196.719,58.315285,-48.407562,40.966164,-6.1930995,6.212345,-9.452196,12.842311,-5.960176,7.871098,-14.317121,9.965007,4.075776,8.971189,-5.4889336,2.7508245,2.6431606,-1.0578419,0.33787507,0.68801063
jackhammer,-195.59206,57.19549,-47.780514,39.900166,-6.0609426,8.804089,-8.977105,11.146146,-6.78261,7.7025757,-14.95852,10.546816,2.2918308,7.4429326,-4.425406,2.4630673,0.5049955,1.3541975,1.5238917,0.73438734
jackhammer,-199.64928,60.55359,-46.604343,39.280373,-5.0238876,10.546531,-8.450968,8.550786,-8.357939,6.4601245,-15.203075,10.853435,1.5512023,6.6284413,-3.4641056,4.6197352,-1.0360291,1.9599358,2.936927,1.9573606
jackhammer,-179.33636,50.539845,-61.791985,42.246563,-10.072202,16.590199,-5.9615884,17.519358,-9.305279,4.5490427,-9.553226,7.830122,4.173021,9.498086,-3.6243794,0.3490392,-0.7597766,3.5483696,-3.0179138,-1.0478716
jackhammer,-171.1659,55.432503,-64.64052,41.297386,-12.683622,24.620867,-6.101339,15.783473,-10.208594,4.274966,-4.3588414,13.270859,7.042635,4.822861,-7.280854,-1.3498416,1.0438133,5.605337,-2.3568618,-2.8133748
jackhammer,-175.32481,54.721027,-59.657234,38.192482,-14.692827,20.209513,-11.696671,13.875248,-6.028569,8.042608,-7.121129,9.115348,2.856589,3.709975,-3.864774,3.3354976,3.438725,1.7286994,-7.1808715,-3.5149562
street_music,-214.6332,180.42165,-51.23964,9.264514,-18.690987,11.628851,-21.597261,-14.560023,-18.778725,-7.031304,-1.6315258,-13.850477,-0.48284656,-6.205868,3.3303397,-1.6975938,3.0854967,-1.504524,5.327203,3.9213083
street_music,-186.56642,183.03532,-66.86147,11.430234,-22.50004,10.827389,-23.833866,-26.464193,-15.700172,-2.549243,-4.3667855,-15.633676,0.3778447,-4.512651,5.1573215,-0.90414244,1.674603,-3.6355104,-1.7555013,-1.2466305
street_music,-167.13423,179.84721,-67.56284,12.728904,-25.148571,9.527982,-29.136112,-20.86785,-16.684437,-9.0483465,-4.038221,-18.215626,1.915694,-4.737258,1.0726306,-5.266108,1.9136142,-1.620834,-3.8885489,0.6269384
street_music,-173.31088,180.79544,-63.04957,10.020028,-30.42714,12.261953,-28.9205,-24.649946,-14.582227,-8.951693,-3.040729,-15.030455,3.0977688,-4.626306,0.75844276,-4.40084,0.9188199,-2.1507344,-3.2468584,-0.6618978
street_music,-180.7412,192.50267,-64.261734,9.192714,-29.463873,14.224074,-29.137566,-22.682629,-15.002236,-9.093383,-3.1054642,-15.058717,2.9320695,-4.921449,1.6077007,-4.678977,0.5336609,-2.846685,-3.3524373,-3.6099043
street_music,-203.60793,191.37337,-65.57524,-4.3980904,-13.070225,9.909898,-30.341003,-23.807552,-13.458694,-8.343906,-4.869048,-9.158688,-0.58907473,-5.674884,4.717818,-0.077551976,4.3753996,-0.12992781,1.506684,0.24133794
engine_idling,-265.09387,114.24055,-11.026276,27.334324,-4.3699307,27.148712,3.8312957,17.331915,3.5602791,6.2331934,7.6288333,18.431799,5.0309663,10.026993,7.458945,11.744907,4.527766,1.2719266,0.567884,2.9957767
