class,mean_mfcc_0,mean_mfcc_1,mean_mfcc_2,mean_mfcc_3,mean_mfcc_4,mean_mfcc_5,mean_mfcc_6,mean_mfcc_7,mean_mfcc_8,mean_mfcc_9,mean_mfcc_10,mean_mfcc_11,mean_mfcc_12,mean_mfcc_13,mean_mfcc_14,mean_mfcc_15,mean_mfcc_16,mean_mfcc_17,mean_mfcc_18,mean_mfcc_19
engine_idling,-460.40405,166.93991,-21.570686,31.72724,9.258621,15.73253,22.15795,14.473163,21.828074,13.092577,15.242579,6.861669,4.726948,8.154035,4.3632374,4.0615625,0.07530667,-3.230556,-3.2484212,-0.03451254
engine_idling,-457.62292,163.85393,-20.134918,33.89367,7.0384803,16.948761,21.339308,14.719794,22.035395,12.617005,15.321882,6.501788,6.2169604,8.26442,4.4631295,3.662242,-0.17747381,-2.4622293,-3.0849006,0.6922166
engine_idling,-491.5615,194.29881,-35.92493,36.136776,5.5917425,15.051885,14.1530695,16.0519,17.488491,13.979851,15.52831,8.498648,3.0935051,4.257627,-0.8092761,-1.0466013,-0.98483956,-2.1115167,-1.4855577,-2.5712469
engine_idling,-490.7244,198.14337,-36.920322,35.44082,4.2016673,13.229195,14.557555,16.65248,17.96518,13.136667,14.632244,7.7410536,2.4707024,4.2639422,-0.77784544,-1.0387633,-0.67622495,-2.4325292,-2.668158,-3.0898204
engine_idling,-484.29425,196.62737,-36.216427,34.627308,2.2828743,13.678335,15.940738,16.743385,17.641768,11.155847,14.4321785,7.368424,3.287161,4.588602,-1.3387933,-1.6848463,0.35157213,-2.5305793,-3.287858,-3.5858915
engine_idling,-484.50623,195.11092,-36.316135,35.094254,2.4021146,14.966284,15.62789,16.531107,16.879314,11.367622,14.90079,7.767261,3.3597329,4.5320144,-1.357465,-0.82555014,0.91728,-2.4306424,-3.423539,-4.033396
engine_idling,-473.5601,187.71558,-28.66902,30.649828,10.240307,10.136594,20.791395,13.774845,19.296478,11.176218,15.827302,7.6806564,3.1883726,6.1003184,-0.780233,0.23991,-0.26466164,-1.9294379,-2.916257,-3.0041053
engine_idling,-459.58395,175.07513,-17.05764,21.667572,17.271166,6.5550714,22.204882,15.069323,17.394472,14.834626,13.647737,9.817775,3.6228156,6.7813134,0.97547996,-1.093699,0.593421,-2.319968,-1.466529,-1.5495219
engine_idling,-465.9297,175.50684,-17.014557,20.160625,16.828892,5.7778945,21.103668,15.049122,18.052477,15.434331,12.917114,8.475298,2.6078203,5.9010277,1.0656658,-0.63036484,0.463306,-2.3464115,-1.7670159,-2.5663054
engine_idling,-486.86594,194.00357,-35.17342,34.874367,6.453325,13.655302,16.78072,15.945354,19.054953,13.171566,15.20812,6.2943153,4.1416245,4.857768,0.599536,-0.13614538,-0.116823874,-2.084291,-1.4093902,-3.0998075
children_playing,-244.56363,174.23302,-54.42253,15.298325,-21.195868,9.173967,-9.411405,6.444483,-10.560089,-7.6644034,0.007558498,0.40287638,-6.688557,0.5560862,-6.5652056,2.127026,-1.7927637,-1.4667183,-4.960637,-2.5698407
children_playing,-251.33302,169.9383,-51.719727,6.262168,-25.223648,9.471262,-14.927357,3.572368,-9.327917,-0.9859399,-1.4693159,0.5574651,-8.326698,0.29321146,-7.156873,1.2039227,-4.761541,-2.576996,-4.553896,0.29244637
children_playing,-251.11249,170.02527,-34.442314,13.763054,-19.231476,19.144268,-13.828154,3.4851463,-6.712823,-2.2696497,-7.9893837,-0.53205353,-5.6138697,-0.18114045,-5.2477064,0.27557293,-6.4644504,-1.8941058,-6.3847766,-2.019395
children_playing,-258.95798,171.19136,-38.96478,1.8341992,-17.628227,10.705842,-11.009885,-1.7208058,-7.2747064,-7.1521606,-2.0527196,-5.7516284,-6.7866235,-5.887289,-7.4993076,-4.978336,-5.4267297,-5.3711476,-7.6799293,-4.7120852
children_playing,-249.65242,164.07922,-51.59131,18.231997,-17.892685,13.02439,-11.192622,1.3303523,-2.3020709,-1.2422994,-3.2251732,-3.3700573,-6.4564233,-5.551489,-6.9741073,-1.9666417,-7.0214324,-3.215455,-5.4095645,-5.4222093
children_playing,-247.43983,174.33328,-52.144966,18.16874,-19.067327,13.41339,-11.450292,4.4028916,-8.073974,-0.6219375,0.72703886,-2.5390556,-7.3468275,1.9108114,-9.059611,1.2460129,-2.9853997,-3.039451,-6.8975434,-1.0098411
children_playing,-273.129,170.94022,-39.536797,11.018945,-11.205315,13.858807,-4.6987386,1.104341,-5.7102036,-7.500914,-0.95241183,-5.1647964,-3.6383533,-0.6451115,-4.4906726,-0.83008134,-2.9665413,-2.7209044,-4.9813337,-7.221782
children_playing,-298.0757,175.96806,-32.772366,9.338308,-14.897766,13.717302,-13.41398,-2.7764688,-11.026424,-6.23149,-6.225318,-2.398479,-9.810192,-1.578257,-6.852873,2.4271512,-4.358224,2.2869,-7.8393254,-5.5534596
street_music,-177.06429,176.44415,-74.4357,33.232136,-2.9622047,-1.0750022,-5.322449,-8.504049,-5.821201,-12.502662,-6.8975816,-4.1056685,-5.382034,1.1466736,-4.3094378,-5.423141,7.6447377,12.426265,4.6137877,2.9498658
street_music,-160.04771,178.4619,-61.10446,36.419827,-11.4177685,4.66658,-3.0057743,-5.899796,-2.1502821,-9.012973,-5.8190646,-3.7258885,-4.429678,1.9131165,-1.284576,-2.9815447,8.331206,8.413166,5.082238,2.00196
street_music,-170.57843,186.90471,-69.469055,32.68614,-10.442637,-6.1869817,-4.2788057,-9.666214,-1.16951,-12.406734,-12.254496,-6.2717195,-4.705888,2.6652002,-4.370137,-8.903348,3.2341127,10.385289,5.8885145,3.074452
street_music,-176.48167,180.58466,-63.996323,34.587177,-2.8994193,-5.1986084,-3.2338636,-10.643335,-3.4408085,-15.003777,-12.624236,-7.1297894,-6.6118555,0.6779973,-4.5990076,-6.8412294,5.2584333,10.714505,2.7301836,0.6952692
street_music,-178.7981,180.67398,-59.473404,35.87585,-0.41768613,0.83442885,0.72344226,-8.954271,-6.537777,-16.809038,-7.6119084,-5.0841517,-8.5295925,1.5336065,-4.7527285,-8.74619,4.3605056,11.642949,5.032438,0.1673814
street_music,-181.08742,180.85477,-59.02516,37.632767,-9.924671,0.015172065,-0.12022506,-6.545775,-4.1635523,-11.77278,-6.637765,-6.7610335,-8.168992,0.8486557,-3.5182407,-3.8596847,6.070366,9.4865465,7.8830104,4.330763
street_music,-174.74074,174.47307,-71.317085,30.038101,-16.518503,-7.854946,-1.8301092,-4.652335,0.1648679,-6.279981,-9.656695,-8.343591,-5.5148573,3.4141238,1.4339178,2.2221725,8.402863,7.093132,2.349462,1.5403725
children_playing,-233.66399,185.51773,-61.275932,1.1481134,-13.5706415,-4.136489,3.0349283,14.981191,-6.4649305,-6.1785183,3.487699,-4.507518,-1.3632306,-2.3916955,2.6045809,9.733865,7.0425377,0.15305442,2.6891687,-3.432923
children_playing,-227.71385,184.99013,-58.150047,3.4195592,-14.487333,-5.936111,0.4166841,18.65987,-5.923746,-4.0049253,5.0760555,-3.6122003,-0.7769365,-0.81483346,3.8927512,6.6385503,5.6326146,0.4020222,3.5623584,-0.64376944
children_playing,-206.48332,177.87688,-63.90856,19.212826,-24.960398,3.6408002,-10.847138,13.518968,-4.928159,4.7713513,-2.4334276,-4.4497056,1.7000014,-1.4643742,2.2219572,1.3944352,0.84849554,2.8371904,5.774034,3.2924838
children_playing,-224.64603,188.8391,-60.884167,17.581778,-16.625841,0.06927839,-1.4574624,17.872778,-2.0892284,0.050081395,1.1083242,-2.7437232,0.5230921,-1.5238959,3.042145,1.3176663,4.2578254,4.6817937,4.573624,0.44953114
children_playing,-260.3861,202.51059,-34.804504,23.333494,-11.43774,4.428813,0.2442976,12.080303,3.8821952,6.671705,6.8396726,2.615703,9.878428,5.035864,6.3889055,3.5964894,2.815495,0.8440383,4.975915,2.8804405
children_playing,-267.28543,192.12192,-41.43983,17.761244,-14.877682,1.0376517,-5.236159,7.928357,-1.9532288,1.3030545,0.39079162,2.0079708,6.1137342,3.5477688,4.192329,0.6224066,1.6022686,-2.2767217,4.78985,2.570693
children_playing,-252.97195,183.10698,-47.90174,21.82559,-19.366104,-1.8191171,-5.8959885,10.798888,-2.9457374,8.01471,2.8655455,-3.3022876,3.7891035,-1.4876631,1.4681003,0.39599803,-0.56768477,-0.19807272,6.5895224,1.5643576
children_playing,-223.13274,177.80093,-65.1582,15.419197,-14.147071,1.1891574,-0.42505217,15.066489,-8.057857,0.30396637,2.9482932,-2.7810833,2.7365181,-1.7028266,0.4808821,1.595586,6.875148,4.6110616,6.4408803,1.3428135
engine_idling,-476.12335,168.10843,56.29536,54.193573,50.921234,21.697021,20.677727,22.3584,12.48414,8.504387,7.0828133,4.7511573,3.5043545,2.3198786,1.8607523,1.9709107,1.3560735,1.0410937,0.42584845,-2.7439137
engine_idling,-490.95087,181.26115,52.273335,51.633728,49.183876,21.292747,25.01989,23.636557,11.317293,10.427887,7.862069,2.9923053,2.223403,2.1381109,2.127829,0.6979639,-0.55199903,0.8326506,0.5542796,-2.8586595
engine_idling,-503.30072,180.58551,48.188313,51.920097,47.487534,19.111559,26.724596,25.502356,11.581592,11.166445,10.627956,5.467655,2.680564,2.9833043,3.619449,1.7110347,0.09116981,0.9555009,1.0138744,-1.8103333
engine_idling,-504.597,183.58847,43.67644,50.17653,45.73373,17.981833,26.141972,24.266117,12.323919,12.074433,11.378092,7.332498,3.534735,3.2307556,4.4689837,2.4583595,0.038018744,0.38800868,1.3068898,-0.8823674
engine_idling,-503.10086,183.98581,42.83112,49.50012,45.95697,17.593073,25.295729,24.097605,12.591982,12.178097,11.553236,8.165982,4.109821,2.976523,4.452762,2.4811306,-0.25776637,0.56805134,1.5578985,-1.0122021
engine_idling,-496.4645,176.70663,48.274994,47.174164,45.991512,18.96181,23.859962,24.769308,12.365047,11.749858,12.018141,7.5485563,4.6879287,3.3108563,2.8926795,1.4045544,-0.39985752,0.70697385,1.6178422,-0.84180343
engine_idling,-503.24493,181.09862,45.15093,51.408596,46.311115,17.88479,26.062729,24.462795,12.380931,12.360033,11.049804,6.9721375,4.1455984,2.9662468,2.8788714,1.0053437,-0.48051646,0.98306423,2.0200033,-0.7256796
engine_idling,-504.10876,176.56514,47.590755,51.80072,47.250305,19.001926,26.489239,25.96999,12.735244,11.682199,10.926497,6.406635,3.3090634,2.8809123,3.4076037,1.2833029,-0.5186595,1.2397746,2.2235658,-1.1798656
engine_idling,-504.12302,176.12048,46.349678,50.90961,48.157696,20.90986,27.635319,26.002745,12.152354,11.122576,10.806201,6.388316,3.277771,3.0517194,3.345923,0.96902984,-0.59639037,1.0451146,1.770029,-1.4643129
engine_idling,-503.1652,174.35277,46.43757,50.62125,49.341946,22.261795,27.754011,25.834276,11.459018,10.372341,10.796972,6.81289,3.7245333,3.3099315,3.5202894,0.66277915,-1.4491484,0.5632202,1.6560946,-1.4685826
engine_idling,-504.77612,178.27127,44.7425,51.605774,48.922905,20.95867,27.759123,25.123663,11.094762,10.344457,10.577064,7.322594,4.273664,3.9510922,4.3892508,0.77600515,-1.9228683,0.27950275,1.5860239,-1.7828267
dog_bark,-410.38205,69.12182,-40.800167,-21.622608,-21.879885,-25.049274,-16.327288,-0.65564287,13.431875,6.036463,-2.3933337,-2.9536924,-4.129578,-7.2696276,-4.776146,-0.4472968,-1.902627,-3.426428,-2.986861,-4.1945734
dog_bark,-318.6137,92.27079,-85.39086,-24.4948,-39.938076,-34.940956,-19.448608,-5.2475095,11.896979,1.3108306,-2.8937547,-4.2650986,-6.643914,-9.027879,-3.012784,2.8506918,-0.033129103,-3.9067132,-4.21771,-5.143611
dog_bark,-350.75314,90.43523,-78.90723,-20.616974,-40.590725,-32.34045,-18.016743,-2.5257533,11.019542,-4.208921,-5.8874006,-3.4083595,-5.5596547,-10.80007,-3.4362419,-0.64727634,-3.9268212,-1.7537572,-3.7257566,-6.391123
dog_bark,-415.40204,86.1269,-50.90626,-27.126307,-23.840857,-27.761147,-19.631916,-4.496786,10.561897,6.7460885,2.5630333,-1.7101126,-8.32469,-12.168833,-6.5857053,-1.4964106,-2.856196,-0.39765188,-0.989869,-7.873325
dog_bark,-482.15628,103.05676,-19.678318,-33.763504,-28.156761,-8.968937,-5.712103,-3.536944,4.204797,11.219648,7.4306617,2.8279276,2.2532394,0.07551603,0.31981808,-3.0484958,-3.780852,-0.90802205,2.419113,-1.435572
dog_bark,-626.73145,114.18521,-16.017675,-4.9690175,-1.6565143,-1.5775738,-6.341949,0.07077895,3.9194102,4.8282003,5.989988,7.841928,1.8931609,3.2621377,2.4710543,-4.7438564,-6.490757,-3.4202092,1.5542334,1.9946319
dog_bark,-617.56555,114.171036,-13.851326,-5.6633043,-6.0468116,-1.8614343,-5.9289174,-0.59871143,2.484547,5.60095,6.966253,7.5385084,-0.21341828,0.14719577,2.9431226,-2.917537,-4.1921687,-2.781734,2.5221376,1.4378779
dog_bark,-613.5368,35.983444,7.5333714,8.178028,6.895626,1.6499294,-3.0990117,0.9895286,3.6702492,3.250357,4.2590113,5.1223617,1.9581523,0.5805594,1.0089123,-0.68199253,-1.7825103,-0.6412454,2.3219595,2.8745263
dog_bark,-276.42996,139.75992,-16.288809,2.2302315,-25.520956,-12.279262,-3.8899448,0.74599284,-1.7488992,-2.5273736,-6.840595,-1.9262406,-0.22271483,1.3370064,-3.880911,-1.5720255,-1.3421217,4.8418646,8.436958,9.097104
engine_idling,-213.17152,111.055466,-11.723973,47.368507,-25.050608,8.308194,-11.249644,14.814349,-2.3681633,18.13996,-4.513841,10.590738,0.12950718,11.983802,1.6057408,12.793831,-1.87095,14.03606,4.5272455,7.863437
engine_idling,-209.39584,109.70961,-12.407372,48.670506,-26.767307,10.3215685,-10.188022,15.652822,-3.0989094,17.614079,-6.5694814,10.145508,1.454616,12.833704,1.7702109,13.412019,-3.3686702,13.836156,3.1416333,7.7976327
engine_idling,-209.00723,109.538795,-14.634104,49.579445,-27.062452,10.230729,-10.344763,16.762537,-3.0983348,18.018097,-7.179091,9.998385,1.748782,12.924446,2.6132154,12.774518,-2.5154426,13.871364,3.7319236,8.893376
engine_idling,-207.83054,110.138435,-15.821379,49.76927,-25.69397,9.566406,-10.766558,17.354332,-3.0957541,17.364717,-7.274748,8.985647,2.2922962,13.328234,3.7691333,12.844239,-1.8064468,13.480565,4.4097486,8.769091
engine_idling,-210.49913,111.00357,-16.320175,50.09027,-25.520638,9.968797,-11.235475,17.811577,-3.296013,17.101025,-7.553488,8.933825,2.1308417,13.568728,3.545767,14.151812,-1.9892955,14.21955,4.4408803,9.538706
engine_idling,-208.88638,110.36549,-16.4851,48.12576,-24.750648,8.841154,-11.809752,18.7013,-2.399186,17.342548,-7.9893804,9.961448,1.6919649,13.230116,4.109225,14.287286,-0.2658529,14.532053,4.9222913,9.892302
engine_idling,-202.45406,106.02154,-15.560317,45.863113,-24.828384,7.158753,-11.58628,17.251366,-1.2852138,17.779934,-8.411239,9.72725,1.9886501,13.801297,3.6527133,14.826136,-0.58529335,14.850525,5.7421207,10.408454
engine_idling,-202.72789,103.41483,-15.997649,46.384804,-25.879065,6.171877,-10.228682,15.941949,-1.0578932,19.027374,-6.7277613,9.084874,3.2406113,13.241463,3.071354,15.234332,-2.3049216,14.387319,7.2344804,10.8453
gun_shot,-297.02887,205.29509,-33.23701,-23.370804,-26.078516,-17.673658,-17.515097,-9.601327,-5.298579,-3.4793947,0.7112464,-2.0132313,-3.117644,-4.4393797,-2.1785886,-2.3277833,-4.9362864,-3.141053,-5.0902004,-5.912011
street_music,-219.91281,149.98682,-24.24041,36.354042,-8.102059,28.80413,-13.763519,17.997078,-2.412928,1.4162785,0.12414135,4.9760084,-2.2867358,3.1726577,0.15365061,0.016156647,-5.397884,-0.54065037,-3.5808685,0.5787418
street_music,-220.23222,147.42677,-26.575008,36.561554,-5.70712,28.757057,-13.498429,21.899176,-1.1621901,1.123366,-2.6051118,-0.16357641,-3.9370217,3.3050215,-1.7805614,0.63469183,-3.3757265,1.3148003,-1.879583,-0.7557887
street_music,-233.55978,152.51768,-23.366175,39.45394,-5.2198815,30.223251,-12.632655,23.25028,4.0548897,2.4440167,-0.6949067,-1.6200616,-3.8516884,1.2594297,-3.1600332,-0.1929807,-1.8892186,0.725138,-5.529666,-1.3507856
street_music,-246.3372,164.81676,-21.758831,37.240387,-8.408057,27.447342,-11.700962,19.205877,2.6012554,0.17705883,-0.84401464,-0.31867304,-3.0060043,1.7597257,0.8656896,0.28311405,-0.68502474,0.5837326,-2.6993048,-0.80682003
street_music,-235.06046,170.56404,-26.615042,30.098803,-9.899545,24.214018,-13.195763,15.3672495,1.3942577,-0.4328523,-0.106299005,1.5230742,-2.2802641,2.4328494,4.262235,1.6376555,-3.1063716,-2.0442488,-2.7530494,-0.76932365
street_music,-216.53392,165.15486,-21.051064,33.92667,-10.4888315,27.889748,-13.755364,14.538652,-2.744483,0.69103605,2.34739,4.311902,-3.0070179,2.4938679,0.73645663,-1.0604393,-2.8007636,2.2684865,-1.662961,-0.04356526
dog_bark,-358.18454,158.10489,-22.769234,-20.74983,-20.345354,1.1673031,-10.838874,-6.9700055,-0.08013898,-0.942114,-0.050225034,5.278873,5.871288,10.3709135,12.988812,9.039714,7.507296,-6.6366415,-8.885719,3.4737206
dog_bark,-387.00345,159.28355,-27.002487,-19.070398,-13.958874,3.757596,-5.112946,-2.065849,-1.338247,-2.3639119,1.6242412,5.4656196,5.2864556,9.265598,13.848548,8.785503,5.7890983,-6.521851,-8.638703,3.5139694
dog_bark,-440.8236,150.11449,-10.013828,-14.94012,-7.2468486,-1.0228435,-4.0001307,5.0772696,7.6512966,-0.35816172,-1.4247229,3.9139626,7.7553716,7.906782,11.887844,10.243492,5.145241,-4.9520507,-8.136958,-2.6770775
dog_bark,-440.70145,137.44452,-6.1591535,-4.9753656,2.0427186,5.0749087,5.85603,7.4623866,6.8331013,4.2501073,6.8771334,8.760297,9.5254,12.159217,10.699542,4.9308224,1.8016266,-3.391235,-3.1381075,1.3956908
air_conditioner,-271.33948,202.16463,-32.412952,50.426487,-2.6687257,19.11505,-1.1794696,0.43972817,-6.3506966,-2.8085854,-7.3102546,-2.6963005,1.4649757,-0.3800443,-0.07322854,-3.2109125,8.535617,1.3273336,1.8010845,-8.920608
dog_bark,-400.77396,163.99713,48.475307,7.859898,-5.8220787,-21.176882,-14.648626,-6.891044,-11.612102,-10.034829,-3.2174368,-2.9114687,-7.135835,-9.231487,-7.3133817,-4.870354,-3.0481758,-0.40564469,0.4308635,-0.82046545
