class,mean_mfcc_0,mean_mfcc_1,mean_mfcc_2,mean_mfcc_3,mean_mfcc_4,mean_mfcc_5,mean_mfcc_6,mean_mfcc_7,mean_mfcc_8,mean_mfcc_9,mean_mfcc_10,mean_mfcc_11,mean_mfcc_12,mean_mfcc_13,mean_mfcc_14,mean_mfcc_15,mean_mfcc_16,mean_mfcc_17,mean_mfcc_18,mean_mfcc_19
engine_idling,-404.58603,204.46425,-34.25742,27.5964,-2.3463423,16.601782,6.575301,15.625139,11.899515,10.728855,15.352296,4.39024,7.6240506,1.8629128,2.8171952,-3.2503614,-2.8879025,-2.1591744,-3.0408602,0.31148824
engine_idling,-402.11362,202.85048,-32.847282,28.336477,-3.2973268,17.55487,5.993718,15.853372,11.253028,10.814637,15.062682,4.6511908,8.236278,1.6277238,2.4381478,-3.299057,-3.01429,-2.3687212,-2.9743054,0.356772
engine_idling,-423.09708,209.54837,-30.83955,22.191954,2.3822694,13.693941,8.809693,13.88752,11.955873,9.190247,17.07908,6.630937,6.249866,0.54131323,1.1307498,-3.7616148,-2.0203104,-0.6546959,-3.663495,-1.4786414
engine_idling,-426.71472,210.48695,-29.34336,22.777851,2.7430687,11.374655,8.352348,14.95241,13.413426,9.611062,16.686522,5.792305,5.35705,0.5412662,0.98518485,-4.1919174,-2.8504815,-1.685577,-3.94138,-1.4944633
engine_idling,-421.0634,208.08968,-29.591467,24.305332,0.12676159,11.9302845,6.9855633,16.216648,13.802545,10.198367,16.46851,3.8431551,4.792688,0.23647447,0.8010973,-4.9360948,-2.1729715,-1.7201493,-4.4534683,-1.5760291
engine_idling,-419.35928,208.85066,-31.2214,25.565306,-1.0274451,14.442796,6.019077,15.990305,12.519414,10.702839,16.910524,3.923327,4.8117876,-0.80378205,0.48173317,-5.1300883,-1.4897088,-1.5078189,-4.118544,-1.4835963
engine_idling,-411.51593,209.44774,-31.47061,24.738194,1.9124223,14.135849,8.307066,14.325044,12.145747,10.090295,17.723812,4.926755,5.519626,-0.35169992,0.35264587,-5.1941633,-2.691662,-1.2850702,-4.285662,-0.58477944
engine_idling,-407.96613,210.11395,-32.78234,25.050205,3.128766,14.008216,9.131941,14.209595,12.8532715,10.671878,17.819366,4.8521914,5.8834853,0.5757185,1.0985103,-4.728216,-2.8900075,-0.87356836,-4.228507,-0.2476391
engine_idling,-413.50647,211.3756,-32.073387,23.766825,2.0975685,13.9098,9.288334,14.206805,12.912986,10.86905,17.255163,4.2963843,5.9634237,0.55114806,1.4582332,-3.847533,-2.8089302,-0.97996974,-4.046967,-0.4034225
engine_idling,-415.30368,209.72444,-31.00532,20.952192,2.4358733,12.533063,9.57219,14.541326,12.761194,9.887599,16.00003,4.29444,6.405615,0.8819886,1.0931052,-3.6597388,-2.7037032,-0.89067173,-3.3108907,-0.15885039
jackhammer,-226.3269,81.911766,-48.445976,37.65763,-12.131066,8.084534,-4.467174,15.245442,-1.9559209,10.494887,-10.740223,4.11221,-1.6945037,3.4223452,-0.6038905,0.3086183,-3.3980207,-0.792218,-1.60861,0.8893895
jackhammer,-217.26189,81.321976,-47.398182,35.92523,-14.9525175,3.7957938,-6.274012,14.49547,0.5267938,12.19986,-10.663202,4.6805153,-2.010373,3.5026112,-1.0221986,-0.5829552,-4.1397395,-0.18074887,-2.1125407,1.1744096
jackhammer,-214.21542,81.74685,-47.687126,34.44184,-15.058472,2.3280156,-4.977787,15.4507885,1.1981535,12.09375,-10.690971,4.922743,-2.094834,3.5451536,-1.6094939,-0.59093374,-3.2466762,-0.5073705,-2.0140603,0.7984552
jackhammer,-209.56244,80.85534,-47.891735,34.040237,-15.713566,2.6568182,-5.9755635,16.278948,0.60687906,12.188865,-10.437825,4.1885676,-1.3558086,3.968733,-1.9365045,-1.4278911,-2.49875,-0.72341585,-2.046966,0.3496162
jackhammer,-208.02048,80.17109,-48.305843,33.442356,-16.022223,3.004062,-6.4908204,17.524614,0.43820146,12.984675,-10.071356,3.7828054,-1.4046038,4.056391,-2.1581273,-1.8846018,-1.7986662,-0.24180165,-3.2214522,0.5493506
jackhammer,-206.56581,80.412994,-49.13189,33.679184,-16.89095,3.3546274,-6.8745246,17.989687,0.2536133,12.768011,-10.17491,3.3164265,-1.6179368,4.033237,-1.6736001,-1.9720564,-1.5597041,0.7753278,-3.909784,0.5103879
jackhammer,-227.74884,84.73044,-47.836536,36.30961,-15.094039,6.12833,-5.8367257,17.935244,-1.628448,10.623485,-9.009531,2.8398335,-1.0751679,4.0174966,-1.9879655,-3.0204525,-0.6955516,1.3171802,-4.414415,0.8290769
jackhammer,-186.8091,59.9756,-62.494785,41.01287,-10.54674,15.392344,-5.712392,16.591064,-9.139658,4.2796545,-10.038757,7.225384,3.5184743,8.813777,-3.8956943,0.40332207,-0.5532307,3.2434762,-3.3160408,-1.151701
jackhammer,-159.79243,53.32979,-64.8642,38.277927,-12.614004,15.281485,-9.898403,17.080784,-11.3658695,3.7182376,-9.72651,7.3463264,4.6003275,9.328148,-3.7121005,-0.46399403,-0.84697604,3.5041966,-2.218476,-1.5351945
jackhammer,-171.41718,62.300632,-61.72532,37.42143,-15.528527,21.191072,-11.930962,12.981373,-5.3834634,7.870713,-7.479693,9.22133,2.8184435,3.0430686,-3.8611426,3.9939694,3.0511966,1.4538767,-7.126738,-3.0104322
jackhammer,-168.55971,62.03262,-61.929924,38.23467,-14.539911,24.237024,-9.880781,14.295185,-6.168352,5.990689,-7.498279,10.449316,5.154177,3.9198208,-4.8344116,1.2904787,2.1785734,1.968048,-5.2914214,-3.0969832
jackhammer,-164.46951,60.92235,-65.00669,38.608624,-13.670913,24.490246,-7.305589,15.067088,-9.814134,3.7964625,-5.534825,12.19711,6.9927835,4.510638,-7.474748,-1.5470257,1.7535912,4.0355806,-2.3857033,-3.3458626
jackhammer,-164.36053,61.05414,-67.38972,39.441795,-13.986454,23.711346,-6.8155684,15.053817,-10.950397,3.672187,-4.655412,13.023508,7.0450463,4.528598,-7.572232,-1.6537257,0.99979573,5.4345737,-2.2324278,-3.0264382
jackhammer,-150.74002,51.67072,-66.81858,38.56871,-15.184967,16.830624,-12.706516,14.7969475,-10.713298,5.541036,-8.358842,8.733349,4.2041283,6.171302,-5.6455398,1.2559184,1.8547063,5.2886887,-5.334278,-3.072015
jackhammer,-149.77396,50.391148,-68.19726,39.132965,-15.68621,17.139053,-11.703675,12.789782,-9.160952,6.987837,-7.647563,10.071705,6.764011,4.9678755,-8.264918,-0.1289154,2.8669786,5.98049,-7.5879254,-4.0716767
jackhammer,-151.47185,49.014633,-68.83386,39.866474,-15.542343,17.55256,-10.966723,12.343116,-8.444477,6.9837656,-7.5860095,8.522034,8.7614565,5.460309,-9.383702,-1.0282323,3.1980307,4.8055754,-9.07738,-3.6863723
jackhammer,-153.13455,49.63114,-66.934944,38.70254,-16.96,17.706686,-10.255688,13.2100525,-8.788726,5.876817,-7.6564693,6.810655,9.528347,6.58947,-9.452295,-0.71866715,4.078351,3.478917,-8.657313,-3.410924
jackhammer,-157.43173,53.10684,-64.3552,36.023006,-16.638887,17.325293,-10.002579,13.695836,-9.412372,6.142871,-7.7563095,7.6207414,9.636143,6.356928,-8.174134,0.2036507,3.768769,2.2861664,-7.197881,-4.3450375
jackhammer,-159.47646,55.006153,-63.34459,34.91703,-15.459525,18.18364,-10.353493,14.371272,-8.9389715,6.361732,-8.432392,9.013654,9.564399,6.009535,-8.069074,0.3126041,3.0887125,1.6414586,-6.81163,-4.8523474
jackhammer,-162.5644,57.02462,-63.23853,35.380184,-15.813533,18.736498,-11.473131,14.600543,-8.135985,6.3428864,-8.034293,9.208561,7.3433976,5.518825,-7.1109104,0.61940455,3.2211351,1.4991945,-7.150825,-4.3479457
jackhammer,-167.90561,60.148003,-62.88478,36.3828,-16.031528,19.019348,-12.443895,13.538516,-6.9541354,7.29591,-7.5049067,9.046551,3.0737033,3.6906257,-4.5293546,2.8734162,3.277982,1.5514882,-7.4755936,-3.6276386
jackhammer,-171.79079,57.73956,-58.37101,36.36607,-13.550086,9.918572,-9.683138,23.561855,-0.24398991,8.480569,-14.418921,2.099419,2.3453996,7.8576655,-5.374991,4.409584,3.9214568,0.57589424,-12.253384,-2.8615665
jackhammer,-161.6156,50.57089,-61.351772,34.16027,-13.43427,9.831934,-9.743027,25.748438,-1.8119262,9.52601,-14.405154,3.1365821,2.5797246,7.6539035,-6.81048,4.4398847,4.0399494,0.28690854,-14.181287,-3.502636
jackhammer,-174.91985,68.8742,-69.11794,28.21079,-17.464014,16.42213,4.7967196,22.725855,-8.855108,1.6528617,-14.771759,9.380339,-5.098014,9.675657,-2.7043867,-0.44104075,2.9459033,1.9455059,-6.2160883,-1.9545274
jackhammer,-178.3619,70.04227,-65.999275,29.488607,-16.267015,13.608206,1.8069092,20.982666,-8.626835,4.243488,-11.993023,8.882446,-4.7759657,9.064428,-0.8930127,-2.620079,0.30820644,4.976704,-2.6104867,-3.3735723
jackhammer,-170.64775,67.29509,-67.261665,28.155203,-17.753914,12.451865,2.0473788,22.59102,-8.439168,6.45856,-11.946272,7.146125,-3.820444,7.5888677,-1.7581165,-1.1956354,2.5622945,3.9374557,-5.7856903,-2.7823114
jackhammer,-165.24936,65.70547,-67.75313,28.06139,-19.189312,12.279159,3.7043633,22.340246,-10.115615,6.076735,-10.924854,5.5834827,-1.5178668,7.934344,-2.9038253,-1.2671742,4.5612607,3.494752,-8.346687,-1.3134785
jackhammer,-163.909,66.341324,-64.244804,28.066673,-19.003908,9.909023,2.144388,21.202412,-10.853272,5.169747,-10.221963,6.0400143,-0.7160686,8.205323,-1.0136654,-3.1434214,2.573836,5.69221,-5.845048,-0.8811357
jackhammer,-163.4054,69.179016,-61.5725,30.437925,-17.093006,5.6403456,-1.7116543,18.480642,-9.263428,4.8437,-11.654011,6.4073257,-2.6466672,7.219848,0.6515245,-0.88572997,1.4659361,6.9165416,-4.402271,-1.6696265
jackhammer,-169.04953,69.69187,-59.038124,34.61299,-13.818079,4.817753,-3.9446056,15.051087,-7.435996,5.102259,-12.950161,5.7848825,-5.4780045,6.940574,0.59342444,1.301237,2.3934765,6.2949586,-5.2185893,-2.950729
jackhammer,-165.25313,52.239834,-62.239414,34.234806,-12.875228,9.786428,-8.0144825,25.853058,-3.418201,10.208695,-14.825368,3.0922332,3.3286884,6.992479,-7.418537,4.6916566,2.695167,0.37886068,-15.318303,-3.0046642
jackhammer,-173.4258,55.49919,-63.09948,34.16072,-12.539284,10.465669,-5.996787,25.534178,-1.698315,9.872623,-15.465509,3.6661851,1.9444339,7.4131484,-7.057729,3.3381305,1.8403382,-0.14236705,-14.910056,-2.6897511
jackhammer,-176.02779,59.675922,-61.682472,30.962744,-12.1716,13.22923,-4.627213,23.097898,-4.0509796,8.601046,-13.474841,5.1289806,-0.7957557,6.4027753,-3.8666468,3.209578,0.9420265,-0.57655907,-10.631319,-1.5258735
jackhammer,-166.36653,61.48815,-64.22925,26.654135,-15.312634,16.359318,-0.8268714,21.77783,-8.9404125,5.3740172,-14.04593,8.990887,-1.2601808,7.3580165,-2.2742362,2.602032,1.0199544,-1.1072105,-10.038158,-1.5991257
jackhammer,-158.91785,59.05202,-66.21912,26.31201,-18.263313,16.361599,1.4105057,21.295382,-9.345069,3.8408625,-15.539818,10.849468,-2.1870337,9.803663,-2.5917718,1.8734357,1.9885728,-1.1662843,-12.924984,-2.7310882
jackhammer,-160.993,60.617687,-66.68842,26.525806,-19.287556,16.412523,2.9777553,21.596973,-10.04815,3.2877278,-15.877538,9.911346,-3.7074609,9.918538,-1.8093352,2.124437,3.467324,-1.3127699,-10.833878,-2.6304758
jackhammer,-166.9911,66.04242,-69.10136,25.609098,-19.334066,17.326115,5.3568244,23.81164,-10.801466,1.973092,-16.528372,8.839752,-4.379358,9.765198,-1.5384774,2.1036885,4.5910735,-1.187725,-8.186521,-0.85001105
jackhammer,-168.75621,67.17148,-70.65504,25.471956,-18.833723,17.627655,6.2343645,24.836359,-9.621531,1.4325944,-16.935577,9.134213,-5.040403,9.432807,-2.445844,1.8085973,4.6807985,-0.8629475,-8.46457,-0.28523353
jackhammer,-169.41757,63.18681,-56.53345,33.13237,-7.8869834,7.8245974,-5.669769,11.917895,-11.595011,8.202452,-12.355313,8.09543,-1.2488987,11.360386,0.034415193,-1.2820271,-0.66075397,3.00745,-3.71559,-3.0417438
jackhammer,-159.82051,60.167515,-55.624653,30.19362,-13.054679,7.995844,-8.019719,15.443336,-8.48298,7.92455,-11.692069,9.121676,0.9831411,11.030338,-0.853169,0.18755545,-0.11936924,2.6273415,-9.057018,-3.6221786
jackhammer,-157.81693,61.1882,-54.355457,26.364824,-18.64995,7.5158515,-6.8138685,17.574211,-6.2777944,7.9004636,-11.375254,8.484051,2.1329396,9.404393,-2.3260791,0.05256341,-0.8055203,2.4751656,-11.65332,-3.5297647
jackhammer,-158.92459,62.092922,-55.30759,25.674473,-19.37658,7.4012313,-6.2250643,16.827555,-6.930449,8.130193,-11.72946,9.202199,0.93435127,9.248169,-2.4318073,-0.35427037,-0.78008115,1.8857912,-11.385537,-4.125791
jackhammer,-157.80643,59.811035,-56.363564,27.652027,-19.51656,9.692598,-8.119899,16.485895,-6.87468,7.1955757,-11.9866905,9.155893,1.0789642,9.485898,-2.770523,-0.019163966,-0.30110747,1.4634467,-10.786104,-5.6381035
jackhammer,-157.21654,57.80703,-56.67316,28.463196,-19.425343,10.472362,-8.407516,15.848069,-6.192406,7.9639974,-11.599954,7.648214,1.8792487,8.251304,-3.1774433,0.069356315,0.90394235,1.352401,-12.068587,-6.4303145
jackhammer,-158.1432,56.753635,-56.237133,28.202734,-18.331392,9.071731,-7.519503,16.875128,-6.104599,9.972324,-11.444813,6.3036747,2.2103374,6.809978,-4.205682,0.50920886,2.525544,0.7912667,-13.438143,-5.6689677
jackhammer,-158.3308,57.403748,-56.96061,27.789062,-18.4496,9.019354,-6.7062373,17.791855,-6.3584566,9.060316,-11.6293,6.336512,2.501475,7.0287633,-4.396935,-0.39936373,2.5924244,0.465613,-12.411886,-6.064067
jackhammer,-188.7937,72.2488,-51.889046,41.481068,-7.973174,9.280501,-2.8274393,18.28266,-0.59590304,13.468214,-14.819135,1.6334131,-5.2261076,7.9032936,1.218671,2.1146734,1.3327929,3.2101965,-3.628094,-0.4067995
jackhammer,-196.1831,75.65741,-49.26439,37.068638,-12.815059,10.591525,-4.8278933,17.139563,0.2028656,14.746674,-14.259985,-1.3539579,-9.057694,5.501061,3.4354606,3.6679811,0.1501177,2.0886006,-1.9307305,-0.8746385
jackhammer,-203.3314,75.22198,-49.48578,35.532112,-11.878877,10.63945,-6.363249,16.21515,0.42622688,14.371333,-14.873002,-2.535317,-8.437537,3.3321564,3.055266,5.112195,-0.7764452,-0.024704179,-0.2957928,0.930085
jackhammer,-207.59698,79.34599,-48.34366,36.958054,-12.361945,8.500637,-7.1158648,13.31179,-2.499275,11.695468,-12.197072,-1.3554809,-6.9817834,3.9509082,0.8511305,4.046243,-0.69391763,-0.6973433,-0.6045559,3.0157824
dog_bark,-499.55435,101.783554,-2.4638193,-19.719948,-20.673851,-5.140728,-14.032058,-15.245266,-3.0059447,-0.8263025,-1.4313852,0.5306127,-5.3249345,-2.5351126,4.7915874,3.9452782,4.9464364,9.953975,8.113054,4.556986
dog_bark,-583.21313,53.73359,3.0774717,-6.4357343,-6.988038,-0.6019008,-5.142375,-5.891819,0.6516073,2.667991,1.6439968,2.1610036,-0.9652363,-0.26739725,3.001426,2.6485608,4.417002,7.4407797,6.3517804,3.9118168
dog_bark,-512.1127,71.81768,9.653309,-3.8960228,-3.7264466,2.122751,-7.8941684,-11.253887,-0.95938045,3.6293826,3.055673,2.5075526,0.26840803,1.5989166,5.0941234,5.2594647,4.446188,5.291949,3.1830192,0.54068834
dog_bark,-540.62866,74.80259,5.332335,-8.414633,-10.712008,-0.023846347,-5.184757,-8.270306,-2.7302399,-0.5591332,1.6734103,2.623296,-1.7032417,-0.95868653,4.2570996,4.8905616,4.774435,8.146894,6.5162444,3.52584
gun_shot,-203.89308,116.20057,-54.44983,21.102844,-17.78141,-4.885561,4.1264105,3.2018332,8.883384,7.009499,1.3109547,2.9178765,3.040956,6.1406345,3.2832108,2.0213385,4.2113953,1.1249204,4.056578,4.39975
dog_bark,-421.94736,111.73932,-9.241356,-16.848701,-20.22067,8.85719,2.8377304,-3.620022,-3.59682,3.1071727,0.5884624,4.791197,6.653217,6.4809,11.860451,15.957466,14.198958,5.5576844,2.9560304,3.2686505
dog_bark,-413.4257,63.1134,-19.579613,-27.005056,-6.30705,6.453078,8.531633,12.245245,12.874222,1.456008,-5.578349,-1.7279948,3.0138595,5.075322,4.0127144,7.131011,5.857213,1.5288229,1.9079045,2.194313
dog_bark,-414.38733,87.91864,-35.545147,-39.65039,-6.4541893,11.378274,9.386956,11.774673,14.250202,0.9987506,-7.651642,-2.3947513,3.0731018,4.816496,3.0724447,8.60246,7.7097836,1.2961799,1.065244,3.2573967
dog_bark,-420.26892,104.81481,-34.327618,-42.99274,-12.1949415,5.7992234,4.605519,10.388163,16.00166,4.798911,-6.208354,-5.14843,-0.33636746,4.552724,3.4679418,8.637326,4.1336994,-1.0448014,0.0055877245,0.3412685
dog_bark,-543.3084,111.374504,-31.603521,-26.613487,2.730166,15.181193,6.3579,11.790637,20.216164,10.120441,-2.1064436,-5.508967,1.1754239,7.038519,5.966784,9.410694,6.392302,2.1798177,1.5822403,1.7608383
dog_bark,-453.56427,192.029,40.506855,-1.2044208,-13.573543,-4.9357367,-4.427918,-23.286673,-16.30206,-5.4036856,-5.445599,-6.322283,-5.1859694,1.6995448,2.9415343,2.2162514,2.0282247,-1.5839825,2.4065325,5.302295
dog_bark,-451.46375,166.00517,7.6271763,-2.3713706,-8.545541,-1.0450305,5.5730457,-9.87773,-6.1535296,3.6811512,4.792002,-1.2752347,-2.464736,4.5158753,1.1784779,-5.7836003,-7.004957,-4.4432263,8.475403,16.197832
engine_idling,-385.30365,153.38446,27.052904,35.904724,-8.803698,22.772743,17.485312,27.469223,22.360975,21.500536,19.778131,17.990108,15.936689,16.611816,12.057724,9.8569975,9.25798,5.5022516,0.4162205,-1.4434326
engine_idling,-384.86267,153.71829,27.643618,36.13301,-9.715432,23.017721,17.354193,27.573284,23.12627,21.703888,20.160666,17.825726,16.491016,16.399866,12.381804,9.576158,9.664666,6.207561,-0.14565304,-1.547873
engine_idling,-384.38733,154.42168,27.791851,35.64094,-9.540896,22.813173,17.685303,27.656973,23.336195,21.463383,19.898245,18.25793,16.777355,16.695616,12.301241,9.684273,10.035044,6.39401,-0.47567853,-1.6262059
engine_idling,-384.09717,153.6428,27.83735,35.236656,-9.098642,22.72977,17.610157,27.53337,23.721924,21.61693,19.532719,19.08115,16.144695,16.347017,12.249644,9.802882,10.077671,6.609454,0.23187678,-1.6431339
engine_idling,-383.97253,153.20375,27.389235,35.740475,-8.322127,23.377872,17.345875,27.201338,23.271662,22.121817,18.988392,18.90177,15.880444,16.429855,12.769025,9.331515,10.015997,6.7691116,-0.03884776,-2.1337998
engine_idling,-381.96497,150.66382,29.054585,34.019615,-6.5845175,22.342207,18.527061,25.611567,23.570292,21.531866,19.953173,18.07822,16.914682,16.40243,13.036507,8.493103,10.628813,6.621855,-0.36583403,-1.9576622
engine_idling,-383.48022,152.87662,27.21398,36.366436,-7.4569507,23.079893,17.40648,26.928469,22.419647,21.851646,19.134027,18.825373,15.588864,17.042341,12.6086035,9.1990595,9.884242,6.7851543,-0.5278809,-1.5047858
drilling,-41.107338,30.081284,-67.81479,-10.953595,-28.351093,-1.2297571,-23.406567,4.784202,-15.856001,1.3932723,-15.458874,-3.8691437,-7.632562,-8.986,-12.7874155,-9.381259,-6.5913887,-1.2846898,-5.190567,-3.5559673
drilling,-216.98228,44.542267,-51.67413,3.227534,-19.261265,3.3416636,-14.756711,3.0172045,-12.741763,13.050961,-6.595798,3.207136,-4.5664935,-0.84614646,-8.645649,-1.0549594,-3.7901354,1.691101,-4.2460947,-6.1882467
drilling,-109.022736,42.82134,-59.844696,-5.8557262,-25.62882,-0.70008004,-19.233362,1.440963,-14.227799,11.211741,-10.094173,-0.17478788,-6.580378,-4.279236,-12.404882,-3.8577926,-6.7397127,-0.30936593,-7.3801923,-8.176151
engine_idling,-57.370262,107.98454,9.553912,20.105257,16.60778,12.256722,9.881088,9.345281,0.061105523,2.5027218,4.709399,2.1335514,0.8198948,-3.8052797,-0.24950506,-0.6164205,-0.7379393,-0.82083297,-3.8435335,-3.326525
engine_idling,-52.98779,108.15099,9.938558,20.484013,16.439533,11.425956,9.294928,9.278712,0.12371516,2.4848855,4.6630616,2.3447416,0.822473,-3.7012122,-0.19095972,-0.8719672,-0.43790603,-1.2207575,-3.9550133,-2.9847999
engine_idling,-54.753567,108.4194,9.985259,20.180935,15.993518,11.302994,9.22884,9.044013,-0.22961833,1.9486504,4.554378,2.484073,0.8870532,-3.4851768,-0.03864709,-0.8588721,-0.5125964,-0.8758463,-3.7250967,-3.050334
children_playing,-393.0126,170.57846,-43.97129,14.959466,-6.089784,-10.72675,-6.816044,-11.82494,-11.622969,-12.397432,-0.17137744,0.5980522,-1.3495265,-1.8995917,-3.8435447,1.2347234,-1.8622513,-5.2168474,-5.8785763,-4.8390336
children_playing,-381.5519,177.13972,-52.491768,12.9126005,-8.375654,-15.644888,-1.838065,-3.2329738,-6.4599404,-14.074537,-3.0068913,-4.1411614,-10.603604,-5.1300015,-0.31102383,4.6830277,4.378845,-3.4367194,-7.403674,-4.6781316
children_playing,-410.96884,176.02696,-45.61263,13.070751,-10.844255,-6.6373096,-1.4588591,0.9293836,-5.4233365,-7.8669906,-6.30097,-0.542193,-9.595446,-5.3805118,-1.9794611,4.981669,5.38855,-1.1186402,-6.8962326,-6.410203
children_playing,-372.65057,166.13605,-42.05445,16.126919,-10.309608,-8.606148,0.621655,-2.6269693,-4.1343246,-13.015721,3.5208874,1.0231867,1.5233735,2.4400392,-6.748341,-0.96334845,-4.663998,-6.0110707,-7.5813746,-7.9151783
children_playing,-423.6405,176.85649,-39.63444,10.8188715,-10.924339,-2.6569874,-2.9377956,-5.9674797,-5.5411687,-0.9673858,-2.7851088,5.611721,-5.1944766,-4.217056,-9.878902,-1.3379999,1.1895452,-3.4438055,-5.570359,0.5647314
children_playing,-431.73178,183.01697,-34.71182,7.231206,-3.982253,-0.5459277,1.1793029,6.9087524,-5.1211066,-3.45683,-3.2141576,5.792763,-3.9442258,1.3244426,-2.878283,5.5463786,1.498896,-0.20139408,-3.711004,-3.537575
children_playing,-395.82092,172.92009,-37.26258,31.405684,-9.517301,-0.06330593,-6.2126374,4.3154807,-4.8263564,2.3525827,5.629821,9.322523,-4.27783,0.20142926,-7.699425,1.6889597,-0.9714077,-2.1730614,-4.337996,-2.4024153
children_playing,-395.07382,182.30472,-37.941395,27.629393,-10.741761,2.1921904,3.871753,11.617554,-2.2022352,-2.335147,1.1968544,5.535316,-0.0703876,7.288502,3.106957,6.060857,3.235077,-1.1516851,-5.5145736,-4.6560364
gun_shot,-535.3894,133.52371,46.545975,18.959948,8.977428,1.9056377,-2.4975955,-3.0971029,-3.7953558,-2.6103032,-0.5618292,1.8195292,3.152423,3.3461897,3.2507422,2.4864724,0.17410016,-2.6640425,-5.4652157,-7.8296766
gun_shot,-516.384,133.98235,47.20135,17.21542,8.541819,3.5804973,-1.8319385,-3.1031992,-3.1537077,-1.7701092,-0.57695156,0.8128339,2.1781344,2.9341168,2.864706,2.219384,0.83688974,-1.2403964,-3.902633,-6.3240643
gun_shot,-511.85117,153.88545,42.36688,14.03836,10.924043,4.326549,-2.6923566,-2.8226101,-3.5968986,-1.5358139,0.017772537,1.4634207,2.6262636,2.6803803,1.8524798,1.9121592,1.3529291,-1.2554699,-4.2875423,-7.000415
gun_shot,-494.8178,145.26245,47.820004,15.874529,6.266728,2.335897,-3.439383,-2.4461322,-5.045517,-2.1290536,-0.747514,1.6794548,2.933281,2.6883576,3.1664152,2.6436896,1.280915,-1.6629856,-3.7758207,-7.2568126
gun_shot,-472.99457,160.80098,27.948046,2.918451,4.309299,1.038609,-7.085954,-7.464905,-6.8742847,-3.625035,-2.2046173,0.45018056,1.9377365,2.048246,2.9073012,2.0404437,0.2571333,-2.475506,-5.6277733,-8.398545
gun_shot,-495.4539,156.13524,35.052742,7.2206864,4.9820232,3.6280074,-4.817573,-5.937122,-5.8726053,-3.2959318,-0.87708336,1.6844072,3.3989964,3.8706424,4.1951303,2.7995753,0.20968649,-1.8183172,-4.8550367,-7.809691
gun_shot,-474.13055,160.03984,35.358257,6.0390425,5.5910134,3.7219915,-5.035134,-5.546867,-6.5629425,-3.3046355,-2.3804555,1.0940154,2.4692461,3.0731347,3.253211,1.985538,0.047467563,-3.4113533,-5.52201,-8.55414
