class,mean_mfcc_0,mean_mfcc_1,mean_mfcc_2,mean_mfcc_3,mean_mfcc_4,mean_mfcc_5,mean_mfcc_6,mean_mfcc_7,mean_mfcc_8,mean_mfcc_9,mean_mfcc_10,mean_mfcc_11,mean_mfcc_12,mean_mfcc_13,mean_mfcc_14,mean_mfcc_15,mean_mfcc_16,mean_mfcc_17,mean_mfcc_18,mean_mfcc_19
engine_idling,-217.7799,163.21762,-40.67115,33.319435,-18.709143,29.259083,4.971882,14.57818,15.629233,17.806625,12.2677965,2.4253907,5.291956,6.302044,12.36112,7.513502,-0.2973585,1.209246,1.7449187,7.358874
engine_idling,-216.12955,161.93854,-38.799488,33.466286,-19.31162,27.928804,3.488634,14.133924,17.902506,17.31766,11.265747,1.7944976,5.9632683,4.192172,12.389405,8.084778,0.07440756,2.9228168,2.8410378,7.8000097
engine_idling,-216.37125,161.70517,-39.51327,33.67448,-19.8641,28.020805,3.582314,14.704059,18.061405,17.930826,11.398747,2.2017658,5.409685,3.9749002,11.877962,8.046291,-0.17115486,2.8108325,2.2999332,8.483942
engine_idling,-216.84984,161.46416,-39.403515,33.524155,-19.411076,27.880209,3.377617,15.053044,17.987005,18.036728,12.23063,2.6443815,5.5786476,3.7263262,11.40942,8.012028,-0.31696478,2.6756985,1.9149414,8.593543
engine_idling,-215.4739,162.44638,-37.712284,34.569965,-19.136902,27.786476,2.6319492,14.536066,16.915384,17.034286,11.764605,2.200126,5.4167275,3.7821164,11.421234,8.357478,0.20076415,2.5218136,2.2567406,8.44338
engine_idling,-215.22989,162.39586,-37.07284,35.045204,-19.533325,27.791859,2.377192,14.650677,16.7613,16.93031,11.511309,1.6057154,5.3381352,4.0685744,11.128103,8.452014,0.7541621,2.5759165,2.1279798,8.051743
engine_idling,-216.53181,160.33438,-39.008198,33.989853,-20.216717,27.811674,2.6588705,15.138827,17.857098,17.7221,11.602252,2.439182,6.515827,4.897197,11.725053,8.158411,-0.27654862,2.1085732,1.6661472,7.339987
engine_idling,-214.72443,158.5162,-38.27285,32.93938,-18.693544,27.278614,3.768239,14.406802,18.97224,16.997189,11.657921,2.1411426,6.8435297,4.65211,12.428,7.435047,-0.41704854,1.7925416,1.7926066,6.8015924
engine_idling,-213.47342,159.3778,-38.46957,33.00483,-17.435219,27.976862,4.8554544,15.580008,18.30884,16.624012,11.470215,2.6532583,6.7216916,4.562843,12.180489,7.167595,-0.41335687,1.7787867,1.5545629,6.028521
engine_idling,-214.02802,161.25432,-39.242565,32.2729,-17.042614,28.42078,5.238613,15.21199,17.699854,15.354617,11.535204,3.048475,7.7206917,5.361609,12.859324,7.8146358,-0.04444653,1.783995,0.88070184,4.8110275
engine_idling,-216.46979,162.53912,-40.203278,32.39592,-17.905022,29.242807,4.681726,14.710387,17.534828,15.141658,11.483124,3.59033,7.8022914,5.5187764,13.07271,8.880585,0.4865483,2.3721857,0.6076341,4.147785
engine_idling,-216.66026,161.64375,-41.02312,32.94577,-18.24127,28.639975,5.3452206,14.2991,15.903094,17.635666,12.476506,2.5475082,5.1918006,5.53278,12.050079,7.246066,-0.2270383,1.781627,2.051303,7.1838484
engine_idling,-215.56316,161.4456,-39.677082,31.604385,-17.025333,28.35004,5.3285203,14.437281,17.289558,15.131856,11.71611,3.8614304,8.010131,5.391678,13.515681,9.236068,0.33076525,2.201392,0.9009599,4.4516964
engine_idling,-216.8769,162.07948,-41.073917,33.3666,-17.76722,28.844265,4.491702,13.784628,15.937389,17.027761,12.035092,2.5513222,5.4595394,5.57471,11.974858,6.9719033,-0.3953777,2.1776497,2.628092,7.903321
engine_idling,-217.17834,162.92567,-40.956978,32.923153,-18.097683,28.771074,4.18779,13.999138,16.15761,16.583342,11.821752,1.6475154,5.4120345,5.4204416,12.208342,7.469091,-0.21243683,1.9302338,2.8343244,7.635881
engine_idling,-217.0187,162.95747,-40.53005,33.361504,-19.258694,28.730757,3.7065234,15.256341,16.310938,17.413494,11.438911,1.441985,4.1343813,5.803539,12.836682,8.401408,-0.5908297,0.864517,2.3796687,7.179648
engine_idling,-214.65204,161.93431,-39.964725,32.686363,-19.329445,28.344872,3.9933097,15.027653,16.693022,17.343023,11.756681,1.1958066,3.8351822,6.0652947,13.523845,8.759694,-0.006269748,0.32155934,1.9462053,7.479703
engine_idling,-214.40802,162.3468,-40.494694,33.07734,-19.660042,28.354235,3.5571713,14.437723,16.520647,17.285109,12.00755,1.2665492,4.662524,6.801581,13.933799,9.209767,0.22891313,1.2119392,1.4763566,7.5299325
engine_idling,-215.9745,161.64789,-40.89784,33.798637,-19.532465,28.587551,3.5681686,14.896925,17.061922,17.780716,11.881648,2.0186615,5.6005054,7.0843143,13.86753,8.928825,-0.4520875,1.614014,1.5179373,7.5246563
engine_idling,-247.22122,210.87155,-42.507954,32.08652,-1.6591915,24.34033,14.47272,15.1088915,0.28942385,-2.455496,-3.4825575,0.0703624,0.6794111,2.4179277,5.8302507,-5.6977644,1.8549745,-0.89767903,5.1731086,4.6129613
engine_idling,-249.5127,214.33472,-47.55418,31.770248,-3.218291,22.440826,15.361063,12.856833,0.9878489,-4.9015017,-2.9094684,0.7337714,0.008742647,3.5401964,3.4285727,-4.5817595,0.5380771,0.6892219,4.6458716,4.692702
engine_idling,-247.93202,215.73799,-51.671844,31.358974,-5.331785,21.90226,14.387512,11.739381,0.42813897,-5.9659276,-3.583892,1.1981852,-1.010192,3.0349874,1.226182,-4.4308906,-0.75630057,1.5746138,4.3644314,4.68423
engine_idling,-247.06393,216.10457,-52.80371,30.469286,-6.596898,21.87979,13.65244,11.658845,-0.36626628,-5.8323674,-4.6070795,0.66508955,-1.6798495,3.0180905,0.57254046,-3.9933796,-1.532599,0.80684197,3.9202116,4.898207
engine_idling,-247.51321,215.75316,-50.966537,30.07254,-5.8213754,21.405502,13.774669,11.106596,-0.4722434,-5.9382987,-3.9617038,-0.09281635,-0.86479384,3.372224,1.1093683,-4.1672735,-0.860336,0.14286134,4.4433913,4.789287
street_music,-450.06122,166.80731,-9.534347,31.182688,10.255154,2.7983422,-1.4120742,2.594017,1.8923768,2.7614923,7.7748346,7.6183877,4.259171,-4.38897,-9.944851,-7.8921604,3.1152909,6.782917,3.1130965,-0.20551418
street_music,-487.45078,178.35301,-0.8060087,33.01939,3.7080467,7.53181,-2.0606813,2.521827,-7.149921,-1.1594756,-0.5217008,2.4235067,-0.19220456,-3.0052893,-3.887096,-4.1534443,2.327266,4.457145,1.9007399,0.841169
street_music,-462.63373,170.99927,-9.657612,36.933456,5.0108128,12.427878,-4.891007,6.0939064,-2.089013,5.952577,2.057916,8.100615,2.0972486,1.177401,-6.011842,-5.2407794,-1.5009884,4.3492584,4.0324664,2.9389207
street_music,-481.97174,160.28517,-5.07173,31.369299,-1.1320704,8.18211,-5.7447076,6.367275,-6.379679,5.1502867,-0.68726313,8.084197,3.0761962,-1.9738816,-6.425365,-2.6717873,-0.11947906,6.7271533,4.5003858,1.9410149
street_music,-483.00522,178.44902,-5.184667,30.276463,4.7623777,14.040612,-1.0922842,4.3019347,-5.49675,2.075966,-1.733056,5.6080837,6.3994546,5.772268,-0.7079477,-4.4961543,-4.727906,1.374365,2.8397648,3.035507
street_music,-477.24402,176.93585,-20.030266,34.683304,-1.6175454,6.26579,-0.33887348,-0.44031328,-7.722463,4.694718,4.0050144,7.807383,-0.76554435,-1.3533819,-2.1643,-3.4946969,-2.6098087,0.8302094,0.9193262,3.7273228
street_music,-473.81702,176.26666,-22.173727,30.897606,-0.41374344,2.3916132,-1.3820189,-2.2161937,-3.3724358,5.9765363,6.1423087,5.3312526,-2.6150122,-8.213107,-3.194114,0.66209507,1.1727494,2.037454,1.3889815,1.7947282
street_music,-259.82373,185.25586,-23.275629,41.396076,-9.188319,7.8491693,2.1571727,-5.354958,2.775127,3.2610085,4.740597,0.01934328,-6.170917,-7.0942807,-6.856741,-7.914725,-5.4415503,-3.956151,-0.4474986,-3.7316267
street_music,-262.63913,185.56639,-20.397322,42.293156,-9.503915,7.9806166,4.0006123,-3.732862,3.0043333,2.6196916,3.283788,-1.201376,-8.436909,-6.4718404,-4.9464254,-5.77969,-3.8680842,-4.09166,-0.31194577,-4.8861556
street_music,-257.6411,181.31589,-25.572845,46.297768,-14.954789,10.730278,0.61982256,-4.509201,-0.38536316,2.3539805,2.8048234,1.4701605,-6.173453,-5.892223,-10.566561,-9.337799,-7.9447126,-3.6834197,-1.7787414,-6.243303
street_music,-252.23442,185.53572,-28.623924,46.562725,-8.326357,7.104011,5.915329,-3.8880973,3.4972515,0.44628385,2.0229692,-1.8636215,-4.9668674,-7.88224,-10.087495,-9.09371,-4.154934,1.3662618,-1.3231361,-3.662621
street_music,-261.87003,184.36607,-29.570856,42.356293,-5.488737,9.063289,1.5797971,-2.588288,1.6659951,3.2552624,3.429863,-0.40243202,-5.2862263,-7.106516,-10.322987,-10.05569,-10.203014,-7.65294,-2.7900221,-4.864607
street_music,-287.85602,181.74019,-41.001587,42.297295,-18.308996,13.884591,-2.373085,0.21664624,-4.455584,1.2262236,-3.0208132,2.546304,-4.6589947,0.80161524,-5.515771,-2.6742117,-3.8702211,0.24805015,-0.29660782,-3.0786
dog_bark,-577.2764,92.26006,-23.596937,-61.590275,-46.30687,-22.939144,-10.55239,-5.9621134,-2.4853256,-6.004867,-8.01496,2.8978696,16.253325,16.09973,-2.391767,-7.2368655,15.641911,24.3416,14.025949,4.395897
dog_bark,-517.8008,106.95664,-6.324968,-51.182644,-46.070923,-36.606457,-34.222294,-33.22454,-22.53676,-7.9070067,-9.288077,-15.422725,-0.38588572,12.756057,9.615437,19.527683,32.334652,24.68336,10.894539,-1.085173
engine_idling,-295.41833,146.27954,-39.06021,41.181053,0.9944102,38.447166,-10.556972,18.55079,-5.738615,8.348559,0.93753856,6.2897787,-2.4899821,5.096519,0.42467493,5.240679,0.7064237,3.9113543,2.0766628,2.6973104
engine_idling,-293.7572,154.19745,-45.10482,36.859104,2.3633187,37.838123,-9.269847,18.520237,-5.500664,9.114896,-0.5357704,4.0854,-3.6892197,5.831743,1.192397,5.3715816,1.7862382,4.532427,3.1715982,2.1608846
engine_idling,-284.58432,161.95824,-49.321354,36.339672,-3.508624,36.51071,-7.5774593,19.969843,-3.0715456,11.567733,-1.5292085,3.355224,-3.8891106,4.0147724,-0.06905973,6.074815,2.9679472,3.974632,3.02658,2.2350805
engine_idling,-278.82205,158.75427,-41.078953,39.01316,-2.2754257,34.895912,-4.133448,21.757124,2.0282393,10.828605,3.172226,5.038775,0.060078453,4.4729753,-0.072406225,3.1562705,3.932609,3.3162584,5.051977,2.3185663
engine_idling,-276.67868,153.18329,-41.405308,44.707462,-2.680626,37.364628,-3.1978269,22.43908,2.0912457,11.537896,2.5373187,5.3946037,0.8731675,5.658582,0.603387,2.562283,5.71833,1.3229042,7.227665,2.7244895
engine_idling,-274.37698,149.62646,-41.613483,47.95059,-2.0655088,38.88851,-3.3207095,21.92252,2.3245964,11.327361,1.6953889,5.9590535,0.33167365,6.1516447,1.7107174,2.7963328,5.7841735,0.83522385,7.2246113,3.1280699
engine_idling,-307.77573,151.38585,-33.31077,37.0524,-1.4165477,33.693428,6.3447933,24.612164,5.32455,8.867694,7.867746,5.6606297,2.7319505,4.523739,1.1437854,4.451619,4.835069,2.6850154,5.201683,3.251981
engine_idling,-312.8951,148.41866,-31.011112,37.118725,-3.7535276,36.499954,1.3692155,25.675882,2.4123724,9.544544,5.969689,6.3928914,1.3640074,6.6362524,-0.091663085,3.5982287,1.996294,2.521166,4.9432063,3.951786
engine_idling,-304.8178,140.59299,-27.092644,35.64434,0.6752698,39.14459,-4.520181,24.64003,-0.62583214,9.870199,2.6019258,7.2163873,-0.8212854,9.225917,-1.7158891,4.7627616,0.4568793,2.6397228,3.626276,5.9802666
engine_idling,-301.09885,135.27065,-22.12914,35.62068,3.1095593,38.162094,-5.5674496,24.785433,0.8653024,10.713625,1.1585923,8.621784,-0.4297305,10.580087,-2.4700348,5.6269464,-0.99777216,0.97055584,0.65443444,6.3786063
air_conditioner,-429.54376,189.92291,-29.738344,37.600548,-4.776968,12.555198,1.71918,6.0997133,-0.6608497,11.199256,5.5404406,4.1852865,-3.5324929,9.553312,-5.0145636,-2.267323,-5.5987797,-1.4709868,-1.8881145,0.112181656
air_conditioner,-429.49554,189.2318,-29.802298,37.54247,-4.721536,12.654003,1.4770073,6.443566,-0.8331774,11.802504,6.029728,3.8468106,-3.871071,9.517114,-5.202905,-2.1398766,-5.347179,-1.6413685,-2.5841005,-0.431691
air_conditioner,-429.1082,189.25604,-30.306404,37.713024,-4.4603043,12.220631,1.2830799,6.250305,-0.8810605,11.93876,6.1642013,4.1090417,-3.771224,9.42312,-5.415135,-2.421811,-5.183969,-1.8329688,-3.2624946,-0.7246567
dog_bark,-331.029,159.66443,6.6144047,-22.187864,-10.89919,-21.701025,-14.55179,-2.4958096,-10.308198,-18.723875,-17.406788,-8.240123,2.1158426,-1.1375948,-8.071363,-0.7495153,6.835016,4.4479575,4.1154346,4.246067
dog_bark,-382.40955,169.78069,-0.8029707,-22.860727,-8.061467,-21.094152,-10.836924,2.399906,-11.678785,-22.391203,-11.401395,0.12248163,-0.9469623,-5.717173,-3.5824254,5.4963045,7.7723727,0.66475093,0.33435285,2.3674748
dog_bark,-494.54645,143.7817,9.947232,-3.8301008,-1.9758604,-17.776344,-4.979538,5.993756,-4.904268,-10.024814,-3.4934585,3.2932289,3.2668922,-5.086344,-7.186946,-0.2641362,0.8620686,-2.1395562,-1.3508855,0.033005796
dog_bark,-464.26566,174.33917,-12.803374,-25.438229,-6.6497025,-21.11431,-8.908075,2.4486663,-7.7443037,-12.803091,-6.0681863,5.0133843,6.995799,-3.016138,-4.439458,6.783822,10.398784,4.6565967,2.9807208,2.9111934
dog_bark,-311.85608,146.24377,5.622266,-13.670721,-5.8684726,3.7165117,8.394902,-4.4956565,-3.8503442,5.63418,4.3703594,0.10718481,2.2402086,8.975166,9.542731,6.000554,6.5687566,5.702396,8.650869,12.018154
dog_bark,-370.46072,156.61765,4.0420637,7.0958433,6.422037,6.137105,13.523333,2.6394482,-0.76019263,4.8965545,4.89415,3.6888406,2.693551,11.234475,13.416968,8.547605,11.241775,5.2202373,4.9308624,8.744926
dog_bark,-369.182,136.2114,1.4622056,-0.93737686,5.540243,8.804317,11.722065,4.8070264,3.1631618,3.5879726,8.294145,10.098974,7.0000396,13.9887905,13.171344,3.236788,3.6535623,6.9014416,9.490403,9.3980255
dog_bark,-325.48828,150.7875,1.0808629,-15.259619,-4.321025,1.8005623,3.4804513,-5.305068,-6.668455,-6.8107266,-4.6444607,1.8940817,2.4989104,7.119142,9.022697,5.209897,5.0570455,2.1358519,2.1776974,4.962894
street_music,-293.88565,156.08313,-20.028828,31.713022,-0.52026886,31.941214,-12.502435,2.406474,-2.2375963,11.725859,9.393663,-0.45562288,-3.3434029,13.919358,9.156761,2.6690924,-8.097401,5.164721,2.4857037,-4.0935197
street_music,-296.99078,151.17496,-16.2082,30.686718,3.8237917,28.668427,-6.5413256,5.421151,3.6434548,11.88609,11.937429,-3.4442446,-3.1445618,12.278586,4.814439,-4.3358636,-8.8976,3.0291345,3.3438299,-1.2143136
street_music,-242.80399,166.89449,-54.830463,30.279993,-14.358324,21.188015,-14.146295,7.9150834,-2.5234892,5.732335,1.85976,0.12757733,-0.22093637,0.50730073,3.4153774,9.167726,-3.1116188,1.7456013,-2.535686,-2.0721757
street_music,-260.94568,189.15477,-48.44077,25.369505,8.771029,25.525728,-8.684209,13.081231,3.1840792,3.1875033,8.525994,3.8912036,-0.078697324,8.654428,2.4635553,-1.5042698,-2.5678363,2.2461367,-1.1743762,-0.6229685
street_music,-297.04822,191.58202,-46.113674,26.390968,-6.3355856,18.540499,-7.3308644,10.98476,-2.3551428,6.7199135,10.765662,5.883281,-0.16243728,4.562418,-0.93474895,-2.508593,-1.522303,4.7335525,-1.8774052,2.2684681
street_music,-197.28468,180.89478,-64.20964,36.002033,-12.860858,4.989224,-8.206989,9.831956,1.2586418,12.280424,3.6150043,2.4353712,-5.969017,-5.005746,2.4046366,-5.484511,7.4718485,-3.4204557,-3.7605717,-0.013577725
street_music,-161.41624,139.99084,-12.823376,23.573586,-5.995035,20.116566,-11.711159,17.017357,-11.323216,3.907661,-2.4333248,-5.0715547,8.086087,-8.514467,-11.461946,-2.3437495,-4.577524,-11.090284,5.7996755,-21.48561
street_music,-187.01453,166.62967,-29.955008,24.727638,-6.048887,11.615313,-8.059321,12.453991,-4.7440896,-1.046525,-1.4263196,1.1757207,0.22700486,-13.979293,-3.711594,-1.6139051,-5.834356,-12.155609,2.811291,-8.589055
engine_idling,-421.15216,105.686165,-3.0259407,54.83869,-5.6322966,34.63253,-4.7938886,14.316206,8.820342,15.557168,6.6861324,21.326252,-1.8732518,5.254415,1.7084552,2.623924,5.7079215,3.615208,-2.110812,-1.5978796
engine_idling,-431.3877,104.14947,-1.211974,50.61452,-4.4008193,34.859566,-8.365556,17.297396,7.3402615,18.337435,7.1636944,23.075405,1.2191321,4.5857005,4.4583244,0.69630617,8.585141,-0.1713465,-1.3188438,-1.5513519
dog_bark,-174.55746,164.58621,-7.3779798,54.900715,-25.217209,0.27839845,3.5903552,-0.879863,4.7638073,-6.606633,-0.3761321,-5.383689,5.672133,2.2738953,1.9598682,-3.5766866,-8.621707,-9.890215,-6.7733006,4.3633375
dog_bark,-261.40482,165.97356,-41.285084,27.79405,-12.276097,7.6629634,-16.979218,-17.773607,-5.539675,-3.0585873,-1.5149764,2.0009391,-2.3626287,-3.2909577,-0.91476446,2.1150408,0.95172936,-0.06923081,-2.8420067,-6.1684756
dog_bark,-243.84018,155.36563,-46.35355,34.98682,-16.268047,13.2788925,-20.0442,-17.151846,-5.3254757,-1.1281049,-2.982794,-0.1583976,-1.4595673,-0.53400064,-2.0420208,1.5834303,2.1684072,-0.39810827,-2.361396,-5.648182
dog_bark,-313.13962,177.05415,9.046057,17.076677,-9.236389,-2.894545,-5.050725,-10.822922,-0.19506302,-8.818513,-1.3067815,3.055218,-0.1908076,4.2481656,3.5145273,4.5173845,6.7838135,3.1458068,0.8304389,0.55668205
dog_bark,-340.2281,198.91982,-0.38744888,9.985462,-7.6630125,4.8866262,-9.394879,-7.666179,-6.9219456,1.2968035,-6.2726235,6.9568586,-4.8519473,1.3714058,-2.3996181,4.35243,-1.5121328,-0.6200366,-5.0254626,-0.6391338
children_playing,-402.71185,170.72324,-45.164623,21.283028,-21.26605,1.0647072,-10.866663,1.9879051,-10.963856,-9.973727,-12.323896,5.3331246,-10.840901,-6.2004805,-8.920714,3.4655344,-3.8714328,-1.8124464,-6.779424,-0.9541613
children_playing,-375.9962,170.40695,-55.791916,24.666885,-19.866478,-7.9931197,-4.796778,-1.3103576,-14.939234,-1.9157393,-4.120975,-3.3738964,-4.6898685,-10.151342,-11.405226,4.548907,-1.36099,0.09743082,-3.2411232,-3.883341
children_playing,-430.38614,180.28064,-14.597466,14.837213,-11.127767,-17.204498,-10.791995,-7.2605977,-5.1574125,-7.1624455,-1.0593449,-0.14340626,-4.1029744,-1.5548464,-0.91018385,1.9773239,-0.10777955,-4.382351,-5.259568,-4.714778
children_playing,-384.97308,167.7291,-50.668343,24.04836,-14.07618,-6.343065,-4.2826443,1.5880134,-6.797423,-11.67592,4.618253,1.2911607,-1.6108794,3.5867789,-5.930037,-3.6013293,-4.924487,-5.561896,-8.202832,-7.9162745
children_playing,-428.2615,168.10909,-26.834217,32.65441,-3.9531603,1.4688565,-5.1836257,5.2723017,-4.7479424,2.066273,4.0014577,6.358276,-6.7686253,0.9233115,-7.982358,2.972749,0.70935774,1.4041753,-1.9458479,-0.41814744
children_playing,-446.35956,161.8802,-22.666859,36.043106,-8.458159,4.8356233,-4.491851,2.9882767,-4.855272,2.2945924,-2.256209,9.691188,-3.2429223,3.4336634,-6.3693852,3.4194293,-2.8423543,0.53919774,-6.508843,-1.4925395
children_playing,-445.2154,166.46759,-11.608041,28.45436,-6.306689,6.0873528,-4.3978376,-4.2111692,-6.637352,-3.7637427,-3.4867585,6.3179955,-2.241691,1.3599002,-4.810912,0.119301945,-2.5222213,-1.2620772,-5.8062997,-3.6741621
children_playing,-398.72812,153.71461,-10.65181,0.14177741,5.3433204,-4.8274646,2.9785056,0.070876144,-3.3812408,0.13752025,0.6854576,-1.4999766,0.6493452,-0.12836172,-1.1202661,3.476167,2.948633,-1.7618022,-5.440449,-5.18481
drilling,-153.40004,-3.5508587,-51.632694,33.00801,-36.239895,42.282673,-23.326082,15.812007,-28.542894,16.660471,-15.474757,2.1943667,7.850094,3.3754566,7.070661,2.661111,-1.2280728,4.873869,-3.512406,3.5476902
street_music,-294.18207,192.75266,-34.439632,23.71705,21.431023,10.272956,2.977953,4.425634,5.4969053,-1.805744,6.749898,3.3208447,-0.10291142,-3.6381164,-5.5417213,-5.0366106,-0.21821687,5.6757827,2.5715187,7.0159097
street_music,-288.3289,198.18428,-47.18328,37.213676,25.06333,8.419521,-7.920398,3.8505378,2.356575,-2.9569368,8.60047,3.5979984,7.99906,3.124971,4.7653856,5.9842024,-0.37522343,-4.9062896,-13.299867,-2.549836
street_music,-295.05176,196.96622,-38.67027,27.102734,18.143116,17.877504,-2.3683097,10.36231,7.433975,-0.21051627,10.86057,-0.34320936,-4.908445,-5.559069,-3.5907757,-2.6029315,-6.956052,-5.500935,-4.8727803,4.424499
